2019-04-14 18:20:48.60: SIM {TimeUS : 40616247, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:48.71: SIM {TimeUS : 40735366, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:48.81: SIM {TimeUS : 40835326, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:48.91: SIM {TimeUS : 40935286, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.01: SIM {TimeUS : 41035246, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.11: SIM {TimeUS : 41135206, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.21: SIM {TimeUS : 41235166, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.31: SIM {TimeUS : 41335126, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.41: SIM {TimeUS : 41435086, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.51: SIM {TimeUS : 41535046, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.61: SIM {TimeUS : 41635006, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.71: SIM {TimeUS : 41734966, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.81: SIM {TimeUS : 41834926, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:49.91: SIM {TimeUS : 41934886, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.01: SIM {TimeUS : 42034846, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.11: SIM {TimeUS : 42134806, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.21: SIM {TimeUS : 42234766, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.31: SIM {TimeUS : 42334726, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.41: SIM {TimeUS : 42434686, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.51: SIM {TimeUS : 42534646, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.61: SIM {TimeUS : 42634606, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.71: SIM {TimeUS : 42735399, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.81: SIM {TimeUS : 42835359, Roll : 0.0, Pitch : 0.0, Yaw : 0.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : 0.0}
2019-04-14 18:20:50.91: SIM {TimeUS : 42935319, Roll : 0.0, Pitch : 0.0, Yaw : 360.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.92931087772e-12}
2019-04-14 18:20:51.01: SIM {TimeUS : 43035279, Roll : 0.0, Pitch : 0.0, Yaw : 360.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.37764480379e-10}
2019-04-14 18:20:51.11: SIM {TimeUS : 43135239, Roll : 0.0, Pitch : 0.0, Yaw : 360.0, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.13265834045e-07}
2019-04-14 18:20:51.21: SIM {TimeUS : 43235199, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -2.5011257776e-07}
2019-04-14 18:20:51.31: SIM {TimeUS : 43335159, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -4.59118922436e-07}
2019-04-14 18:20:51.41: SIM {TimeUS : 43435119, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -6.16858301328e-07}
2019-04-14 18:20:51.51: SIM {TimeUS : 43535079, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -8.21908315629e-07}
2019-04-14 18:20:51.61: SIM {TimeUS : 43635039, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -9.67513187788e-07}
2019-04-14 18:20:51.71: SIM {TimeUS : 43734999, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1000003815, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.15563193503e-06}
2019-04-14 18:20:51.81: SIM {TimeUS : 43834959, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1100006104, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.38013547257e-06}
2019-04-14 18:20:51.91: SIM {TimeUS : 43934919, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1299991608, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.57211468377e-06}
2019-04-14 18:20:52.01: SIM {TimeUS : 44034879, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1499996185, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.75624029453e-06}
2019-04-14 18:20:52.11: SIM {TimeUS : 44134839, Roll : 0.0, Pitch : 0.0, Yaw : 359.99, Alt : 30.1900005341, Lat : 49.28357, Lng : -123.11502, Q1 : 1.0, Q2 : 0.0, Q3 : 0.0, Q4 : -1.90560365354e-06}
2019-04-14 18:20:52.21: SIM {TimeUS : 44234799, Roll : -0.02, Pitch : -0.02, Yaw : 359.99, Alt : 30.2199993134, Lat : 49.28357, Lng : -123.11502, Q1 : 0.999999940395, Q2 : -0.000215251522604, Q3 : -0.000182765434147, Q4 : -3.62338209925e-06}
2019-04-14 18:20:52.31: SIM {TimeUS : 44334759, Roll : -0.26, Pitch : -0.23, Yaw : 359.99, Alt : 30.2999992371, Lat : 49.28357, Lng : -123.11502, Q1 : 0.999995350838, Q2 : -0.00230313674547, Q3 : -0.00201351987198, Q4 : -2.56564362644e-05}
2019-04-14 18:20:52.41: SIM {TimeUS : 44434719, Roll : -0.54, Pitch : -0.52, Yaw : 359.99, Alt : 30.4300003052, Lat : 49.28357, Lng : -123.11502, Q1 : 0.999978065491, Q2 : -0.00478610163555, Q3 : -0.00458591245115, Q4 : -7.45852230466e-05}
2019-04-14 18:20:52.51: SIM {TimeUS : 44534679, Roll : -0.74, Pitch : -0.73, Yaw : 359.98, Alt : 30.5799999237, Lat : 49.28357, Lng : -123.11502, Q1 : 0.999958574772, Q2 : -0.00646888883784, Q3 : -0.0064041512087, Q4 : -0.000149460087414}
2019-04-14 18:20:52.61: SIM {TimeUS : 44634639, Roll : -0.8, Pitch : -0.78, Yaw : 359.97, Alt : 30.7399997711, Lat : 49.28357, Lng : -123.11502, Q1 : 0.999951720238, Q2 : -0.00702352588996, Q3 : -0.0068678362295, Q4 : -0.000236589097767}
2019-04-14 18:20:52.71: SIM {TimeUS : 44734599, Roll : -0.73, Pitch : -0.7, Yaw : 359.96, Alt : 30.8999996185, Lat : 49.28357, Lng : -123.1150201, Q1 : 0.999960780144, Q2 : -0.00638450309634, Q3 : -0.00613363692537, Q4 : -0.000323009473504}
2019-04-14 18:20:52.81: SIM {TimeUS : 44835392, Roll : -0.55, Pitch : -0.52, Yaw : 359.95, Alt : 31.0499992371, Lat : 49.2835701, Lng : -123.1150201, Q1 : 0.99997740984, Q2 : -0.00487611209974, Q3 : -0.00461243558675, Q4 : -0.000400069664465}
2019-04-14 18:20:52.91: SIM {TimeUS : 44935352, Roll : -0.33, Pitch : -0.32, Yaw : 359.94, Alt : 31.2099990845, Lat : 49.2835701, Lng : -123.1150202, Q1 : 0.999991595745, Q2 : -0.00296755298041, Q3 : -0.00279153860174, Q4 : -0.000460748997284}
2019-04-14 18:20:53.01: SIM {TimeUS : 45035312, Roll : -0.13, Pitch : -0.13, Yaw : 359.94, Alt : 31.3700008392, Lat : 49.2835701, Lng : -123.1150203, Q1 : 0.999998450279, Q2 : -0.00118329492398, Q3 : -0.00120496749878, Q4 : -0.000506868702359}
2019-04-14 18:20:53.11: SIM {TimeUS : 45135272, Roll : 0.01, Pitch : -0.01, Yaw : 359.93, Alt : 31.5400009155, Lat : 49.2835702, Lng : -123.1150204, Q1 : 0.999999880791, Q2 : 0.000125178368762, Q3 : -0.000121995071822, Q4 : -0.000537635816727}
2019-04-14 18:20:53.21: SIM {TimeUS : 45235232, Roll : 0.08, Pitch : 0.05, Yaw : 359.93, Alt : 31.7199993134, Lat : 49.2835702, Lng : -123.1150205, Q1 : 0.999999463558, Q2 : 0.00075449491851, Q3 : 0.000482948758872, Q4 : -0.000551929697394}
2019-04-14 18:20:53.31: SIM {TimeUS : 45335192, Roll : 0.09, Pitch : 0.07, Yaw : 359.93, Alt : 31.8999996185, Lat : 49.2835703, Lng : -123.1150205, Q1 : 0.999999284744, Q2 : 0.000834484293591, Q3 : 0.000670215114951, Q4 : -0.000563438108657}
2019-04-14 18:20:53.41: SIM {TimeUS : 45435152, Roll : 0.07, Pitch : 0.08, Yaw : 359.93, Alt : 32.0800018311, Lat : 49.2835703, Lng : -123.1150206, Q1 : 0.999999344349, Q2 : 0.000643338949885, Q3 : 0.000731039093807, Q4 : -0.00056840875186}
2019-04-14 18:20:53.51: SIM {TimeUS : 45535112, Roll : 0.06, Pitch : 0.09, Yaw : 359.93, Alt : 32.2700004578, Lat : 49.2835703, Lng : -123.1150206, Q1 : 0.999999344349, Q2 : 0.000576612190343, Q3 : 0.000843539368361, Q4 : -0.00054739578627}
2019-04-14 18:20:53.61: SIM {TimeUS : 45635072, Roll : 0.07, Pitch : 0.1, Yaw : 359.94, Alt : 32.4599990845, Lat : 49.2835703, Lng : -123.1150207, Q1 : 0.99999922514, Q2 : 0.000651074282359, Q3 : 0.000953492999543, Q4 : -0.000521770387422}
2019-04-14 18:20:53.71: SIM {TimeUS : 45735032, Roll : 0.09, Pitch : 0.12, Yaw : 359.94, Alt : 32.6599998474, Lat : 49.2835703, Lng : -123.1150207, Q1 : 0.999998927116, Q2 : 0.000805893854704, Q3 : 0.00111733796075, Q4 : -0.000491473590955}
2019-04-14 18:20:53.81: SIM {TimeUS : 45834992, Roll : 0.1, Pitch : 0.15, Yaw : 359.94, Alt : 32.8499984741, Lat : 49.2835704, Lng : -123.1150208, Q1 : 0.999998509884, Q2 : 0.000944055733271, Q3 : 0.00136127485894, Q4 : -0.00046194967581}
2019-04-14 18:20:53.91: SIM {TimeUS : 45934952, Roll : 0.13, Pitch : 0.15, Yaw : 359.94, Alt : 33.0499992371, Lat : 49.2835704, Lng : -123.1150208, Q1 : 0.99999833107, Q2 : 0.0011355180759, Q3 : 0.00135457504075, Q4 : -0.000442950375145}
