Roll,Pitch,Yaw,Alt,Lat,Lng,Index
-0.03,0.17,359.86,41.0600013733,49.2835706,-123.1150207,89
-0.03,0.14,359.86,41.2999992371,49.2835706,-123.1150207,90
-0.02,0.13,359.86,41.5299987793,49.2835706,-123.1150207,91
0.02,0.14,359.85,41.7599983215,49.2835706,-123.1150207,92
0.06,0.14,359.85,42.0,49.2835706,-123.1150207,93
0.1,0.11,359.84,42.2299995422,49.2835706,-123.1150207,94
0.1,0.07,359.84,42.4700012207,49.2835706,-123.1150207,95
0.05,0.05,359.84,42.7000007629,49.2835706,-123.1150207,96
0.0,0.04,359.83,42.9399986267,49.2835706,-123.1150207,97
-0.03,0.07,359.83,43.1699981689,49.2835704,-123.1150207,98
-0.05,0.08,359.83,43.409999847399995,49.2835704,-123.1150207,99
-0.04,0.07,359.83,43.6399993896,49.2835704,-123.1150207,100
-0.05,0.05,359.83,43.88000106810001,49.2835704,-123.1150206,101
-0.04,0.04,359.83,44.1100006104,49.2835704,-123.1150206,102
-0.02,0.03,359.82,44.3499984741,49.2835704,-123.1150206,103
-0.01,0.03,359.82,44.5800018311,49.2835704,-123.1150206,104
-0.01,0.01,359.82,44.819999694799996,49.2835704,-123.1150206,105
-0.02,-0.02,359.81,45.0600013733,49.2835704,-123.1150206,106
-0.03,-0.04,359.81,45.2900009155,49.2835703,-123.1150206,107
-0.03,-0.05,359.8,45.5299987793,49.2835703,-123.1150206,108
-0.04,-0.05,359.8,45.7599983215,49.2835703,-123.1150206,109
-0.06,-0.03,359.8,46.0,49.2835703,-123.1150206,110
-0.1,-0.02,359.79,46.2200012207,49.2835703,-123.1150206,111
-0.13,-0.02,359.79,46.4500007629,49.2835703,-123.1150206,112
-0.13,-0.01,359.79,46.6699981689,49.2835703,-123.1150206,113
-0.11,0.0,359.79,46.88000106810001,49.2835703,-123.1150206,114
-0.08,0.01,359.78,47.09000015260001,49.2835703,-123.1150206,115
-0.05,0.0,359.78,47.2900009155,49.2835703,-123.1150206,116
-0.04,0.0,359.78,47.47999954220001,49.2835703,-123.1150206,117
-0.02,-0.04,359.78,47.6699981689,49.2835703,-123.1150206,118
-0.02,-0.07,359.78,47.84000015260001,49.2835703,-123.1150206,119
-0.01,-0.1,359.77,48.0,49.2835703,-123.1150206,120
-0.02,-0.12,359.77,48.1500015259,49.2835703,-123.1150206,121
0.0,-0.12,359.77,48.2799987793,49.2835703,-123.1150206,122
0.03,-0.1,359.77,48.409999847399995,49.2835703,-123.1150206,123
0.05,-0.07,359.76,48.520000457799995,49.2835703,-123.1150207,124
0.06,-0.04,359.76,48.61999893189999,49.2835703,-123.1150207,125
0.07,-0.03,359.76,48.7099990845,49.2835703,-123.1150207,126
0.06,-0.03,359.75,48.7799987793,49.2835703,-123.1150207,127
0.04,-0.03,359.75,48.8499984741,49.2835703,-123.1150207,128
0.02,-0.03,359.75,48.909999847399995,49.2835703,-123.1150207,129
0.0,-0.02,359.74,48.9599990845,49.2835704,-123.1150207,130
0.0,-0.01,359.74,49.0,49.2835704,-123.1150207,131
0.13,-0.06,359.74,49.0299987793,49.2835704,-123.1150207,132
0.46,-0.25,359.73,49.069999694799996,49.2835704,-123.1150207,133
1.0,-0.63,359.73,49.09000015260001,49.2835704,-123.1150207,134
1.71,-1.14,359.71,49.1100006104,49.2835704,-123.1150207,135
2.53,-1.76,359.7,49.13000106810001,49.2835704,-123.1150206,136
3.35,-2.36,359.68,49.1500015259,49.2835706,-123.1150205,137
4.06,-2.87,359.66,49.1699981689,49.28357070000001,-123.1150203,138
4.6,-3.25,359.66,49.180000305200004,49.2835708,-123.11502,139
5.0,-3.52,359.67,49.1899986267,49.2835709,-123.11501979999998,140
5.3,-3.73,359.68,49.2000007629,49.2835712,-123.1150193,141
5.57,-3.93,359.69,49.2099990845,49.2835714,-123.1150188,142
5.88,-4.16,359.7,49.2200012207,49.2835716,-123.1150181,143
6.21,-4.39,359.7,49.2200012207,49.2835721,-123.1150174,144
6.48,-4.56,359.71,49.22999954220001,49.2835724,-123.1150166,145
6.68,-4.7,359.72,49.2400016785,49.2835728,-123.1150156,146
6.8,-4.81,359.72,49.2400016785,49.28357329999999,-123.1150146,147
6.9,-4.87,359.73,49.25,49.28357379999999,-123.1150135,148
6.99,-4.94,359.73,49.25,49.2835744,-123.1150123,149
7.17,-4.98,359.74,49.25,49.283575,-123.115011,150
7.59,-4.86,0.09,49.2599983215,49.2835756,-123.1150096,151
8.24,-4.67,1.41,49.2599983215,49.2835763,-123.1150082,152
8.84,-4.73,4.25,49.2599983215,49.283577,-123.1150066,153
9.14,-5.28,8.65,49.2599983215,49.2835776,-123.115005,154
8.93,-6.34,14.44,49.2599983215,49.2835783,-123.11500320000002,155
8.1,-7.79,21.37,49.270000457799995,49.2835791,-123.1150013,156
6.68,-9.42,29.18,49.270000457799995,49.2835799,-123.1149992,157
4.7,-10.98,37.64,49.270000457799995,49.2835806,-123.1149971,158
2.14,-12.24,46.4,49.270000457799995,49.2835814,-123.1149948,159
-0.95,-12.99,54.75,49.270000457799995,49.2835823,-123.1149925,160
-4.06,-13.18,61.81,49.270000457799995,49.2835832,-123.1149901,161
-6.53,-13.0,66.93,49.270000457799995,49.2835843,-123.1149876,162
-7.99,-12.73,69.95,49.270000457799995,49.2835854,-123.114985,163
-8.39,-12.58,71.06,49.270000457799995,49.2835867,-123.1149824,164
-7.87,-12.69,70.6,49.270000457799995,49.28358789999999,-123.1149797,165
-6.66,-13.07,68.94,49.270000457799995,49.2835893,-123.114977,166
-4.99,-13.69,66.4,49.2799987793,49.283591,-123.1149742,167
-3.12,-14.39,63.35,49.2799987793,49.2835925,-123.1149713,168
-1.22,-15.06,60.08,49.2799987793,49.283594,-123.1149685,169
0.52,-15.56,56.91,49.2799987793,49.2835958,-123.1149654,170
1.97,-15.83,54.16,49.2799987793,49.2835974,-123.1149622,171
3.0,-15.9,52.08,49.2799987793,49.283599,-123.114959,172
3.57,-15.85,50.79,49.2799987793,49.2836007,-123.1149555,173
3.69,-15.8,50.29,49.2799987793,49.2836025,-123.114952,174
3.39,-15.8,50.5,49.2799987793,49.28360410000001,-123.11494840000002,175
2.75,-15.87,51.27,49.2799987793,49.2836057,-123.1149446,176
1.91,-15.98,52.43,49.2799987793,49.2836074,-123.1149407,177
1.02,-16.1,53.78,49.2799987793,49.2836092,-123.1149368,178
0.15,-16.22,55.14,49.2900009155,49.283611,-123.1149328,179
-0.56,-16.32,56.36,49.2900009155,49.2836128,-123.1149287,180
-1.07,-16.38,57.33,49.2900009155,49.2836146,-123.1149246,181
-1.37,-16.4,58.0,49.2900009155,49.2836164,-123.11492040000002,182
-1.49,-16.43,58.33,49.2900009155,49.28361829999999,-123.1149162,183
-1.43,-16.46,58.35,49.2900009155,49.2836201,-123.1149119,184
-1.23,-16.52,58.11,49.2900009155,49.2836221,-123.1149076,185
-0.93,-16.57,57.68,49.2900009155,49.2836241,-123.1149033,186
-0.57,-16.62,57.14,49.2900009155,49.2836261,-123.1148989,187
-0.2,-16.67,56.56,49.2900009155,49.283628,-123.1148944,188
0.13,-16.7,56.02,49.2900009155,49.28363020000001,-123.11489,189
0.41,-16.73,55.56,49.2900009155,49.28363220000001,-123.1148854,190
0.6,-16.76,55.23,49.2900009155,49.2836342,-123.11488090000002,191
0.69,-16.78,55.02,49.2900009155,49.2836363,-123.1148763,192
0.69,-16.81,54.95,49.2900009155,49.2836384,-123.1148716,193
0.6,-16.86,54.99,49.2900009155,49.2836405,-123.1148669,194
0.47,-16.91,55.12,49.2999992371,49.2836426,-123.1148622,195
0.3,-16.95,55.3,49.2999992371,49.2836446,-123.1148575,196
0.12,-16.98,55.51,49.2999992371,49.2836468,-123.1148527,197
-0.03,-17.01,55.71,49.2999992371,49.2836488,-123.1148478,198
-0.15,-17.05,55.89,49.2999992371,49.283651,-123.114843,199
-0.22,-17.09,56.02,49.2999992371,49.283653,-123.1148381,200
-0.24,-17.13,56.1,49.2999992371,49.28365529999999,-123.1148332,201
-0.22,-17.18,56.13,49.2999992371,49.2836574,-123.1148283,202
-0.18,-17.21,56.1,49.2999992371,49.2836597,-123.11482340000002,203
-0.14,-17.24,56.03,49.2999992371,49.2836619,-123.11481840000002,204
-0.1,-17.25,55.94,49.3100013733,49.283664,-123.1148135,205
-0.05,-17.25,55.82,49.3100013733,49.28366629999999,-123.1148085,206
0.01,-17.25,55.71,49.3100013733,49.2836685,-123.1148034,207
0.1,-17.28,55.6,49.3100013733,49.2836706,-123.1147984,208
0.17,-17.34,55.51,49.3100013733,49.283673,-123.1147933,209
0.22,-17.37,55.45,49.3100013733,49.28367520000001,-123.1147882,210
0.23,-17.37,55.4,49.3100013733,49.2836774,-123.1147832,211
0.21,-17.38,55.38,49.3100013733,49.2836797,-123.114778,212
0.17,-17.41,55.37,49.3100013733,49.283682,-123.1147729,213
0.15,-17.44,55.38,49.3100013733,49.2836843,-123.1147678,214
0.12,-17.47,55.4,49.3100013733,49.2836865,-123.1147626,215
0.1,-17.5,55.42,49.319999694799996,49.2836888,-123.1147575,216
0.08,-17.52,55.44,49.319999694799996,49.2836912,-123.1147523,217
0.08,-17.53,55.46,49.319999694799996,49.2836935,-123.1147471,218
0.08,-17.55,55.47,49.319999694799996,49.2836957,-123.1147419,219
0.09,-17.58,55.46,49.319999694799996,49.283698,-123.1147367,220
0.09,-17.61,55.45,49.319999694799996,49.2837004,-123.1147314,221
0.07,-17.65,55.43,49.319999694799996,49.2837027,-123.1147262,222
0.06,-17.69,55.41,49.319999694799996,49.28370510000001,-123.1147209,223
0.09,-17.73,55.37,49.319999694799996,49.2837074,-123.11471570000002,224
0.12,-17.73,55.34,49.319999694799996,49.2837096,-123.1147104,225
0.15,-17.71,55.31,49.319999694799996,49.283712,-123.1147051,226
0.16,-17.7,55.28,49.319999694799996,49.2837144,-123.1146998,227
0.15,-17.68,55.25,49.319999694799996,49.28371679999999,-123.1146945,228
0.15,-17.66,55.23,49.319999694799996,49.28371920000001,-123.11468909999998,229
0.14,-17.68,55.21,49.319999694799996,49.28372150000001,-123.1146838,230
0.14,-17.7,55.2,49.319999694799996,49.2837239,-123.1146784,231
0.13,-17.75,55.18,49.3300018311,49.2837263,-123.1146731,232
0.13,-17.81,55.17,49.3300018311,49.28372870000001,-123.1146677,233
0.14,-17.84,55.17,49.3300018311,49.2837311,-123.1146624,234
0.13,-17.86,55.16,49.3300018311,49.2837333,-123.114657,235
0.13,-17.88,55.15,49.3300018311,49.2837357,-123.1146515,236
0.14,-17.87,55.14,49.3300018311,49.2837381,-123.1146462,237
0.16,-17.88,55.14,49.3300018311,49.2837405,-123.1146408,238
0.17,-17.9,55.13,49.3300018311,49.283743,-123.1146354,239
0.18,-17.92,55.12,49.3300018311,49.2837454,-123.11463,240
0.19,-17.91,55.11,49.3300018311,49.28374779999999,-123.1146246,241
0.19,-17.92,55.09,49.3300018311,49.2837503,-123.1146192,242
0.17,-17.93,55.08,49.3300018311,49.2837527,-123.1146137,243
0.13,-17.97,55.07,49.3300018311,49.2837551,-123.1146083,244
0.12,-17.98,55.05,49.3300018311,49.2837575,-123.1146028,245
0.13,-17.96,55.04,49.3300018311,49.2837599,-123.11459740000002,246
0.15,-17.95,55.03,49.34000015260001,49.2837624,-123.1145919,247
0.16,-17.96,55.02,49.34000015260001,49.2837648,-123.1145865,248
0.15,-17.98,55.0,49.34000015260001,49.2837672,-123.114581,249
0.13,-18.0,54.99,49.34000015260001,49.28376970000001,-123.1145755,250
0.12,-18.02,54.98,49.34000015260001,49.2837721,-123.11457,251
0.13,-18.03,54.97,49.34000015260001,49.2837746,-123.1145645,252
0.14,-18.04,54.95,49.34000015260001,49.283777,-123.1145591,253
0.16,-18.06,54.94,49.34000015260001,49.2837794,-123.11455359999998,254
0.17,-18.08,54.94,49.34000015260001,49.2837819,-123.1145481,255
0.18,-18.1,54.93,49.34000015260001,49.2837843,-123.1145426,256
0.2,-18.12,54.92,49.34000015260001,49.2837867,-123.1145371,257
0.23,-18.13,54.92,49.34000015260001,49.28378920000001,-123.1145316,258
0.26,-18.14,54.91,49.3499984741,49.2837917,-123.1145261,259
0.26,-18.13,54.91,49.3499984741,49.2837941,-123.1145206,260
0.22,-18.14,54.9,49.3499984741,49.2837966,-123.11451509999998,261
0.2,-18.16,54.9,49.3499984741,49.2837992,-123.1145095,262
0.16,-18.17,54.9,49.3499984741,49.2838015,-123.114504,263
0.14,-18.18,54.89,49.3499984741,49.28380410000001,-123.1144985,264
0.14,-18.18,54.89,49.3499984741,49.2838066,-123.114493,265
0.14,-18.17,54.88,49.3499984741,49.28380900000001,-123.1144873,266
0.14,-18.17,54.87,49.3499984741,49.2838115,-123.11448190000002,267
0.14,-18.18,54.86,49.3499984741,49.283814,-123.1144763,268
0.14,-18.2,54.86,49.3499984741,49.2838165,-123.1144708,269
0.16,-18.21,54.85,49.3499984741,49.2838189,-123.1144652,270
0.17,-18.2,54.84,49.3499984741,49.2838214,-123.1144596,271
0.18,-18.2,54.83,49.3499984741,49.28382379999999,-123.1144541,272
0.19,-18.22,54.82,49.3499984741,49.2838263,-123.1144485,273
0.21,-18.24,54.81,49.3499984741,49.2838288,-123.114443,274
0.22,-18.26,54.8,49.3499984741,49.2838313,-123.1144374,275
0.23,-18.29,54.79,49.3600006104,49.2838339,-123.1144318,276
0.22,-18.3,54.79,49.3600006104,49.2838364,-123.1144263,277
0.2,-18.3,54.78,49.3600006104,49.2838389,-123.1144207,278
0.19,-18.29,54.78,49.3600006104,49.2838414,-123.114415,279
0.2,-18.27,54.78,49.3600006104,49.2838439,-123.1144095,280
0.21,-18.26,54.77,49.3600006104,49.2838463,-123.114404,281
0.23,-18.26,54.77,49.3600006104,49.2838488,-123.1143984,282
0.25,-18.28,54.77,49.3600006104,49.2838513,-123.1143928,283
0.27,-18.3,54.76,49.3600006104,49.2838538,-123.1143873,284
0.27,-18.32,54.76,49.3600006104,49.28385640000001,-123.1143817,285
0.26,-18.32,54.76,49.3600006104,49.2838589,-123.1143761,286
0.25,-18.33,54.75,49.3600006104,49.2838614,-123.1143705,287
0.25,-18.33,54.75,49.3600006104,49.2838639,-123.1143649,288
0.24,-18.36,54.75,49.3600006104,49.2838664,-123.1143593,289
0.23,-18.38,54.75,49.3600006104,49.28386879999999,-123.1143537,290
0.22,-18.4,54.74,49.3600006104,49.2838713,-123.1143481,291
0.23,-18.4,54.74,49.3600006104,49.2838738,-123.1143425,292
0.25,-18.39,54.74,49.3600006104,49.2838765,-123.1143369,293
0.26,-18.36,54.74,49.3600006104,49.283879,-123.1143312,294
0.26,-18.34,54.74,49.3600006104,49.2838815,-123.1143256,295
0.25,-18.32,54.73,49.3600006104,49.283884,-123.11432,296
0.23,-18.31,54.73,49.3600006104,49.2838865,-123.1143144,297
0.23,-18.29,54.72,49.3600006104,49.2838889,-123.1143088,298
0.22,-18.28,54.72,49.3600006104,49.2838915,-123.1143031,299
0.22,-18.29,54.71,49.3600006104,49.2838941,-123.1142975,300
0.22,-18.31,54.71,49.3600006104,49.2838966,-123.1142919,301
0.25,-18.34,54.7,49.3600006104,49.283899100000006,-123.1142863,302
0.28,-18.38,54.7,49.3600006104,49.28390170000001,-123.1142806,303
0.31,-18.38,54.7,49.36999893189999,49.2839041,-123.114275,304
0.29,-18.37,54.69,49.36999893189999,49.2839066,-123.1142694,305
0.26,-18.36,54.69,49.36999893189999,49.2839091,-123.1142637,306
0.23,-18.34,54.69,49.36999893189999,49.2839118,-123.1142581,307
0.23,-18.34,54.69,49.36999893189999,49.2839143,-123.1142525,308
0.23,-18.36,54.69,49.36999893189999,49.28391679999999,-123.1142468,309
0.21,-18.39,54.69,49.36999893189999,49.2839193,-123.1142412,310
0.19,-18.39,54.68,49.36999893189999,49.2839218,-123.1142356,311
0.18,-18.38,54.68,49.36999893189999,49.2839243,-123.1142299,312
0.2,-18.36,54.68,49.36999893189999,49.2839269,-123.1142242,313
0.22,-18.34,54.67,49.36999893189999,49.2839295,-123.1142186,314
0.23,-18.29,54.67,49.36999893189999,49.283932,-123.114213,315
0.26,-18.26,54.66,49.36999893189999,49.2839345,-123.1142073,316
0.27,-18.26,54.66,49.36999893189999,49.283937,-123.1142017,317
0.29,-18.29,54.65,49.36999893189999,49.2839395,-123.114196,318
0.31,-18.31,54.65,49.36999893189999,49.2839421,-123.1141904,319
0.32,-18.34,54.65,49.36999893189999,49.283944700000006,-123.1141848,320
0.33,-18.37,54.65,49.36999893189999,49.2839472,-123.1141791,321
0.32,-18.39,54.65,49.36999893189999,49.2839497,-123.1141735,322
0.31,-18.37,54.65,49.36999893189999,49.2839521,-123.1141678,323
0.3,-18.35,54.65,49.36999893189999,49.2839547,-123.1141622,324
0.3,-18.33,54.65,49.36999893189999,49.2839573,-123.1141565,325
0.32,-18.34,54.65,49.36999893189999,49.2839598,-123.1141509,326
0.34,-18.36,54.65,49.36999893189999,49.2839624,-123.1141452,327
0.33,-18.37,54.65,49.36999893189999,49.2839649,-123.1141396,328
0.31,-18.37,54.65,49.36999893189999,49.28396729999999,-123.1141339,329
0.28,-18.35,54.65,49.36999893189999,49.2839698,-123.1141283,330
0.28,-18.32,54.65,49.36999893189999,49.2839725,-123.1141225,331
0.3,-18.31,54.65,49.36999893189999,49.283975,-123.114117,332
0.32,-18.31,54.64,49.36999893189999,49.2839775,-123.1141113,333
0.33,-18.33,54.64,49.36999893189999,49.2839801,-123.1141055,334
0.33,-18.34,54.64,49.36999893189999,49.2839825,-123.1141,335
0.34,-18.35,54.63,49.36999893189999,49.283985,-123.1140943,336
0.34,-18.35,54.63,49.36999893189999,49.2839877,-123.1140887,337
0.34,-18.35,54.63,49.36999893189999,49.2839902,-123.114083,338
0.35,-18.34,54.62,49.36999893189999,49.28399270000001,-123.1140774,339
0.36,-18.34,54.62,49.36999893189999,49.2839953,-123.1140718,340
0.38,-18.35,54.62,49.36999893189999,49.2839977,-123.114066,341
0.39,-18.38,54.61,49.36999893189999,49.2840002,-123.1140605,342
0.39,-18.41,54.61,49.36999893189999,49.2840027,-123.1140548,343
0.35,-18.41,54.61,49.36999893189999,49.2840054,-123.1140492,344
0.31,-18.41,54.61,49.36999893189999,49.2840079,-123.1140435,345
0.28,-18.41,54.61,49.36999893189999,49.2840104,-123.1140379,346
0.28,-18.43,54.61,49.36999893189999,49.28401289999999,-123.1140322,347
0.3,-18.44,54.61,49.36999893189999,49.2840154,-123.1140265,348
0.32,-18.44,54.61,49.36999893189999,49.2840179,-123.1140209,349
0.34,-18.42,54.61,49.36999893189999,49.2840204,-123.1140152,350
0.35,-18.41,54.6,49.36999893189999,49.284023,-123.1140096,351
0.35,-18.4,54.6,49.36999893189999,49.2840256,-123.1140039,352
0.33,-18.41,54.59,49.36999893189999,49.2840281,-123.1139982,353
0.3,-18.42,54.58,49.36999893189999,49.2840306,-123.1139926,354
0.27,-18.41,54.58,49.36999893189999,49.2840331,-123.1139869,355
0.26,-18.41,54.57,49.36999893189999,49.2840356,-123.1139812,356
0.26,-18.43,54.57,49.36999893189999,49.28403820000001,-123.1139755,357
0.27,-18.43,54.56,49.36999893189999,49.2840408,-123.1139699,358
0.29,-18.44,54.55,49.36999893189999,49.28404329999999,-123.1139642,359
0.29,-18.44,54.55,49.36999893189999,49.2840458,-123.1139586,360
0.29,-18.43,54.54,49.36999893189999,49.2840483,-123.11395290000002,361
0.27,-18.42,54.54,49.36999893189999,49.2840508,-123.1139472,362
0.28,-18.41,54.53,49.36999893189999,49.2840534,-123.1139416,363
0.3,-18.43,54.53,49.36999893189999,49.284056,-123.11393590000002,364
0.34,-18.45,54.53,49.36999893189999,49.2840585,-123.1139302,365
0.37,-18.44,54.52,49.36999893189999,49.284061,-123.1139246,366
0.4,-18.41,54.52,49.36999893189999,49.2840635,-123.1139188,367
0.4,-18.4,54.52,49.36999893189999,49.284066,-123.1139133,368
0.37,-18.42,54.52,49.36999893189999,49.28406870000001,-123.1139076,369
0.34,-18.47,54.52,49.36999893189999,49.28407120000001,-123.1139018,370
0.32,-18.51,54.53,49.36999893189999,49.2840737,-123.1138963,371
0.31,-18.52,54.53,49.36999893189999,49.2840762,-123.1138906,372
0.3,-18.5,54.53,49.36999893189999,49.2840787,-123.1138848,373
0.28,-18.45,54.53,49.36999893189999,49.2840814,-123.1138793,374
0.27,-18.4,54.53,49.36999893189999,49.2840839,-123.1138735,375
0.28,-18.37,54.53,49.36999893189999,49.2840865,-123.1138679,376
0.3,-18.35,54.52,49.36999893189999,49.28408889999999,-123.1138622,377
0.3,-18.35,54.52,49.36999893189999,49.2840914,-123.1138565,378
0.3,-18.37,54.52,49.36999893189999,49.2840941,-123.1138509,379
0.3,-18.39,54.51,49.36999893189999,49.2840966,-123.1138452,380
0.28,-18.39,54.51,49.36999893189999,49.28409910000001,-123.1138395,381
0.26,-18.38,54.5,49.36999893189999,49.28410170000001,-123.1138338,382
0.23,-18.38,54.5,49.36999893189999,49.2841041,-123.1138282,383
0.23,-18.4,54.5,49.36999893189999,49.2841067,-123.1138225,384
0.23,-18.42,54.49,49.36999893189999,49.2841093,-123.1138168,385
0.25,-18.42,54.49,49.36999893189999,49.2841118,-123.1138112,386
0.27,-18.42,54.49,49.36999893189999,49.2841144,-123.1138055,387
0.3,-18.43,54.49,49.36999893189999,49.2841169,-123.1137999,388
0.32,-18.43,54.48,49.36999893189999,49.2841194,-123.1137942,389
