Roll,Pitch,Yaw,Alt,Lat,Lng
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.1199951169999,-35.363261,149.1652299
0.0,0.0,353.0,584.140014648,-35.363261,149.1652299
0.0,0.0,353.0,584.16998291,-35.363261,149.1652299
0.0,0.0,352.99,584.210021973,-35.363261,149.1652299
-0.04,-0.02,352.99,584.270019531,-35.363261,149.1652299
-0.1,-0.09,352.98,584.3800048830001,-35.363261,149.1652299
-0.19,-0.16,352.97,584.5300292969999,-35.363261,149.1652299
-0.25,-0.2,352.96,584.6900024409999,-35.363261,149.1652299
-0.24,-0.2,352.94,584.840026855,-35.363261,149.1652299
-0.17,-0.18,352.93,585.0,-35.363261,149.1652299
-0.1,-0.14,352.92,585.150024414,-35.363261,149.1652299
-0.04,-0.1,352.91,585.3099975590001,-35.363261,149.1652299
0.0,-0.08,352.9,585.479980469,-35.363261,149.16522980000005
0.04,-0.04,352.9,585.650024414,-35.363261,149.16522980000005
0.06,-0.01,352.89,585.83001709,-35.363261,149.16522980000005
0.06,0.01,352.89,586.0100097659999,-35.363261,149.16522980000005
0.06,0.0,352.9,586.200012207,-35.363261,149.16522980000005
0.06,0.0,352.9,586.390014648,-35.363261,149.16522980000005
0.03,-0.03,352.9,586.58001709,-35.363261,149.16522980000005
0.0,-0.06,352.91,586.7800292969999,-35.363261,149.16522980000005
0.0,-0.07,352.91,586.9699707030001,-35.3632609,149.16522980000005
0.0,-0.06,352.91,587.16998291,-35.3632609,149.16522980000005
0.03,-0.03,352.9,587.3699951169999,-35.3632609,149.16522980000005
0.07,0.0,352.9,587.570007324,-35.3632609,149.16522980000005
0.1,0.0,352.89,587.75,-35.3632609,149.16522980000005
0.1,0.0,352.89,587.91998291,-35.3632609,149.16522980000005
0.09,-0.02,352.88,588.090026855,-35.3632609,149.16522980000005
0.17,-0.16,352.87,588.2399902340001,-35.3632609,149.16522980000005
0.44,-0.54,352.87,588.3800048830001,-35.3632609,149.16522980000005
0.89,-1.15,352.86,588.5,-35.36326079999999,149.16522980000005
1.44,-1.96,352.84,588.609985352,-35.36326079999999,149.16522980000005
2.04,-2.87,352.82,588.710021973,-35.36326079999999,149.16522980000005
2.64,-3.74,352.8,588.799987793,-35.36326070000001,149.16522980000005
3.18,-4.42,352.8,588.8800048830001,-35.3632604,149.1652299
3.59,-4.91,352.8,588.9400024409999,-35.36326029999999,149.1652299
3.88,-5.27,352.82,589.0,-35.3632599,149.1652302
4.11,-5.57,352.84,589.049987793,-35.3632597,149.16523030000005
4.3,-5.89,352.85,589.090026855,-35.3632592,149.16523069999997
4.49,-6.21,352.87,589.1300048830001,-35.3632587,149.165231
4.67,-6.48,352.87,589.16998291,-35.3632583,149.16523130000004
4.82,-6.7,352.88,589.200012207,-35.3632576,149.1652317
4.93,-6.85,352.89,589.2199707030001,-35.363257,149.1652322
5.0,-6.95,352.89,589.25,-35.3632561,149.1652327
5.06,-7.05,352.89,589.270019531,-35.3632554,149.1652332
5.13,-7.18,352.88,589.289978027,-35.3632544,149.1652339
5.36,-7.27,352.95,589.3099975590001,-35.3632536,149.1652345
5.86,-7.25,353.59,589.33001709,-35.3632525,149.1652351
6.47,-7.32,355.52,589.349975586,-35.3632516,149.16523590000003
6.78,-7.72,359.11,589.3699951169999,-35.3632505,149.1652366
6.55,-8.49,4.29,589.3800048830001,-35.36324929999999,149.1652375
5.59,-9.5,10.81,589.400024414,-35.3632481,149.16523840000005
3.7,-10.58,18.2,589.41998291,-35.3632469,149.16523940000005
1.0,-11.46,25.65,589.4400024409999,-35.3632456,149.1652406
-1.95,-11.98,32.28,589.460021973,-35.3632441,149.1652417
-4.48,-12.16,37.41,589.479980469,-35.3632427,149.16524280000004
-6.12,-12.18,40.68,589.5,-35.36324120000001,149.165244
-6.74,-12.21,42.12,589.520019531,-35.3632395,149.1652451
-6.46,-12.42,42.0,589.539978027,-35.363237700000006,149.1652461
-5.52,-12.84,40.68,589.5599975590001,-35.3632358,149.16524730000003
-4.15,-13.45,38.49,589.58001709,-35.3632339,149.16524850000005
-2.58,-14.1,35.8,589.609985352,-35.36323179999999,149.16524950000004
-1.0,-14.67,32.93,589.6300048830001,-35.36322970000001,149.16525080000005
0.44,-15.07,30.22,589.659973145,-35.3632275,149.16525190000004
1.57,-15.28,27.95,589.6900024409999,-35.3632252,149.16525330000005
2.33,-15.36,26.32,589.710021973,-35.363223,149.1652547
2.7,-15.35,25.41,589.7399902340001,-35.36322070000001,149.1652562
2.67,-15.31,25.19,589.770019531,-35.36321829999999,149.16525780000003
2.3,-15.32,25.56,589.789978027,-35.3632158,149.1652595
1.7,-15.39,26.37,589.820007324,-35.3632133,149.1652612
1.0,-15.52,27.45,589.849975586,-35.3632108,149.1652628
0.29,-15.67,28.62,589.8800048830001,-35.3632081,149.1652647
-0.35,-15.81,29.73,589.909973145,-35.3632056,149.1652666
-0.87,-15.91,30.67,589.929992676,-35.3632029,149.1652684
-1.2,-15.98,31.35,589.960021973,-35.3632002,149.16527030000003
-1.37,-16.04,31.75,589.9899902340001,-35.3631974,149.16527219999998
-1.36,-16.08,31.86,590.020019531,-35.3631946,149.1652741
-1.22,-16.1,31.73,590.049987793,-35.3631917,149.1652761
-0.98,-16.1,31.42,590.08001709,-35.3631887,149.165278
