Start,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4,Category
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299,0
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299,0
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299,0
0.0,0.0,353.0,584.1199951169999,-35.363261,149.1652299,0
0.0,0.0,353.0,584.140014648,-35.363261,149.1652299,0
0.0,0.0,353.0,584.16998291,-35.363261,149.1652299,0
0.0,0.0,353.0,584.210021973,-35.363261,149.1652299,0
0.0,0.0,352.99,584.2600097659999,-35.363261,149.1652299,0
-0.04,0.0,352.99,584.3699951169999,-35.363261,149.1652299,0
-0.09,0.02,352.99,584.520019531,-35.363261,149.1652299,0
-0.12,0.04,352.99,584.679992676,-35.363261,149.1652299,0
-0.12,0.05,352.99,584.83001709,-35.363261,149.1652299,0
-0.1,0.05,352.98,584.979980469,-35.363261,149.1652299,0
-0.07,0.06,352.98,585.140014648,-35.363261,149.1652299,0
-0.02,0.08,352.98,585.299987793,-35.363261,149.1652299,0
0.01,0.1,352.98,585.460021973,-35.363261,149.1652299,0
0.04,0.1,352.98,585.6300048830001,-35.363261,149.1652299,0
0.0,0.08,352.98,585.7800292969999,-35.363261,149.1652299,0
-0.25,0.13,352.98,585.929992676,-35.363261,149.1652299,0
-0.82,0.27,352.98,586.070007324,-35.363261,149.1652299,0
-1.64,0.51,352.97,586.200012207,-35.363261,149.1652299,0
-2.63,0.79,352.96,586.320007324,-35.363261,149.16522980000002,0
-3.69,1.08,352.95,586.429992676,-35.363261,149.16522980000002,0
-4.68,1.34,352.95,586.520019531,-35.363261,149.16522969999997,0
-5.5,1.56,352.94,586.599975586,-35.363261,149.1652294,0
-6.09,1.73,352.94,586.66998291,-35.3632611,149.1652292,0
-6.54,1.87,352.95,586.729980469,-35.3632614,149.16522880000002,0
-6.91,1.97,352.96,586.789978027,-35.3632615,149.1652284,0
-7.27,2.06,352.97,586.840026855,-35.3632616,149.16522780000003,0
-7.62,2.14,352.98,586.8800048830001,-35.3632619,149.16522719999998,0
-7.91,2.23,352.98,586.91998291,-35.3632622,149.1652264,0
-8.13,2.29,352.99,586.950012207,-35.3632625,149.1652255,0
-8.3,2.33,352.99,586.9899902340001,-35.363262799999994,149.16522460000002,0
-8.43,2.35,353.0,587.020019531,-35.3632631,149.1652236,0
-8.54,2.37,353.0,587.039978027,-35.363263399999994,149.1652226,0
-8.67,2.45,352.97,587.070007324,-35.3632639,149.1652215,0
-8.81,2.82,352.62,587.099975586,-35.3632643,149.1652202,0
-9.01,3.4,351.29,587.1199951169999,-35.3632647,149.16521880000002,0
-9.37,3.78,348.42,587.140014648,-35.3632653,149.16521740000002,0
-9.93,3.61,343.94,587.16998291,-35.3632658,149.165216,0
-10.55,2.72,338.06,587.1900024409999,-35.363266499999995,149.1652145,0
-11.06,1.11,331.11,587.2199707030001,-35.3632671,149.1652129,0
-11.32,-1.06,323.3,587.2399902340001,-35.363267799999996,149.1652112,0
-11.21,-3.57,315.01,587.270019531,-35.3632686,149.1652095,0
-10.62,-6.12,306.41,587.299987793,-35.3632695,149.16520769999997,0
-9.56,-8.46,297.72,587.33001709,-35.3632702,149.16520569999997,0
-8.13,-10.43,289.2,587.3699951169999,-35.36327120000001,149.16520369999998,0
-6.49,-11.94,281.11,587.400024414,-35.3632719,149.1652015,0
-4.82,-13.01,273.6,587.4400024409999,-35.3632729,149.1651992,0
-3.27,-13.74,266.77,587.4699707030001,-35.363273799999995,149.16519680000002,0
-1.92,-14.2,260.61,587.5100097659999,-35.363274700000005,149.16519440000002,0
-0.77,-14.44,255.03,587.549987793,-35.3632756,149.1651918,0
0.3,-14.57,249.9,587.590026855,-35.363276500000005,149.165189,0
1.63,-14.62,245.34,587.6300048830001,-35.363277399999994,149.1651862,0
3.1,-14.57,241.73,587.66998291,-35.3632784,149.1651834,0
4.37,-14.47,239.35,587.710021973,-35.363279299999995,149.1651804,0
5.1,-14.41,238.25,587.7600097659999,-35.36328029999999,149.1651772,0
5.15,-14.44,238.31,587.799987793,-35.3632813,149.1651741,0
4.51,-14.59,239.28,587.849975586,-35.36328220000001,149.1651709,0
3.36,-14.85,240.92,587.890014648,-35.363283200000005,149.1651675,0
1.93,-15.13,242.94,587.9400024409999,-35.3632841,149.16516409999997,0
0.48,-15.39,245.06,587.979980469,-35.363285100000006,149.16516059999998,0
-0.78,-15.59,247.0,588.0300292969999,-35.3632859,149.165157,0
-1.74,-15.69,248.59,588.08001709,-35.3632871,149.1651535,0
-2.32,-15.74,249.65,588.1199951169999,-35.36328820000001,149.16514990000002,0
-2.51,-15.77,250.17,588.16998291,-35.3632893,149.1651461,0
-2.37,-15.8,250.18,588.2199707030001,-35.363290500000005,149.1651425,0
-2.0,-15.82,249.76,588.2600097659999,-35.363291700000005,149.1651388,0
-1.49,-15.86,249.03,588.3099975590001,-35.363293,149.16513500000002,0
-0.93,-15.93,248.12,588.359985352,-35.3632943,149.1651312,0
-0.38,-15.99,247.18,588.409973145,-35.3632956,149.1651274,0
0.08,-16.04,246.3,588.450012207,-35.3632969,149.16512350000002,0
0.45,-16.09,245.57,588.5,-35.3632982,149.1651195,0
0.7,-16.12,245.05,588.549987793,-35.363299700000006,149.1651156,0
0.83,-16.14,244.75,588.599975586,-35.3633011,149.1651116,0
0.84,-16.16,244.67,588.650024414,-35.363302399999995,149.1651075,0
0.73,-16.19,244.78,588.6900024409999,-35.3633039,149.1651034,0
0.53,-16.2,245.02,588.7399902340001,-35.36330529999999,149.1650992,0
0.29,-16.24,245.35,588.789978027,-35.3633066,149.16509519999997,0
0.07,-16.3,245.71,588.840026855,-35.363308200000006,149.165091,0
-0.13,-16.36,246.05,588.890014648,-35.3633096,149.1650869,0
-0.29,-16.41,246.34,588.929992676,-35.363311100000004,149.16508259999998,0
-0.39,-16.45,246.56,588.979980469,-35.3633125,149.1650784,0
-0.42,-16.49,246.69,589.0300292969999,-35.363313899999994,149.1650742,0
-0.4,-16.52,246.74,589.08001709,-35.3633156,149.1650698,0
-0.33,-16.55,246.71,589.1300048830001,-35.363316999999995,149.1650656,0
