2019-04-03 18:44:06.50: SIM {TimeUS : 734516076, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:07.90: SIM {TimeUS : 735916349, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.00: SIM {TimeUS : 736016309, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.10: SIM {TimeUS : 736116269, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.20: SIM {TimeUS : 736216229, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.30: SIM {TimeUS : 736316189, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.40: SIM {TimeUS : 736416149, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.50: SIM {TimeUS : 736516109, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.60: SIM {TimeUS : 736616069, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.69: SIM {TimeUS : 736716029, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.79: SIM {TimeUS : 736815989, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.89: SIM {TimeUS : 736915949, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:08.99: SIM {TimeUS : 737015909, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.09: SIM {TimeUS : 737115869, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.19: SIM {TimeUS : 737215829, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.29: SIM {TimeUS : 737315789, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.39: SIM {TimeUS : 737415749, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.49: SIM {TimeUS : 737515709, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.59: SIM {TimeUS : 737615669, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.70: SIM {TimeUS : 737716462, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.80: SIM {TimeUS : 737816422, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:09.90: SIM {TimeUS : 737916382, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.00: SIM {TimeUS : 738016342, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.10: SIM {TimeUS : 738116302, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.20: SIM {TimeUS : 738216262, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.30: SIM {TimeUS : 738316222, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.40: SIM {TimeUS : 738416182, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.50: SIM {TimeUS : 738516142, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.60: SIM {TimeUS : 738616102, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.70: SIM {TimeUS : 738716062, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.79: SIM {TimeUS : 738816022, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.89: SIM {TimeUS : 738915982, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:10.99: SIM {TimeUS : 739015942, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.09: SIM {TimeUS : 739115902, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.19: SIM {TimeUS : 739215862, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.29: SIM {TimeUS : 739315822, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.39: SIM {TimeUS : 739415782, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.49: SIM {TimeUS : 739515742, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.59: SIM {TimeUS : 739615702, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.69: SIM {TimeUS : 739715662, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.80: SIM {TimeUS : 739816455, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:11.90: SIM {TimeUS : 739916415, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.00: SIM {TimeUS : 740016375, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.10: SIM {TimeUS : 740116335, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.20: SIM {TimeUS : 740216295, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.30: SIM {TimeUS : 740316255, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.40: SIM {TimeUS : 740416215, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.50: SIM {TimeUS : 740516175, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.60: SIM {TimeUS : 740616135, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.70: SIM {TimeUS : 740716095, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.80: SIM {TimeUS : 740816055, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.89: SIM {TimeUS : 740916015, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:12.99: SIM {TimeUS : 741015975, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:44:13.09: SIM {TimeUS : 741115935, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485933721}
2019-04-03 18:44:13.19: SIM {TimeUS : 741215895, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.29: SIM {TimeUS : 741315855, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.39: SIM {TimeUS : 741415815, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.49: SIM {TimeUS : 741515775, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.59: SIM {TimeUS : 741615735, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.69: SIM {TimeUS : 741715695, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.80: SIM {TimeUS : 741816488, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:13.90: SIM {TimeUS : 741916448, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:14.00: SIM {TimeUS : 742016408, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:14.10: SIM {TimeUS : 742116368, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:14.20: SIM {TimeUS : 742216328, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486865044}
2019-04-03 18:44:14.30: SIM {TimeUS : 742316288, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486865044}
2019-04-03 18:44:14.40: SIM {TimeUS : 742416248, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.16998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:44:14.50: SIM {TimeUS : 742516208, Roll : 0.0, Pitch : 0.0, Yaw : 352.99, Alt : 584.210021973, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : -7.11960069566e-07, Q3 : -6.32380420029e-07, Q4 : -0.0610487237573}
2019-04-03 18:44:14.60: SIM {TimeUS : 742616168, Roll : -0.04, Pitch : -0.02, Yaw : 352.99, Alt : 584.270019531, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998133063316, Q2 : -0.000366677792044, Q3 : -0.000224258692469, Q4 : -0.0610757917166}
2019-04-03 18:44:14.70: SIM {TimeUS : 742716128, Roll : -0.1, Pitch : -0.09, Yaw : 352.98, Alt : 584.380004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128175735, Q2 : -0.000992245506495, Q3 : -0.000787001568824, Q4 : -0.0611438639462}
2019-04-03 18:44:14.80: SIM {TimeUS : 742816088, Roll : -0.19, Pitch : -0.16, Yaw : 352.97, Alt : 584.530029297, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998120427132, Q2 : -0.00178294419311, Q3 : -0.0013647431042, Q4 : -0.0612419322133}
2019-04-03 18:44:14.90: SIM {TimeUS : 742916048, Roll : -0.25, Pitch : -0.2, Yaw : 352.96, Alt : 584.690002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998111486435, Q2 : -0.0022983897943, Q3 : -0.00165507325437, Q4 : -0.061363786459}
2019-04-03 18:44:14.99: SIM {TimeUS : 743016008, Roll : -0.24, Pitch : -0.2, Yaw : 352.94, Alt : 584.840026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998103618622, Q2 : -0.00225188932382, Q3 : -0.00168126414064, Q4 : -0.0614919364452}
2019-04-03 18:44:15.09: SIM {TimeUS : 743115968, Roll : -0.17, Pitch : -0.18, Yaw : 352.93, Alt : 585.0, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998097419739, Q2 : -0.00166125549003, Q3 : -0.00149511836935, Q4 : -0.0616163536906}
2019-04-03 18:44:15.19: SIM {TimeUS : 743215928, Roll : -0.1, Pitch : -0.14, Yaw : 352.92, Alt : 585.150024414, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998091995716, Q2 : -0.000955273397267, Q3 : -0.00118301727343, Q4 : -0.0617256239057}
2019-04-03 18:44:15.29: SIM {TimeUS : 743315888, Roll : -0.04, Pitch : -0.1, Yaw : 352.91, Alt : 585.309997559, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998087108135, Q2 : -0.000427198741818, Q3 : -0.000921754864976, Q4 : -0.0618151910603}
2019-04-03 18:44:15.39: SIM {TimeUS : 743415848, Roll : 0.0, Pitch : -0.08, Yaw : 352.9, Alt : 585.479980469, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998083591461, Q2 : -6.82007384967e-06, Q3 : -0.000715460802894, Q4 : -0.0618759505451}
2019-04-03 18:44:15.49: SIM {TimeUS : 743515808, Roll : 0.04, Pitch : -0.04, Yaw : 352.9, Alt : 585.650024414, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998081684113, Q2 : 0.000361562269973, Q3 : -0.000442216056399, Q4 : -0.061908017844}
2019-04-03 18:44:15.59: SIM {TimeUS : 743615768, Roll : 0.06, Pitch : -0.01, Yaw : 352.89, Alt : 585.83001709, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998080730438, Q2 : 0.000528492790181, Q3 : -0.000144042394822, Q4 : -0.0619245991111}
2019-04-03 18:44:15.69: SIM {TimeUS : 743715728, Roll : 0.06, Pitch : 0.01, Yaw : 352.89, Alt : 586.010009766, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998080968857, Q2 : 0.000545567192603, Q3 : 5.44824906683e-05, Q4 : -0.0619199983776}
2019-04-03 18:44:15.79: SIM {TimeUS : 743815688, Roll : 0.06, Pitch : 0.0, Yaw : 352.9, Alt : 586.200012207, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998082339764, Q2 : 0.000561071617994, Q3 : -1.42978524309e-05, Q4 : -0.0618974156678}
2019-04-03 18:44:15.90: SIM {TimeUS : 743916481, Roll : 0.06, Pitch : 0.0, Yaw : 352.9, Alt : 586.390014648, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.99808371067, Q2 : 0.000529607175849, Q3 : -0.000114377078717, Q4 : -0.0618760734797}
2019-04-03 18:44:16.00: SIM {TimeUS : 744016441, Roll : 0.03, Pitch : -0.03, Yaw : 352.9, Alt : 586.58001709, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998085379601, Q2 : 0.000292690325296, Q3 : -0.000286403665086, Q4 : -0.0618505105376}
2019-04-03 18:44:16.10: SIM {TimeUS : 744116401, Roll : 0.0, Pitch : -0.06, Yaw : 352.91, Alt : 586.780029297, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998086810112, Q2 : -4.63702099296e-06, Q3 : -0.000547401607037, Q4 : -0.0618253313005}
2019-04-03 18:44:16.20: SIM {TimeUS : 744216361, Roll : 0.0, Pitch : -0.07, Yaw : 352.91, Alt : 586.969970703, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.99808806181, Q2 : -9.82948477031e-05, Q3 : -0.000651811482385, Q4 : -0.0618047863245}
