2019-04-03 19:46:07.30: SIM {TimeUS : 42716240, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.39: SIM {TimeUS : 43815800, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.49: SIM {TimeUS : 43915760, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.59: SIM {TimeUS : 44015720, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.69: SIM {TimeUS : 44115680, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.80: SIM {TimeUS : 44216473, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:08.90: SIM {TimeUS : 44316433, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.00: SIM {TimeUS : 44416393, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.10: SIM {TimeUS : 44516353, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.20: SIM {TimeUS : 44616313, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.30: SIM {TimeUS : 44716273, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.40: SIM {TimeUS : 44816233, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.49: SIM {TimeUS : 44916193, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.59: SIM {TimeUS : 45016153, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.69: SIM {TimeUS : 45116113, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.79: SIM {TimeUS : 45216073, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.89: SIM {TimeUS : 45316033, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:09.99: SIM {TimeUS : 45415993, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.09: SIM {TimeUS : 45515953, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.19: SIM {TimeUS : 45615913, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.29: SIM {TimeUS : 45715873, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.39: SIM {TimeUS : 45815833, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.49: SIM {TimeUS : 45915793, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.59: SIM {TimeUS : 46015753, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.69: SIM {TimeUS : 46115713, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.79: SIM {TimeUS : 46215673, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:10.90: SIM {TimeUS : 46316466, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:11.00: SIM {TimeUS : 46416426, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:11.10: SIM {TimeUS : 46516386, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:11.20: SIM {TimeUS : 46616346, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:46:11.30: SIM {TimeUS : 46716306, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486380756}
2019-04-03 19:46:11.40: SIM {TimeUS : 46816266, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:11.50: SIM {TimeUS : 46916226, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:11.59: SIM {TimeUS : 47016186, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486641526}
2019-04-03 19:46:11.69: SIM {TimeUS : 47116146, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486641526}
2019-04-03 19:46:11.79: SIM {TimeUS : 47216106, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:11.89: SIM {TimeUS : 47316066, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:11.99: SIM {TimeUS : 47416026, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:12.09: SIM {TimeUS : 47515986, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:12.19: SIM {TimeUS : 47615946, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.109985352, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:12.29: SIM {TimeUS : 47715906, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.130004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:12.39: SIM {TimeUS : 47815866, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.159973145, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486455262}
2019-04-03 19:46:12.49: SIM {TimeUS : 47915826, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.200012207, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:46:12.59: SIM {TimeUS : 48015786, Roll : 0.0, Pitch : 0.0, Yaw : 352.99, Alt : 584.239990234, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134732246, Q2 : -8.55975304148e-05, Q3 : -6.58232311253e-05, Q4 : -0.0610494911671}
2019-04-03 19:46:12.69: SIM {TimeUS : 48115746, Roll : -0.04, Pitch : -0.02, Yaw : 352.99, Alt : 584.33001709, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134195805, Q2 : -0.000419297692133, Q3 : -0.00020634959219, Q4 : -0.0610566884279}
2019-04-03 19:46:12.79: SIM {TimeUS : 48215706, Roll : -0.08, Pitch : -0.03, Yaw : 352.99, Alt : 584.469970703, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998133063316, Q2 : -0.000768542173319, Q3 : -0.000229522876907, Q4 : -0.0610716417432}
2019-04-03 19:46:12.89: SIM {TimeUS : 48315666, Roll : -0.12, Pitch : -0.02, Yaw : 352.99, Alt : 584.630004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.9981315732, Q2 : -0.00108664657455, Q3 : -0.000149487663293, Q4 : -0.0610915906727}
2019-04-03 19:46:13.00: SIM {TimeUS : 48416459, Roll : -0.13, Pitch : -0.01, Yaw : 352.99, Alt : 584.780029297, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998130202293, Q2 : -0.00121104321443, Q3 : -9.88153915387e-05, Q4 : -0.0611115060747}
2019-04-03 19:46:13.10: SIM {TimeUS : 48516419, Roll : -0.11, Pitch : 0.0, Yaw : 352.99, Alt : 584.940002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129189014, Q2 : -0.0010307704797, Q3 : 0.000127290564706, Q4 : -0.0611315146089}
2019-04-03 19:46:13.20: SIM {TimeUS : 48616379, Roll : -0.08, Pitch : 0.01, Yaw : 352.98, Alt : 585.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.99812823534, Q2 : -0.000763590447605, Q3 : 0.00021398710669, Q4 : -0.061151150614}
2019-04-03 19:46:13.30: SIM {TimeUS : 48716339, Roll : -0.03, Pitch : 0.01, Yaw : 352.98, Alt : 585.239990234, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.99812746048, Q2 : -0.000315745244734, Q3 : 0.000145777055877, Q4 : -0.0611672624946}
2019-04-03 19:46:13.40: SIM {TimeUS : 48816299, Roll : 0.0, Pitch : 0.03, Yaw : 352.98, Alt : 585.409973145, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126804829, Q2 : 8.36609178805e-05, Q3 : 0.000259126565652, Q4 : -0.0611784830689}
2019-04-03 19:46:13.50: SIM {TimeUS : 48916259, Roll : 0.04, Pitch : 0.06, Yaw : 352.98, Alt : 585.570007324, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126029968, Q2 : 0.000437611510279, Q3 : 0.00052103085909, Q4 : -0.0611885637045}
2019-04-03 19:46:13.60: SIM {TimeUS : 49016219, Roll : 0.07, Pitch : 0.09, Yaw : 352.98, Alt : 585.729980469, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998125314713, Q2 : 0.000696842791513, Q3 : 0.000805460789707, Q4 : -0.0611941106617}
2019-04-03 19:46:13.69: SIM {TimeUS : 49116179, Roll : -0.06, Pitch : 0.09, Yaw : 352.98, Alt : 585.890014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998125433922, Q2 : -0.000480751536088, Q3 : 0.000840904947836, Q4 : -0.0611943565309}
2019-04-03 19:46:13.79: SIM {TimeUS : 49216139, Roll : -0.5, Pitch : 0.0, Yaw : 352.98, Alt : 586.030029297, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998116135597, Q2 : -0.00444316258654, Q3 : 0.000239434142713, Q4 : -0.0611911974847}
2019-04-03 19:46:13.89: SIM {TimeUS : 49316099, Roll : -1.23, Pitch : -0.2, Yaw : 352.98, Alt : 586.159973145, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998066306114, Q2 : -0.010900452733, Q3 : -0.00113683391828, Q4 : -0.0611845068634}
2019-04-03 19:46:13.99: SIM {TimeUS : 49416059, Roll : -2.16, Pitch : -0.5, Yaw : 352.99, Alt : 586.280029297, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.997938632965, Q2 : -0.0191316325217, Q3 : -0.00322050834075, Q4 : -0.0611731931567}
2019-04-03 19:46:14.09: SIM {TimeUS : 49516019, Roll : -3.19, Pitch : -0.84, Yaw : 353.0, Alt : 586.390014648, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.997709035873, Q2 : -0.0283168517053, Q3 : -0.0056702401489, Q4 : -0.0611777044833}
2019-04-03 19:46:14.19: SIM {TimeUS : 49615979, Roll : -4.22, Pitch : -1.16, Yaw : 353.01, Alt : 586.489990234, Lat : -35.3632609, Lng : 149.1652297, Q1 : 0.997390806675, Q2 : -0.0374310575426, Q3 : -0.00788727402687, Q4 : -0.0612237118185}
2019-04-03 19:46:14.29: SIM {TimeUS : 49715939, Roll : -5.09, Pitch : -1.42, Yaw : 353.02, Alt : 586.570007324, Lat : -35.3632609, Lng : 149.1652294, Q1 : 0.997051179409, Q2 : -0.0451163686812, Q3 : -0.00971043948084, Q4 : -0.0613129027188}
2019-04-03 19:46:14.39: SIM {TimeUS : 49815899, Roll : -5.73, Pitch : -1.63, Yaw : 353.02, Alt : 586.650024414, Lat : -35.3632609, Lng : 149.1652292, Q1 : 0.996755242348, Q2 : -0.050784766674, Q3 : -0.0111464112997, Q4 : -0.0614467300475}
2019-04-03 19:46:14.49: SIM {TimeUS : 49915859, Roll : -6.2, Pitch : -1.81, Yaw : 353.02, Alt : 586.719970703, Lat : -35.3632608, Lng : 149.1652289, Q1 : 0.996510148048, Q2 : -0.0549317970872, Q3 : -0.0124523127452, Q4 : -0.0616038367152}
2019-04-03 19:46:14.59: SIM {TimeUS : 50015819, Roll : -6.58, Pitch : -1.97, Yaw : 353.01, Alt : 586.770019531, Lat : -35.3632608, Lng : 149.1652284, Q1 : 0.99628919363, Q2 : -0.0583479069173, Q3 : -0.0136750834063, Q4 : -0.0617762729526}
2019-04-03 19:46:14.69: SIM {TimeUS : 50115779, Roll : -6.95, Pitch : -2.11, Yaw : 353.0, Alt : 586.820007324, Lat : -35.3632607, Lng : 149.1652279, Q1 : 0.996064662933, Q2 : -0.0616459921002, Q3 : -0.0146516812965, Q4 : -0.0619709603488}
2019-04-03 19:46:14.79: SIM {TimeUS : 50215739, Roll : -7.33, Pitch : -2.23, Yaw : 352.99, Alt : 586.869995117, Lat : -35.3632605, Lng : 149.1652272, Q1 : 0.995826244354, Q2 : -0.064997844398, Q3 : -0.0155038917437, Q4 : -0.0621689967811}
2019-04-03 19:46:14.89: SIM {TimeUS : 50315699, Roll : -7.68, Pitch : -2.32, Yaw : 352.98, Alt : 586.909973145, Lat : -35.3632604, Lng : 149.1652265, Q1 : 0.99559533596, Q2 : -0.0681127607822, Q3 : -0.0161468815058, Q4 : -0.0623683109879}
2019-04-03 19:46:14.99: SIM {TimeUS : 50415659, Roll : -7.95, Pitch : -2.41, Yaw : 352.97, Alt : 586.940002441, Lat : -35.3632604, Lng : 149.1652256, Q1 : 0.995405077934, Q2 : -0.0705484971404, Q3 : -0.0167195592076, Q4 : -0.0625469386578}
2019-04-03 19:46:15.10: SIM {TimeUS : 50516452, Roll : -8.14, Pitch : -2.48, Yaw : 352.96, Alt : 586.979980469, Lat : -35.3632603, Lng : 149.1652248, Q1 : 0.995271265507, Q2 : -0.0721596106887, Q3 : -0.0172726996243, Q4 : -0.0626882091165}
2019-04-03 19:46:15.20: SIM {TimeUS : 50616412, Roll : -8.26, Pitch : -2.54, Yaw : 352.96, Alt : 587.010009766, Lat : -35.3632601, Lng : 149.1652236, Q1 : 0.995178222656, Q2 : -0.0732388198376, Q3 : -0.0176936481148, Q4 : -0.0627953708172}
2019-04-03 19:46:15.30: SIM {TimeUS : 50716372, Roll : -8.35, Pitch : -2.58, Yaw : 352.95, Alt : 587.030029297, Lat : -35.3632599, Lng : 149.1652226, Q1 : 0.995106220245, Q2 : -0.0740875452757, Q3 : -0.0179493222386, Q4 : -0.0628696233034}
2019-04-03 19:46:15.40: SIM {TimeUS : 50816332, Roll : -8.44, Pitch : -2.61, Yaw : 352.95, Alt : 587.059997559, Lat : -35.3632598, Lng : 149.1652214, Q1 : 0.995040655136, Q2 : -0.0748793780804, Q3 : -0.0181669462472, Q4 : -0.0629062578082}
2019-04-03 19:46:15.50: SIM {TimeUS : 50916292, Roll : -8.64, Pitch : -2.55, Yaw : 352.9, Alt : 587.08001709, Lat : -35.3632596, Lng : 149.1652202, Q1 : 0.994896411896, Q2 : -0.0765454769135, Q3 : -0.0175385121256, Q4 : -0.063359208405}
2019-04-03 19:46:15.60: SIM {TimeUS : 51016252, Roll : -9.02, Pitch : -2.29, Yaw : 352.39, Alt : 587.109985352, Lat : -35.3632593, Lng : 149.1652188, Q1 : 0.994397640228, Q2 : -0.0798296108842, Q3 : -0.0146854212508, Q4 : -0.0677127763629}
2019-04-03 19:46:15.70: SIM {TimeUS : 51116212, Roll : -9.56, Pitch : -1.98, Yaw : 350.71, Alt : 587.130004883, Lat : -35.3632592, Lng : 149.1652174, Q1 : 0.992977678776, Q2 : -0.0845163464546, Q3 : -0.0104548763484, Q4 : -0.0821161866188}
2019-04-03 19:46:15.79: SIM {TimeUS : 51216172, Roll : -10.07, Pitch : -2.02, Yaw : 347.42, Alt : 587.159973145, Lat : -35.3632591, Lng : 149.1652158, Q1 : 0.989818155766, Q2 : -0.0892064571381, Q3 : -0.00789379421622, Q4 : -0.110634095967}
2019-04-03 19:46:15.89: SIM {TimeUS : 51316132, Roll : -10.35, Pitch : -2.64, Yaw : 342.56, Alt : 587.179992676, Lat : -35.3632589, Lng : 149.1652141, Q1 : 0.983829081059, Q2 : -0.0926863402128, Q3 : -0.0090050548315, Q4 : -0.152998417616}
2019-04-03 19:46:15.99: SIM {TimeUS : 51416092, Roll : -10.27, Pitch : -3.87, Yaw : 336.36, Alt : 587.200012207, Lat : -35.3632586, Lng : 149.1652125, Q1 : 0.973700046539, Q2 : -0.0944820716977, Q3 : -0.0146442316473, Q4 : -0.206801578403}
2019-04-03 19:46:16.09: SIM {TimeUS : 51516052, Roll : -9.73, Pitch : -5.6, Yaw : 329.12, Alt : 587.229980469, Lat : -35.3632586, Lng : 149.1652106, Q1 : 0.958188056946, Q2 : -0.0946404337883, Q3 : -0.0244063921273, Q4 : -0.26892977953}
2019-04-03 19:46:16.19: SIM {TimeUS : 51616012, Roll : -8.7, Pitch : -7.62, Yaw : 321.09, Alt : 587.260009766, Lat : -35.3632585, Lng : 149.1652087, Q1 : 0.936448931694, Q2 : -0.0934288352728, Q3 : -0.0372777283192, Q4 : -0.336072653532}
2019-04-03 19:46:16.29: SIM {TimeUS : 51715972, Roll : -7.16, Pitch : -9.63, Yaw : 312.53, Alt : 587.289978027, Lat : -35.3632584, Lng : 149.1652067, Q1 : 0.90831309557, Q2 : -0.0907787382603, Q3 : -0.0516959913075, Q4 : -0.405035912991}
2019-04-03 19:46:16.39: SIM {TimeUS : 51815932, Roll : -5.21, Pitch : -11.39, Yaw : 303.71, Alt : 587.320007324, Lat : -35.3632582, Lng : 149.1652044, Q1 : 0.874371051788, Q2 : -0.0866583585739, Q3 : -0.0661130473018, Q4 : -0.472858041525}
2019-04-03 19:46:16.49: SIM {TimeUS : 51915892, Roll : -2.97, Pitch : -12.67, Yaw : 294.91, Alt : 587.349975586, Lat : -35.363258, Lng : 149.1652023, Q1 : 0.836017012596, Q2 : -0.0810874551535, Q3 : -0.0791659355164, Q4 : -0.536873519421}
2019-04-03 19:46:16.59: SIM {TimeUS : 52015852, Roll : -0.61, Pitch : -13.43, Yaw : 286.46, Alt : 587.380004883, Lat : -35.3632579, Lng : 149.1652, Q1 : 0.795210182667, Q2 : -0.0742679610848, Q3 : -0.0904825553298, Q4 : -0.594926893711}
2019-04-03 19:46:16.69: SIM {TimeUS : 52115812, Roll : 1.91, Pitch : -13.71, Yaw : 278.81, Alt : 587.409973145, Lat : -35.3632576, Lng : 149.1651975, Q1 : 0.755096197128, Q2 : -0.0650640875101, Q3 : -0.101448975503, Q4 : -0.644441246986}
2019-04-03 19:46:16.79: SIM {TimeUS : 52215772, Roll : 4.36, Pitch : -13.6, Yaw : 272.61, Alt : 587.450012207, Lat : -35.3632574, Lng : 149.1651949, Q1 : 0.72054797411, Q2 : -0.0544172562659, Q3 : -0.111755289137, Q4 : -0.682173132896}
2019-04-03 19:46:16.89: SIM {TimeUS : 52315732, Roll : 6.32, Pitch : -13.32, Yaw : 268.34, Alt : 587.479980469, Lat : -35.363257, Lng : 149.1651924, Q1 : 0.695645391941, Q2 : -0.044852193445, Q3 : -0.120030112565, Q4 : -0.706865370274}
