Roll,Pitch,Yaw,Alt,Lat,Lng
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.109985352,-35.363261,149.1652299
0.0,0.0,353.0,584.1300048830001,-35.363261,149.1652299
0.0,0.0,353.0,584.159973145,-35.363261,149.1652299
0.0,0.0,353.0,584.200012207,-35.363261,149.1652299
-0.01,-0.01,352.99,584.2399902340001,-35.363261,149.1652299
-0.06,-0.05,352.99,584.340026855,-35.363261,149.1652299
-0.1,-0.09,352.99,584.479980469,-35.363261,149.1652299
-0.13,-0.12,352.99,584.6300048830001,-35.363261,149.1652299
-0.14,-0.13,352.99,584.789978027,-35.363261,149.1652299
-0.14,-0.11,352.99,584.9400024409999,-35.363261,149.1652299
-0.13,-0.08,352.98,585.090026855,-35.363261,149.1652299
-0.13,-0.04,352.98,585.25,-35.363261,149.1652299
-0.12,-0.01,352.98,585.409973145,-35.363261,149.1652299
-0.12,0.01,352.98,585.58001709,-35.363261,149.1652299
-0.09,0.02,352.98,585.7600097659999,-35.363261,149.1652299
-0.06,0.01,352.98,585.9400024409999,-35.363261,149.1652299
-0.02,0.0,352.98,586.1300048830001,-35.3632609,149.1652299
0.0,-0.02,352.98,586.3099975590001,-35.3632609,149.16522980000005
0.0,-0.01,352.98,586.5,-35.3632609,149.16522980000005
0.01,0.01,352.98,586.679992676,-35.3632609,149.16522980000005
0.01,0.05,352.98,586.849975586,-35.3632609,149.16522980000005
-0.04,0.07,352.98,587.020019531,-35.3632609,149.16522980000005
-0.36,0.09,352.98,587.16998291,-35.3632609,149.16522980000005
-1.01,0.12,352.98,587.3099975590001,-35.3632609,149.16522980000005
-1.96,0.12,352.98,587.429992676,-35.3632609,149.16522980000005
-3.07,0.09,352.98,587.549987793,-35.3632609,149.16522980000005
-4.22,0.04,352.98,587.650024414,-35.3632609,149.16522959999998
-5.24,0.0,352.98,587.7399902340001,-35.3632609,149.1652294
-6.04,-0.02,352.98,587.820007324,-35.3632609,149.1652292
-6.61,-0.03,352.97,587.890014648,-35.363261,149.16522890000005
-7.03,-0.04,352.97,587.950012207,-35.363261,149.1652284
-7.38,-0.03,352.97,588.0100097659999,-35.363261,149.16522790000005
-7.71,-0.03,352.97,588.0599975590001,-35.363261,149.16522719999998
-8.04,-0.04,352.97,588.099975586,-35.363261,149.1652265
-8.31,-0.06,352.97,588.140014648,-35.3632611,149.1652256
-8.5,-0.07,352.97,588.179992676,-35.3632613,149.1652248
-8.63,-0.09,352.97,588.2199707030001,-35.3632614,149.1652236
-8.75,-0.11,352.96,588.25,-35.3632615,149.1652226
-8.89,-0.1,352.96,588.2800292969999,-35.3632616,149.1652214
-9.1,0.02,352.89,588.3099975590001,-35.3632616,149.1652201
-9.4,0.4,352.31,588.349975586,-35.3632617,149.1652187
-9.8,0.86,350.53,588.3800048830001,-35.363262,149.16521730000005
-10.27,0.95,347.15,588.409973145,-35.36326210000001,149.16521569999995
-10.68,0.41,342.21,588.4400024409999,-35.36326229999999,149.165214
-10.91,-0.83,335.98,588.4699707030001,-35.3632626,149.1652124
-10.85,-2.69,328.67,588.5,-35.363262799999994,149.1652105
-10.39,-4.92,320.69,588.539978027,-35.3632633,149.1652086
-9.46,-7.26,312.2,588.570007324,-35.3632635,149.16520659999995
-8.06,-9.46,303.44,588.609985352,-35.363264,149.1652044
-6.27,-11.31,294.69,588.650024414,-35.3632643,149.1652023
-4.26,-12.69,286.23,588.700012207,-35.3632646,149.1652
-2.24,-13.56,278.3,588.7399902340001,-35.3632651,149.1651976
-0.39,-13.97,271.05,588.789978027,-35.3632653,149.1651949
1.28,-14.12,264.54,588.83001709,-35.3632657,149.16519240000005
3.01,-14.1,259.01,588.8800048830001,-35.3632659,149.1651896
4.63,-13.93,254.88,588.929992676,-35.36326629999999,149.1651867
5.82,-13.71,252.36,588.9899902340001,-35.36326649999999,149.16518369999997
6.35,-13.56,251.4,589.039978027,-35.3632666,149.1651806
6.14,-13.59,251.75,589.090026855,-35.3632669,149.1651775
5.25,-13.8,253.15,589.150024414,-35.363267,149.1651742
3.85,-14.16,255.27,589.210021973,-35.3632671,149.1651709
2.2,-14.58,257.82,589.270019531,-35.3632671,149.1651674
0.52,-14.97,260.48,589.33001709,-35.3632672,149.16516399999998
-0.96,-15.25,262.95,589.390014648,-35.3632674,149.16516040000005
-2.1,-15.42,264.97,589.450012207,-35.3632676,149.16515680000003
-2.78,-15.47,266.39,589.5100097659999,-35.3632677,149.165153
-3.0,-15.44,267.12,589.570007324,-35.363268100000006,149.1651493
-2.83,-15.38,267.2,589.6300048830001,-35.36326829999999,149.1651455
-2.4,-15.36,266.74,589.6900024409999,-35.363268700000006,149.1651416
-1.8,-15.39,265.89,589.7600097659999,-35.363269,149.1651375
-1.12,-15.46,264.81,589.820007324,-35.3632695,149.1651336
-0.44,-15.56,263.66,589.8800048830001,-35.3632699,149.16512959999997
0.16,-15.67,262.58,589.9400024409999,-35.3632702,149.1651254
0.63,-15.77,261.68,590.0100097659999,-35.36327070000001,149.1651214
0.94,-15.85,261.02,590.070007324,-35.3632711,149.16511730000005
1.09,-15.9,260.64,590.1300048830001,-35.36327139999999,149.165113
1.08,-15.92,260.53,590.1900024409999,-35.3632719,149.1651087
0.94,-15.95,260.66,590.2600097659999,-35.3632724,149.1651044
0.72,-15.96,260.95,590.320007324,-35.3632728,149.1651001
0.47,-15.99,261.35,590.3800048830001,-35.3632732,149.16509580000005
0.2,-16.03,261.8,590.450012207,-35.36327360000001,149.16509140000005
-0.04,-16.07,262.24,590.5100097659999,-35.3632739,149.1650869
-0.24,-16.1,262.61,590.570007324,-35.3632744,149.1650824
-0.38,-16.13,262.89,590.640014648,-35.3632749,149.165078
-0.46,-16.16,263.06,590.700012207,-35.3632754,149.1650733
-0.5,-16.2,263.13,590.7600097659999,-35.3632757,149.1650689
-0.47,-16.23,263.11,590.83001709,-35.3632762,149.1650642
-0.37,-16.23,263.01,590.890014648,-35.3632768,149.16505969999997
-0.23,-16.23,262.86,590.950012207,-35.3632773,149.165055
