TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
"2019-04-03 19:16:14.89: SIM {TimeUS : 41116047, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:14.99: SIM {TimeUS : 41216007, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.09: SIM {TimeUS : 41315967, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.19: SIM {TimeUS : 41415927, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.29: SIM {TimeUS : 41515887, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.39: SIM {TimeUS : 41615847, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.49: SIM {TimeUS : 41715807, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.59: SIM {TimeUS : 41815767, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.69: SIM {TimeUS : 41915727, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.79: SIM {TimeUS : 42015687, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:15.90: SIM {TimeUS : 42116480, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.00: SIM {TimeUS : 42216440, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.09: SIM {TimeUS : 42316400, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.19: SIM {TimeUS : 42416360, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.29: SIM {TimeUS : 42516320, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.39: SIM {TimeUS : 42616280, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.49: SIM {TimeUS : 42716240, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.59: SIM {TimeUS : 42816200, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}",,,,,,,,,,
"2019-04-03 19:16:16.69: SIM {TimeUS : 42916160, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486604273}",,,,,,,,,,
"2019-04-03 19:16:16.79: SIM {TimeUS : 43016120, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485933721}",,,,,,,,,,
"2019-04-03 19:16:16.89: SIM {TimeUS : 43116080, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485933721}",,,,,,,,,,
"2019-04-03 19:16:16.99: SIM {TimeUS : 43216040, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485710204}",,,,,,,,,,
"2019-04-03 19:16:17.09: SIM {TimeUS : 43316000, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.061048604548}",,,,,,,,,,
"2019-04-03 19:16:17.19: SIM {TimeUS : 43415960, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485598445}",,,,,,,,,,
"2019-04-03 19:16:17.29: SIM {TimeUS : 43515920, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.061048541218}",,,,,,,,,,
"2019-04-03 19:16:17.39: SIM {TimeUS : 43615880, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485523939}",,,,,,,,,,
"2019-04-03 19:16:17.49: SIM {TimeUS : 43715840, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.061048541218}",,,,,,,,,,
"2019-04-03 19:16:17.59: SIM {TimeUS : 43815800, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485598445}",,,,,,,,,,
"2019-04-03 19:16:17.69: SIM {TimeUS : 43915760, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.061048541218}",,,,,,,,,,
"2019-04-03 19:16:17.79: SIM {TimeUS : 44015720, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485747457}",,,,,,,,,,
"2019-04-03 19:16:17.89: SIM {TimeUS : 44115680, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.16998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.061048541218}",,,,,,,,,,
"2019-04-03 19:16:18.00: SIM {TimeUS : 44216473, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.210021973, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486194491}",,,,,,,,,,
"2019-04-03 19:16:18.10: SIM {TimeUS : 44316433, Roll : -0.05, Pitch : -0.03, Yaw : 353.0, Alt : 584.260009766, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : -0.000508068536874, Q3 : -0.000305567809846, Q4 : -0.0610458813608}",,,,,,,,,,
"2019-04-03 19:16:18.19: SIM {TimeUS : 44416393, Roll : -0.14, Pitch : -0.14, Yaw : 353.0, Alt : 584.369995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998133897781, Q2 : -0.00136956200004, Q3 : -0.00118671369273, Q4 : -0.0610362924635}",,,,,,,,,,
"2019-04-03 19:16:18.29: SIM {TimeUS : 44516353, Roll : -0.22, Pitch : -0.24, Yaw : 353.0, Alt : 584.520019531, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998131871223, Q2 : -0.00211260700598, Q3 : -0.00198773364536, Q4 : -0.0610280670226}",,,,,,,,,,
"2019-04-03 19:16:18.39: SIM {TimeUS : 44616313, Roll : -0.29, Pitch : -0.28, Yaw : 353.0, Alt : 584.679992676, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998130381107, Q2 : -0.00268912059255, Q3 : -0.00232539768331, Q4 : -0.0610171817243}",,,,,,,,,,
"2019-04-03 19:16:18.49: SIM {TimeUS : 44716273, Roll : -0.33, Pitch : -0.33, Yaw : 353.0, Alt : 584.83001709, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128592968, Q2 : -0.00314170052297, Q3 : -0.0027739086654, Q4 : -0.0610068440437}",,,,,,,,,,
"2019-04-03 19:16:18.59: SIM {TimeUS : 44816233, Roll : -0.14, Pitch : -0.34, Yaw : 353.0, Alt : 584.969970703, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998132765293, Q2 : -0.00147561985068, Q3 : -0.00290794973262, Q4 : -0.0609943419695}",,,,,,,,,,
"2019-04-03 19:16:18.69: SIM {TimeUS : 44916193, Roll : 0.43, Pitch : -0.26, Yaw : 353.0, Alt : 585.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129725456, Q2 : 0.00367138558067, Q3 : -0.00250056805089, Q4 : -0.0609696805477}",,,,,,,,,,
"2019-04-03 19:16:18.79: SIM {TimeUS : 45016153, Roll : 1.36, Pitch : -0.12, Yaw : 353.01, Alt : 585.229980469, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998069822788, Q2 : 0.011811606586, Q3 : -0.00183883798309, Q4 : -0.0609409548342}",,,,,,,,,,
"2019-04-03 19:16:18.89: SIM {TimeUS : 45116113, Roll : 2.49, Pitch : 0.02, Yaw : 353.01, Alt : 585.340026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.997904837132, Q2 : 0.021783631295, Q3 : -0.00110921042506, Q4 : -0.0609118938446}",,,,,,,,,,
"2019-04-03 19:16:18.99: SIM {TimeUS : 45216073, Roll : 3.7, Pitch : 0.18, Yaw : 353.02, Alt : 585.450012207, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.997620880604, Q2 : 0.0323223918676, Q3 : -0.000395128736272, Q4 : -0.0608918219805}",,,,,,,,,,
"2019-04-03 19:16:19.09: SIM {TimeUS : 45316033, Roll : 4.81, Pitch : 0.31, Yaw : 353.02, Alt : 585.549987793, Lat : -35.3632609, Lng : 149.1652301, Q1 : 0.997255623341, Q2 : 0.0421104207635, Q3 : 0.00021512414969, Q4 : -0.0608924552798}",,,,,,,,,,
"2019-04-03 19:16:19.19: SIM {TimeUS : 45415993, Roll : 5.71, Pitch : 0.41, Yaw : 353.02, Alt : 585.630004883, Lat : -35.3632609, Lng : 149.1652303, Q1 : 0.996889770031, Q2 : 0.049987219274, Q3 : 0.00059890182456, Q4 : -0.0609240755439}",,,,,,,,,,
"2019-04-03 19:16:19.29: SIM {TimeUS : 45515953, Roll : 6.39, Pitch : 0.49, Yaw : 353.02, Alt : 585.710021973, Lat : -35.3632609, Lng : 149.1652306, Q1 : 0.996567964554, Q2 : 0.0559620968997, Q3 : 0.00090774090495, Q4 : -0.0609889775515}",,,,,,,,,,
"2019-04-03 19:16:19.39: SIM {TimeUS : 45615913, Roll : 6.91, Pitch : 0.54, Yaw : 353.01, Alt : 585.780029297, Lat : -35.3632608, Lng : 149.1652308, Q1 : 0.996299028397, Q2 : 0.0604700483382, Q3 : 0.00103012274485, Q4 : -0.0610786676407}",,,,,,,,,,
"2019-04-03 19:16:19.49: SIM {TimeUS : 45715873, Roll : 7.33, Pitch : 0.57, Yaw : 353.0, Alt : 585.840026855, Lat : -35.3632608, Lng : 149.1652313, Q1 : 0.996063113213, Q2 : 0.0641455203295, Q3 : 0.00106633570977, Q4 : -0.061176519841}",,,,,,,,,,
"2019-04-03 19:16:19.59: SIM {TimeUS : 45815833, Roll : 7.7, Pitch : 0.61, Yaw : 353.0, Alt : 585.890014648, Lat : -35.3632608, Lng : 149.165232, Q1 : 0.995841443539, Q2 : 0.0674156025052, Q3 : 0.00120252231136, Q4 : -0.0612657703459}",,,,,,,,,,
"2019-04-03 19:16:19.69: SIM {TimeUS : 45915793, Roll : 8.04, Pitch : 0.62, Yaw : 352.99, Alt : 585.940002441, Lat : -35.3632607, Lng : 149.1652327, Q1 : 0.995634496212, Q2 : 0.0703268498182, Q3 : 0.00117293989751, Q4 : -0.0613575652242}",,,,,,,,,,
"2019-04-03 19:16:19.79: SIM {TimeUS : 46015753, Roll : 8.29, Pitch : 0.62, Yaw : 352.98, Alt : 585.979980469, Lat : -35.3632607, Lng : 149.1652335, Q1 : 0.995470523834, Q2 : 0.0725445300341, Q3 : 0.00096603349084, Q4 : -0.0614391826093}",,,,,,,,,,
"2019-04-03 19:16:19.89: SIM {TimeUS : 46115713, Roll : 8.47, Pitch : 0.61, Yaw : 352.97, Alt : 586.020019531, Lat : -35.3632605, Lng : 149.1652342, Q1 : 0.995351910591, Q2 : 0.0741174146533, Q3 : 0.000839626824018, Q4 : -0.0614856891334}",,,,,,,,,,
"2019-04-03 19:16:19.99: SIM {TimeUS : 46215673, Roll : 8.6, Pitch : 0.61, Yaw : 352.97, Alt : 586.049987793, Lat : -35.3632605, Lng : 149.1652353, Q1 : 0.995267212391, Q2 : 0.0752324536443, Q3 : 0.000780296337325, Q4 : -0.0615038238466}",,,,,,,,,,
"2019-04-03 19:16:20.10: SIM {TimeUS : 46316466, Roll : 8.72, Pitch : 0.63, Yaw : 352.97, Alt : 586.08001709, Lat : -35.3632604, Lng : 149.1652364, Q1 : 0.99519187212, Q2 : 0.0762260332704, Q3 : 0.000829063996207, Q4 : -0.0614987537265}",,,,,,,,,,
"2019-04-03 19:16:20.20: SIM {TimeUS : 46416426, Roll : 8.84, Pitch : 0.66, Yaw : 352.98, Alt : 586.109985352, Lat : -35.3632604, Lng : 149.1652375, Q1 : 0.995110094547, Q2 : 0.0773421674967, Q3 : 0.00104395847302, Q4 : -0.0614244639874}",,,,,,,,,,
"2019-04-03 19:16:20.29: SIM {TimeUS : 46516386, Roll : 9.02, Pitch : 0.92, Yaw : 353.23, Alt : 586.140014648, Lat : -35.3632604, Lng : 149.1652389, Q1 : 0.995091617107, Q2 : 0.079020678997, Q3 : 0.0033794126939, Q4 : -0.0594731904566}",,,,,,,,,,
"2019-04-03 19:16:20.39: SIM {TimeUS : 46616346, Roll : 9.3, Pitch : 1.44, Yaw : 354.33, Alt : 586.16998291, Lat : -35.3632603, Lng : 149.1652402, Q1 : 0.995360195637, Q2 : 0.0815963000059, Q3 : 0.00852146744728, Q4 : -0.0502745360136}",,,,,,,,,,
"2019-04-03 19:16:20.49: SIM {TimeUS : 46716306, Roll : 9.71, Pitch : 1.82, Yaw : 356.91, Alt : 586.200012207, Lat : -35.3632603, Lng : 149.1652417, Q1 : 0.99588650465, Q2 : 0.0850468054414, Q3 : 0.0135888196528, Q4 : -0.0281518455595}",,,,,,,,,,
"2019-04-03 19:16:20.59: SIM {TimeUS : 46816266, Roll : 10.2, Pitch : 1.63, Yaw : 1.11, Alt : 586.229980469, Lat : -35.3632602, Lng : 149.1652432, Q1 : 0.995897352695, Q2 : 0.0888288617134, Q3 : 0.015058352612, Q4 : 0.00843287818134}",,,,,,,,,,
"2019-04-03 19:16:20.69: SIM {TimeUS : 46916226, Roll : 10.66, Pitch : 0.71, Yaw : 6.74, Alt : 586.25, Lat : -35.3632602, Lng : 149.1652447, Q1 : 0.99396109581, Q2 : 0.0924090147018, Q3 : 0.011679363437, Q4 : 0.0580130144954}",,,,,,,,,,
"2019-04-03 19:16:20.79: SIM {TimeUS : 47016186, Roll : 10.91, Pitch : -0.86, Yaw : 13.52, Alt : 586.280029297, Lat : -35.3632603, Lng : 149.1652465, Q1 : 0.988422930241, Q2 : 0.0953437015414, Q3 : 0.00374201871455, Q4 : 0.117964819074}",,,,,,,,,,
"2019-04-03 19:16:20.89: SIM {TimeUS : 47116146, Roll : 10.83, Pitch : -2.93, Yaw : 21.17, Alt : 586.309997559, Lat : -35.3632603, Lng : 149.1652484, Q1 : 0.977813005447, Q2 : 0.0974587798119, Q3 : -0.00775925535709, Q4 : 0.185265392065}",,,,,,,,,,
"2019-04-03 19:16:20.99: SIM {TimeUS : 47216106, Roll : 10.33, Pitch : -5.28, Yaw : 29.43, Alt : 586.340026855, Lat : -35.3632604, Lng : 149.1652503, Q1 : 0.961174488068, Q2 : 0.0986657291651, Q3 : -0.0215347670019, Q4 : 0.256797403097}",,,,,,,,,,
"2019-04-03 19:16:21.09: SIM {TimeUS : 47316066, Roll : 9.34, Pitch : -7.64, Yaw : 38.07, Alt : 586.369995117, Lat : -35.3632604, Lng : 149.1652523, Q1 : 0.9382994771, Q2 : 0.0985114648938, Q3 : -0.0362925194204, Q4 : 0.329503268003}",,,,,,,,,,
"2019-04-03 19:16:21.19: SIM {TimeUS : 47416026, Roll : 7.89, Pitch : -9.79, Yaw : 46.83, Alt : 586.400024414, Lat : -35.3632604, Lng : 149.1652543, Q1 : 0.909773051739, Q2 : 0.0967777371407, Q3 : -0.050853010267, Q4 : 0.400451093912}",,,,,,,,,,
"2019-04-03 19:16:21.29: SIM {TimeUS : 47515986, Roll : 6.09, Pitch : -11.52, Yaw : 55.45, Alt : 586.440002441, Lat : -35.3632605, Lng : 149.1652566, Q1 : 0.876960754395, Q2 : 0.0934834033251, Q3 : -0.0641280785203, Q4 : 0.466999232769}",,,,,,,,,,
"2019-04-03 19:16:21.39: SIM {TimeUS : 47615946, Roll : 4.14, Pitch : -12.77, Yaw : 63.66, Alt : 586.479980469, Lat : -35.3632605, Lng : 149.165259, Q1 : 0.841636121273, Q2 : 0.0891614630818, Q3 : -0.0754920244217, Q4 : 0.527256846428}",,,,,,,,,,
"2019-04-03 19:16:21.49: SIM {TimeUS : 47715906, Roll : 2.24, Pitch : -13.56, Yaw : 71.27, Alt : 586.510009766, Lat : -35.3632605, Lng : 149.1652614, Q1 : 0.805529713631, Q2 : 0.0846064463258, Q3 : -0.0846579968929, Q4 : 0.580341875553}",,,,,,,,,,
"2019-04-03 19:16:21.59: SIM {TimeUS : 47815866, Roll : 0.53, Pitch : -14.0, Yaw : 78.18, Alt : 586.549987793, Lat : -35.3632605, Lng : 149.1652639, Q1 : 0.769997835159, Q2 : 0.0804453119636, Q3 : -0.0917094647884, Q4 : 0.626275718212}",,,,,,,,,,
"2019-04-03 19:16:21.69: SIM {TimeUS : 47915826, Roll : -0.97, Pitch : -14.18, Yaw : 84.38, Alt : 586.599975586, Lat : -35.3632604, Lng : 149.1652667, Q1 : 0.735929846764, Q2 : 0.0766523107886, Q3 : -0.0971669852734, Q4 : 0.665650248528}",,,,,,,,,,
"2019-04-03 19:16:21.79: SIM {TimeUS : 48015786, Roll : -2.58, Pitch : -14.21, Yaw : 89.73, Alt : 586.640014648, Lat : -35.3632604, Lng : 149.1652694, Q1 : 0.705074310303, Q2 : 0.0714564099908, Q3 : -0.103465028107, Q4 : 0.697896301746}",,,,,,,,,,
"2019-04-03 19:16:21.89: SIM {TimeUS : 48115746, Roll : -4.19, Pitch : -14.12, Yaw : 93.84, Alt : 586.679992676, Lat : -35.3632603, Lng : 149.1652723, Q1 : 0.680609285831, Q2 : 0.064968764782, Q3 : -0.110462412238, Q4 : 0.721351623535}",,,,,,,,,,
"2019-04-03 19:16:21.99: SIM {TimeUS : 48215706, Roll : -5.45, Pitch : -13.95, Yaw : 96.45, Alt : 586.729980469, Lat : -35.3632601, Lng : 149.1652753, Q1 : 0.664779365063, Q2 : 0.0590670965612, Q3 : -0.116086833179, Q4 : 0.735597252846}",,,,,,,,,,
"2019-04-03 19:16:22.09: SIM {TimeUS : 48315666, Roll : -6.08, Pitch : -13.81, Yaw : 97.56, Alt : 586.770019531, Lat : -35.3632598, Lng : 149.1652782, Q1 : 0.657995164394, Q2 : 0.0556407682598, Q3 : -0.118787780404, Q4 : 0.741509258747}",,,,,,,,,,
"2019-04-03 19:16:22.20: SIM {TimeUS : 48416459, Roll : -5.95, Pitch : -13.79, Yaw : 97.36, Alt : 586.820007324, Lat : -35.3632596, Lng : 149.1652815, Q1 : 0.65927273035, Q2 : 0.0560417883098, Q3 : -0.117945887148, Q4 : 0.740477919579}",,,,,,,,,,
"2019-04-03 19:16:22.30: SIM {TimeUS : 48516419, Roll : -5.14, Pitch : -13.92, Yaw : 96.12, Alt : 586.869995117, Lat : -35.3632592, Lng : 149.1652847, Q1 : 0.666790783405, Q2 : 0.0603554882109, Q3 : -0.114071175456, Q4 : 0.733985722065}",,,,,,,,,,
"2019-04-03 19:16:22.39: SIM {TimeUS : 48616379, Roll : -3.83, Pitch : -14.22, Yaw : 94.15, Alt : 586.909973145, Lat : -35.3632587, Lng : 149.165288, Q1 : 0.678445458412, Q2 : 0.0680287629366, Q3 : -0.108607038856, Q4 : 0.723386764526}",,,,,,,,,,
"2019-04-03 19:16:22.49: SIM {TimeUS : 48716339, Roll : -2.26, Pitch : -14.62, Yaw : 91.74, Alt : 586.960021973, Lat : -35.3632584, Lng : 149.1652914, Q1 : 0.692247509956, Q2 : 0.0777107328176, Q3 : -0.102644123137, Q4 : 0.710083544254}",,,,,,,,,,
"2019-04-03 19:16:22.59: SIM {TimeUS : 48816299, Roll : -0.65, Pitch : -14.98, Yaw : 89.21, Alt : 587.010009766, Lat : -35.363258, Lng : 149.1652949, Q1 : 0.706389129162, Q2 : 0.0875378251076, Q3 : -0.0968518555164, Q4 : 0.695680379868}",,,,,,,,,,
"2019-04-03 19:16:22.69: SIM {TimeUS : 48916259, Roll : 0.77, Pitch : -15.24, Yaw : 86.84, Alt : 587.059997559, Lat : -35.3632577, Lng : 149.1652983, Q1 : 0.719246566296, Q2 : 0.0960634350777, Q3 : -0.0917458161712, Q4 : 0.681937634945}",,,,,,,,,,
"2019-04-03 19:16:22.79: SIM {TimeUS : 49016219, Roll : 1.88, Pitch : -15.39, Yaw : 84.9, Alt : 587.119995117, Lat : -35.3632573, Lng : 149.165302, Q1 : 0.729627966881, Q2 : 0.102375723422, Q3 : -0.0878221094608, Q4 : 0.670410037041}",,,,,,,,,,
