2019-04-03 19:19:47.49: SIM {TimeUS : 48315666, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.29: SIM {TimeUS : 50115779, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.39: SIM {TimeUS : 50215739, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.49: SIM {TimeUS : 50315699, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.59: SIM {TimeUS : 50415659, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.69: SIM {TimeUS : 50516452, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.79: SIM {TimeUS : 50616412, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.89: SIM {TimeUS : 50716372, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:49.99: SIM {TimeUS : 50816332, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.09: SIM {TimeUS : 50916292, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.19: SIM {TimeUS : 51016252, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.29: SIM {TimeUS : 51116212, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.39: SIM {TimeUS : 51216172, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.49: SIM {TimeUS : 51316132, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.59: SIM {TimeUS : 51416092, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.69: SIM {TimeUS : 51516052, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.79: SIM {TimeUS : 51616012, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.89: SIM {TimeUS : 51715972, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:50.99: SIM {TimeUS : 51815932, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:51.09: SIM {TimeUS : 51915892, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:51.19: SIM {TimeUS : 52015852, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:51.29: SIM {TimeUS : 52115812, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 19:19:51.39: SIM {TimeUS : 52215772, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486157238}
2019-04-03 19:19:51.49: SIM {TimeUS : 52315732, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:51.59: SIM {TimeUS : 52415692, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486641526}
2019-04-03 19:19:51.70: SIM {TimeUS : 52516485, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486604273}
2019-04-03 19:19:51.79: SIM {TimeUS : 52616445, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:51.89: SIM {TimeUS : 52716405, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:51.99: SIM {TimeUS : 52816365, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:52.09: SIM {TimeUS : 52916325, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:52.19: SIM {TimeUS : 53016285, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:52.29: SIM {TimeUS : 53116245, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:52.39: SIM {TimeUS : 53216205, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.109985352, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486529768}
2019-04-03 19:19:52.49: SIM {TimeUS : 53316165, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.130004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 19:19:52.59: SIM {TimeUS : 53416125, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.150024414, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486641526}
2019-04-03 19:19:52.69: SIM {TimeUS : 53516085, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.179992676, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485859215}
2019-04-03 19:19:52.79: SIM {TimeUS : 53616045, Roll : 0.0, Pitch : 0.0, Yaw : 352.99, Alt : 584.219970703, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134732246, Q2 : -2.53354191955e-05, Q3 : 9.14925840334e-06, Q4 : -0.0610496141016}
2019-04-03 19:19:52.89: SIM {TimeUS : 53716005, Roll : -0.03, Pitch : 0.0, Yaw : 352.99, Alt : 584.299987793, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134255409, Q2 : -0.000270086689852, Q3 : 5.68110008317e-05, Q4 : -0.0610566139221}
2019-04-03 19:19:52.99: SIM {TimeUS : 53815965, Roll : -0.07, Pitch : 0.0, Yaw : 352.99, Alt : 584.41998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998133182526, Q2 : -0.000651161419228, Q3 : 8.69777340995e-06, Q4 : -0.0610715523362}
2019-04-03 19:19:53.09: SIM {TimeUS : 53915925, Roll : -0.11, Pitch : -0.03, Yaw : 352.99, Alt : 584.58001709, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998131513596, Q2 : -0.000983929377981, Q3 : -0.000268922536634, Q4 : -0.0610942132771}
2019-04-03 19:19:53.19: SIM {TimeUS : 54015885, Roll : -0.13, Pitch : -0.06, Yaw : 352.99, Alt : 584.729980469, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998129665852, Q2 : -0.00119591434486, Q3 : -0.000510484795086, Q4 : -0.0611190535128}
2019-04-03 19:19:53.29: SIM {TimeUS : 54115845, Roll : -0.13, Pitch : -0.09, Yaw : 352.98, Alt : 584.890014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128056526, Q2 : -0.00125813169871, Q3 : -0.000732020067517, Q4 : -0.0611413009465}
2019-04-03 19:19:53.39: SIM {TimeUS : 54215805, Roll : -0.11, Pitch : -0.11, Yaw : 352.98, Alt : 585.039978027, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998127102852, Q2 : -0.00108816009015, Q3 : -0.00092010042863, Q4 : -0.0611574910581}
2019-04-03 19:19:53.49: SIM {TimeUS : 54315765, Roll : -0.09, Pitch : -0.11, Yaw : 352.98, Alt : 585.190002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126745224, Q2 : -0.000856611295603, Q3 : -0.00094320246717, Q4 : -0.0611671730876}
2019-04-03 19:19:53.59: SIM {TimeUS : 54415725, Roll : -0.07, Pitch : -0.11, Yaw : 352.98, Alt : 585.349975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126447201, Q2 : -0.000711455300916, Q3 : -0.000999670941383, Q4 : -0.0611737519503}
2019-04-03 19:19:53.69: SIM {TimeUS : 54515685, Roll : 0.05, Pitch : -0.1, Yaw : 352.98, Alt : 585.5, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126327991, Q2 : 0.000462076044641, Q3 : -0.000988019746728, Q4 : -0.0611774846911}
2019-04-03 19:19:53.80: SIM {TimeUS : 54616478, Roll : 0.47, Pitch : -0.06, Yaw : 352.98, Alt : 585.640014648, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998118460178, Q2 : 0.00408895686269, Q3 : -0.000810596044175, Q4 : -0.0611736513674}
2019-04-03 19:19:53.89: SIM {TimeUS : 54716438, Roll : 1.17, Pitch : 0.0, Yaw : 352.98, Alt : 585.780029297, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998074948788, Q2 : 0.0102433236316, Q3 : -0.000675248622429, Q4 : -0.0611641779542}
2019-04-03 19:19:53.99: SIM {TimeUS : 54816398, Roll : 2.12, Pitch : 0.05, Yaw : 352.98, Alt : 585.909973145, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.997956812382, Q2 : 0.0185095518827, Q3 : -0.000636405835394, Q4 : -0.061149481684}
2019-04-03 19:19:54.09: SIM {TimeUS : 54916358, Roll : 3.21, Pitch : 0.12, Yaw : 352.99, Alt : 586.020019531, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.997733712196, Q2 : 0.0281056240201, Q3 : -0.000603606749792, Q4 : -0.0611322298646}
2019-04-03 19:19:54.19: SIM {TimeUS : 55016318, Roll : 4.33, Pitch : 0.21, Yaw : 352.99, Alt : 586.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.99741089344, Q2 : 0.0378987193108, Q3 : -0.000428587780334, Q4 : -0.0611153766513}
2019-04-03 19:19:54.29: SIM {TimeUS : 55116278, Roll : 5.33, Pitch : 0.3, Yaw : 352.99, Alt : 586.210021973, Lat : -35.363261, Lng : 149.1652302, Q1 : 0.997040867805, Q2 : 0.0466289483011, Q3 : -0.000198105190066, Q4 : -0.0611171610653}
2019-04-03 19:19:54.39: SIM {TimeUS : 55216238, Roll : 6.1, Pitch : 0.36, Yaw : 352.99, Alt : 586.289978027, Lat : -35.363261, Lng : 149.1652305, Q1 : 0.996700406075, Q2 : 0.0533754453063, Q3 : -8.6808046035e-05, Q4 : -0.0611500218511}
2019-04-03 19:19:54.49: SIM {TimeUS : 55316198, Roll : 6.68, Pitch : 0.41, Yaw : 352.99, Alt : 586.369995117, Lat : -35.3632609, Lng : 149.1652308, Q1 : 0.996415793896, Q2 : 0.0584037490189, Q3 : 6.76836207276e-05, Q4 : -0.0611932426691}
2019-04-03 19:19:54.59: SIM {TimeUS : 55416158, Roll : 7.12, Pitch : 0.46, Yaw : 352.99, Alt : 586.429992676, Lat : -35.3632609, Lng : 149.1652312, Q1 : 0.996177852154, Q2 : 0.0622780062258, Q3 : 0.000250357406912, Q4 : -0.0612460747361}
2019-04-03 19:19:54.69: SIM {TimeUS : 55516118, Roll : 7.51, Pitch : 0.5, Yaw : 352.98, Alt : 586.479980469, Lat : -35.3632609, Lng : 149.1652317, Q1 : 0.995954692364, Q2 : 0.0656886398792, Q3 : 0.000367459229892, Q4 : -0.0613122321665}
2019-04-03 19:19:54.79: SIM {TimeUS : 55616078, Roll : 7.87, Pitch : 0.52, Yaw : 352.98, Alt : 586.530029297, Lat : -35.3632608, Lng : 149.1652325, Q1 : 0.995739519596, Q2 : 0.0688071027398, Q3 : 0.000385493040085, Q4 : -0.0613864250481}
2019-04-03 19:19:54.89: SIM {TimeUS : 55716038, Roll : 8.18, Pitch : 0.53, Yaw : 352.97, Alt : 586.58001709, Lat : -35.3632608, Lng : 149.1652332, Q1 : 0.995543777943, Q2 : 0.0715233981609, Q3 : 0.000306818459649, Q4 : -0.061455950141}
2019-04-03 19:19:54.99: SIM {TimeUS : 55815998, Roll : 8.41, Pitch : 0.54, Yaw : 352.96, Alt : 586.619995117, Lat : -35.3632608, Lng : 149.1652341, Q1 : 0.995395720005, Q2 : 0.0735120922327, Q3 : 0.000251929741353, Q4 : -0.0615081340075}
2019-04-03 19:19:55.09: SIM {TimeUS : 55915958, Roll : 8.56, Pitch : 0.55, Yaw : 352.96, Alt : 586.650024414, Lat : -35.3632607, Lng : 149.165235, Q1 : 0.995297789574, Q2 : 0.074801787734, Q3 : 0.000258347368799, Q4 : -0.0615388415754}
2019-04-03 19:19:55.19: SIM {TimeUS : 56015918, Roll : 8.65, Pitch : 0.58, Yaw : 352.96, Alt : 586.690002441, Lat : -35.3632605, Lng : 149.165236, Q1 : 0.99523550272, Q2 : 0.0756192430854, Q3 : 0.00041247101035, Q4 : -0.0615455657244}
2019-04-03 19:19:55.29: SIM {TimeUS : 56115878, Roll : 8.74, Pitch : 0.59, Yaw : 352.96, Alt : 586.719970703, Lat : -35.3632605, Lng : 149.1652372, Q1 : 0.995173335075, Q2 : 0.076427936554, Q3 : 0.000473654363304, Q4 : -0.0615516938269}
2019-04-03 19:19:55.39: SIM {TimeUS : 56215838, Roll : 8.9, Pitch : 0.7, Yaw : 353.03, Alt : 586.75, Lat : -35.3632604, Lng : 149.1652384, Q1 : 0.995098352432, Q2 : 0.0778217017651, Q3 : 0.00145172770135, Q4 : -0.060999840498}
2019-04-03 19:19:55.49: SIM {TimeUS : 56315798, Roll : 9.13, Pitch : 1.1, Yaw : 353.63, Alt : 586.770019531, Lat : -35.3632604, Lng : 149.1652397, Q1 : 0.995201170444, Q2 : 0.0800168439746, Q3 : 0.00513972900808, Q4 : -0.0560855232179}
2019-04-03 19:19:55.59: SIM {TimeUS : 56415758, Roll : 9.48, Pitch : 1.59, Yaw : 355.46, Alt : 586.799987793, Lat : -35.3632604, Lng : 149.1652411, Q1 : 0.995655953884, Q2 : 0.0831239446998, Q3 : 0.0105484612286, Q4 : -0.0406003519893}
2019-04-03 19:19:55.69: SIM {TimeUS : 56515718, Roll : 9.95, Pitch : 1.68, Yaw : 358.9, Alt : 586.83001709, Lat : -35.3632604, Lng : 149.1652426, Q1 : 0.996063232422, Q2 : 0.0868960171938, Q3 : 0.0137825440615, Q4 : -0.0108241373673}
2019-04-03 19:19:55.79: SIM {TimeUS : 56615678, Roll : 10.45, Pitch : 1.11, Yaw : 3.88, Alt : 586.849975586, Lat : -35.3632603, Lng : 149.1652442, Q1 : 0.995252251625, Q2 : 0.0907142013311, Q3 : 0.0127377836034, Q4 : 0.0328887850046}
2019-04-03 19:19:55.90: SIM {TimeUS : 56716471, Roll : 10.82, Pitch : -0.18, Yaw : 10.21, Alt : 586.880004883, Lat : -35.3632604, Lng : 149.1652459, Q1 : 0.991570234299, Q2 : 0.0940984487534, Q3 : 0.00683062337339, Q4 : 0.0888102650642}
2019-04-03 19:19:55.99: SIM {TimeUS : 56816431, Roll : 10.9, Pitch : -2.06, Yaw : 17.5, Alt : 586.909973145, Lat : -35.3632604, Lng : 149.1652476, Q1 : 0.983473837376, Q2 : 0.0965861678123, Q3 : -0.00324689317495, Q4 : 0.153100654483}
2019-04-03 19:19:56.09: SIM {TimeUS : 56916391, Roll : 10.57, Pitch : -4.28, Yaw : 25.51, Alt : 586.940002441, Lat : -35.3632604, Lng : 149.1652495, Q1 : 0.969721436501, Q2 : 0.0980653911829, Q3 : -0.016003428027, Q4 : 0.22308601439}
2019-04-03 19:19:56.19: SIM {TimeUS : 57016351, Roll : 9.79, Pitch : -6.62, Yaw : 34.01, Alt : 586.969970703, Lat : -35.3632604, Lng : 149.1652514, Q1 : 0.949745893478, Q2 : 0.0983584746718, Q3 : -0.0300811976194, Q4 : 0.29564088583}
2019-04-03 19:19:56.29: SIM {TimeUS : 57116311, Roll : 8.55, Pitch : -8.82, Yaw : 42.75, Alt : 587.0, Lat : -35.3632605, Lng : 149.1652536, Q1 : 0.923764288425, Q2 : 0.097229026258, Q3 : -0.044347666204, Q4 : 0.367749065161}
2019-04-03 19:19:56.39: SIM {TimeUS : 57216271, Roll : 6.9, Pitch : -10.71, Yaw : 51.46, Alt : 587.030029297, Lat : -35.3632605, Lng : 149.1652557, Q1 : 0.892821371555, Q2 : 0.0944589599967, Q3 : -0.0578875243664, Q4 : 0.436573684216}
2019-04-03 19:19:56.49: SIM {TimeUS : 57316231, Roll : 5.01, Pitch : -12.14, Yaw : 59.87, Alt : 587.070007324, Lat : -35.3632607, Lng : 149.1652581, Q1 : 0.858550429344, Q2 : 0.0904622823, Q3 : -0.06989646703, Q4 : 0.499822229147}
2019-04-03 19:19:56.59: SIM {TimeUS : 57416191, Roll : 3.07, Pitch : -13.13, Yaw : 67.75, Alt : 587.099975586, Lat : -35.3632607, Lng : 149.1652604, Q1 : 0.822765111923, Q2 : 0.0858313664794, Q3 : -0.0800552666187, Q4 : 0.556131064892}
2019-04-03 19:19:56.69: SIM {TimeUS : 57516151, Roll : 1.26, Pitch : -13.72, Yaw : 74.96, Alt : 587.140014648, Lat : -35.3632605, Lng : 149.1652629, Q1 : 0.787012994289, Q2 : 0.0813687294722, Q3 : -0.0881621390581, Q4 : 0.605158746243}
2019-04-03 19:19:56.79: SIM {TimeUS : 57616111, Roll : -0.3, Pitch : -14.02, Yaw : 81.45, Alt : 587.179992676, Lat : -35.3632605, Lng : 149.1652656, Q1 : 0.75233912468, Q2 : 0.0776475220919, Q3 : -0.0942859426141, Q4 : 0.647353768349}
2019-04-03 19:19:56.89: SIM {TimeUS : 57716071, Roll : -1.84, Pitch : -14.14, Yaw : 87.22, Alt : 587.219970703, Lat : -35.3632604, Lng : 149.1652682, Q1 : 0.719789981842, Q2 : 0.0733540356159, Q3 : -0.100122898817, Q4 : 0.683005869389}
2019-04-03 19:19:56.99: SIM {TimeUS : 57816031, Roll : -3.45, Pitch : -14.09, Yaw : 91.95, Alt : 587.260009766, Lat : -35.3632603, Lng : 149.165271, Q1 : 0.692036509514, Q2 : 0.0674073174596, Q3 : -0.106712706387, Q4 : 0.71074193716}
2019-04-03 19:19:57.09: SIM {TimeUS : 57915991, Roll : -4.86, Pitch : -13.95, Yaw : 95.29, Alt : 587.299987793, Lat : -35.3632601, Lng : 149.1652739, Q1 : 0.671938836575, Q2 : 0.0613016933203, Q3 : -0.11293426156, Q4 : 0.729373812675}
