2019-04-03 18:28:21.80: SIM {TimeUS : 57416191, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.29: SIM {TimeUS : 59916024, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.39: SIM {TimeUS : 60015984, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.49: SIM {TimeUS : 60115944, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.59: SIM {TimeUS : 60215904, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.69: SIM {TimeUS : 60315864, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.79: SIM {TimeUS : 60415824, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.89: SIM {TimeUS : 60515784, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:24.99: SIM {TimeUS : 60615744, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.09: SIM {TimeUS : 60715704, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.19: SIM {TimeUS : 60815664, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.30: SIM {TimeUS : 60916457, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.40: SIM {TimeUS : 61016417, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.50: SIM {TimeUS : 61116377, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.60: SIM {TimeUS : 61216337, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.70: SIM {TimeUS : 61316297, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.80: SIM {TimeUS : 61416257, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.90: SIM {TimeUS : 61516217, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:25.99: SIM {TimeUS : 61616177, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.09: SIM {TimeUS : 61716137, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.19: SIM {TimeUS : 61816097, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.29: SIM {TimeUS : 61916057, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.39: SIM {TimeUS : 62016017, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.49: SIM {TimeUS : 62115977, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.59: SIM {TimeUS : 62215937, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.69: SIM {TimeUS : 62315897, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.79: SIM {TimeUS : 62415857, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610485821962}
2019-04-03 18:28:26.89: SIM {TimeUS : 62515817, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:26.99: SIM {TimeUS : 62615777, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.09: SIM {TimeUS : 62715737, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.19: SIM {TimeUS : 62815697, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.30: SIM {TimeUS : 62916490, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.40: SIM {TimeUS : 63016450, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.50: SIM {TimeUS : 63116410, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.60: SIM {TimeUS : 63216370, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.090026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.70: SIM {TimeUS : 63316330, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486529768}
2019-04-03 18:28:27.80: SIM {TimeUS : 63416290, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.099975586, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:27.90: SIM {TimeUS : 63516250, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.119995117, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:28.00: SIM {TimeUS : 63616210, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:28.09: SIM {TimeUS : 63716170, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.16998291, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : 0.0, Q3 : 0.0, Q4 : -0.0610486753285}
2019-04-03 18:28:28.19: SIM {TimeUS : 63816130, Roll : 0.0, Pitch : 0.0, Yaw : 353.0, Alt : 584.210021973, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134791851, Q2 : -1.06143438927e-07, Q3 : -9.47699163589e-08, Q4 : -0.0610486753285}
2019-04-03 18:28:28.29: SIM {TimeUS : 63916090, Roll : -0.02, Pitch : 0.0, Yaw : 352.99, Alt : 584.270019531, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998134732246, Q2 : -0.000179650029168, Q3 : -6.73335889587e-05, Q4 : -0.0610496625304}
2019-04-03 18:28:28.39: SIM {TimeUS : 64016050, Roll : -0.08, Pitch : -0.04, Yaw : 352.99, Alt : 584.380004883, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998133897781, Q2 : -0.000751268700697, Q3 : -0.000344851985574, Q4 : -0.0610573478043}
2019-04-03 18:28:28.49: SIM {TimeUS : 64116010, Roll : -0.15, Pitch : -0.1, Yaw : 352.99, Alt : 584.530029297, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998132288456, Q2 : -0.0013881494524, Q3 : -0.000811804900877, Q4 : -0.061069265008}
2019-04-03 18:28:28.59: SIM {TimeUS : 64215970, Roll : -0.18, Pitch : -0.12, Yaw : 352.99, Alt : 584.690002441, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998130440712, Q2 : -0.00168242619839, Q3 : -0.000991697655991, Q4 : -0.0610889978707}
2019-04-03 18:28:28.69: SIM {TimeUS : 64315930, Roll : -0.15, Pitch : -0.12, Yaw : 352.99, Alt : 584.840026855, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.99812912941, Q2 : -0.00143858010415, Q3 : -0.00103754329029, Q4 : -0.0611155293882}
2019-04-03 18:28:28.79: SIM {TimeUS : 64415890, Roll : -0.11, Pitch : -0.12, Yaw : 352.98, Alt : 584.989990234, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998128056526, Q2 : -0.00108034606092, Q3 : -0.00104077265132, Q4 : -0.0611411929131}
2019-04-03 18:28:28.89: SIM {TimeUS : 64515850, Roll : -0.06, Pitch : -0.09, Yaw : 352.98, Alt : 585.140014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998126983643, Q2 : -0.000633953663055, Q3 : -0.000816080661025, Q4 : -0.0611676648259}
2019-04-03 18:28:28.99: SIM {TimeUS : 64615810, Roll : -0.01, Pitch : -0.03, Yaw : 352.98, Alt : 585.299987793, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998125910759, Q2 : -0.000184678923688, Q3 : -0.000329829315888, Q4 : -0.0611925572157}
2019-04-03 18:28:29.09: SIM {TimeUS : 64715770, Roll : 0.01, Pitch : 0.01, Yaw : 352.98, Alt : 585.469970703, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998124778271, Q2 : 0.000127879538923, Q3 : 0.000137852010084, Q4 : -0.0612122043967}
2019-04-03 18:28:29.19: SIM {TimeUS : 64815730, Roll : 0.0, Pitch : 0.04, Yaw : 352.98, Alt : 585.640014648, Lat : -35.363261, Lng : 149.1652299, Q1 : 0.998124063015, Q2 : 6.04015804129e-05, Q3 : 0.000358844117727, Q4 : -0.0612223707139}
2019-04-03 18:28:29.29: SIM {TimeUS : 64915690, Roll : -0.02, Pitch : 0.03, Yaw : 352.98, Alt : 585.820007324, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998124241829, Q2 : -0.000212037819438, Q3 : 0.00028162394301, Q4 : -0.0612191446126}
2019-04-03 18:28:29.40: SIM {TimeUS : 65016483, Roll : -0.05, Pitch : 0.02, Yaw : 352.98, Alt : 586.0, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998124480247, Q2 : -0.000500253052451, Q3 : 0.000226630989346, Q4 : -0.0612146742642}
2019-04-03 18:28:29.50: SIM {TimeUS : 65116443, Roll : -0.06, Pitch : 0.03, Yaw : 352.98, Alt : 586.190002441, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998124599457, Q2 : -0.000541259068996, Q3 : 0.00036128051579, Q4 : -0.0612117126584}
2019-04-03 18:28:29.60: SIM {TimeUS : 65216403, Roll : -0.04, Pitch : 0.04, Yaw : 352.98, Alt : 586.369995117, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998125314713, Q2 : -0.000339498743415, Q3 : 0.000424981437391, Q4 : -0.0612020343542}
2019-04-03 18:28:29.70: SIM {TimeUS : 65316363, Roll : -0.02, Pitch : 0.06, Yaw : 352.98, Alt : 586.570007324, Lat : -35.363261, Lng : 149.1652298, Q1 : 0.998125910759, Q2 : -0.000150721039972, Q3 : 0.000537726155017, Q4 : -0.0611914694309}
2019-04-03 18:28:29.80: SIM {TimeUS : 65416323, Roll : -0.01, Pitch : 0.07, Yaw : 352.98, Alt : 586.760009766, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126506805, Q2 : -9.77504168986e-05, Q3 : 0.000703120895196, Q4 : -0.0611806176603}
2019-04-03 18:28:29.90: SIM {TimeUS : 65516283, Roll : -0.03, Pitch : 0.08, Yaw : 352.98, Alt : 586.940002441, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126924038, Q2 : -0.000290829542791, Q3 : 0.000766799261328, Q4 : -0.0611720494926}
2019-04-03 18:28:30.00: SIM {TimeUS : 65616243, Roll : -0.05, Pitch : 0.08, Yaw : 352.98, Alt : 587.109985352, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126983643, Q2 : -0.000436480768258, Q3 : 0.000740583695006, Q4 : -0.0611707605422}
2019-04-03 18:28:30.10: SIM {TimeUS : 65716203, Roll : -0.04, Pitch : 0.05, Yaw : 352.98, Alt : 587.280029297, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126864433, Q2 : -0.000336565717589, Q3 : 0.000502485025208, Q4 : -0.0611758343875}
2019-04-03 18:28:30.19: SIM {TimeUS : 65816163, Roll : -0.01, Pitch : -0.1, Yaw : 352.98, Alt : 587.429992676, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998126029968, Q2 : -0.000175896653673, Q3 : -0.000902451109141, Q4 : -0.061185233295}
2019-04-03 18:28:30.29: SIM {TimeUS : 65916123, Roll : 0.03, Pitch : -0.52, Yaw : 352.98, Alt : 587.570007324, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998115539551, Q2 : 5.70298398088e-05, Q3 : -0.00456083891913, Q4 : -0.061193395406}
2019-04-03 18:28:30.39: SIM {TimeUS : 66016083, Roll : 0.09, Pitch : -1.22, Yaw : 352.98, Alt : 587.700012207, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.998068153858, Q2 : 0.000134644811624, Q3 : -0.0107171395794, Q4 : -0.0611977167428}
2019-04-03 18:28:30.49: SIM {TimeUS : 66116043, Roll : 0.14, Pitch : -2.15, Yaw : 352.97, Alt : 587.809997559, Lat : -35.3632609, Lng : 149.1652298, Q1 : 0.997948169708, Q2 : 7.42995252949e-05, Q3 : -0.0188401937485, Q4 : -0.0611923336983}
2019-04-03 18:28:30.59: SIM {TimeUS : 66216003, Roll : 0.18, Pitch : -3.2, Yaw : 352.97, Alt : 587.909973145, Lat : -35.3632608, Lng : 149.1652298, Q1 : 0.99773234129, Q2 : -7.31372419978e-05, Q3 : -0.0280543696135, Q4 : -0.0611808672547}
2019-04-03 18:28:30.69: SIM {TimeUS : 66315963, Roll : 0.25, Pitch : -4.25, Yaw : 352.97, Alt : 588.0, Lat : -35.3632608, Lng : 149.1652298, Q1 : 0.997435390949, Q2 : -3.07408881781e-05, Q3 : -0.0372038595378, Q4 : -0.0611432902515}
2019-04-03 18:28:30.79: SIM {TimeUS : 66415923, Roll : 0.32, Pitch : -5.15, Yaw : 352.97, Alt : 588.08001709, Lat : -35.3632605, Lng : 149.1652298, Q1 : 0.997115433216, Q2 : 9.13665717235e-05, Q3 : -0.0450491532683, Q4 : -0.0610852055252}
2019-04-03 18:28:30.89: SIM {TimeUS : 66515883, Roll : 0.35, Pitch : -5.81, Yaw : 352.97, Alt : 588.150024414, Lat : -35.3632604, Lng : 149.1652297, Q1 : 0.996839821339, Q2 : 6.07629135629e-06, Q3 : -0.0508466772735, Q4 : -0.0610329397023}
2019-04-03 18:28:30.99: SIM {TimeUS : 66615843, Roll : 0.34, Pitch : -6.31, Yaw : 352.97, Alt : 588.210021973, Lat : -35.3632601, Lng : 149.1652297, Q1 : 0.996612429619, Q2 : -0.000347520050127, Q3 : -0.0551626682281, Q4 : -0.060997415334}
2019-04-03 18:28:31.09: SIM {TimeUS : 66715803, Roll : 0.33, Pitch : -6.72, Yaw : 352.97, Alt : 588.260009766, Lat : -35.3632598, Lng : 149.1652297, Q1 : 0.996413111687, Q2 : -0.000710717984475, Q3 : -0.0586849041283, Q4 : -0.0609635747969}
2019-04-03 18:28:31.19: SIM {TimeUS : 66815763, Roll : 0.3, Pitch : -7.07, Yaw : 352.98, Alt : 588.299987793, Lat : -35.3632592, Lng : 149.1652296, Q1 : 0.996226966381, Q2 : -0.00115999975242, Q3 : -0.0617777071893, Q4 : -0.0609427019954}
2019-04-03 18:28:31.29: SIM {TimeUS : 66915723, Roll : 0.28, Pitch : -7.43, Yaw : 352.98, Alt : 588.340026855, Lat : -35.3632587, Lng : 149.1652296, Q1 : 0.99602907896, Q2 : -0.00153343100101, Q3 : -0.064896851778, Q4 : -0.0609277226031}
2019-04-03 18:28:31.39: SIM {TimeUS : 67015683, Roll : 0.28, Pitch : -7.8, Yaw : 352.98, Alt : 588.380004883, Lat : -35.3632582, Lng : 149.1652294, Q1 : 0.99582028389, Q2 : -0.00169711722992, Q3 : -0.0680400133133, Q4 : -0.0609066709876}
