Roll,Pitch,Yaw,Alt,Lat,Lng
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.090026855,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.099975586,-35.363261,149.1652299
0.0,0.0,353.0,584.109985352,-35.363261,149.1652299
0.0,0.0,353.0,584.1300048830001,-35.363261,149.1652299
0.0,0.0,353.0,584.159973145,-35.363261,149.1652299
0.0,0.0,353.0,584.200012207,-35.363261,149.1652299
-0.01,0.0,352.99,584.2399902340001,-35.363261,149.1652299
-0.07,0.0,352.99,584.33001709,-35.363261,149.1652299
-0.14,-0.01,352.99,584.4699707030001,-35.363261,149.1652299
-0.16,-0.04,352.99,584.6300048830001,-35.363261,149.1652299
-0.15,-0.06,352.99,584.7800292969999,-35.363261,149.1652299
-0.12,-0.07,352.99,584.929992676,-35.363261,149.1652299
-0.08,-0.08,352.98,585.090026855,-35.363261,149.1652299
-0.05,-0.07,352.98,585.2399902340001,-35.363261,149.1652299
-0.04,-0.07,352.98,585.409973145,-35.363261,149.1652299
-0.03,-0.08,352.98,585.58001709,-35.363261,149.1652299
-0.01,-0.1,352.98,585.75,-35.363261,149.1652299
0.0,-0.09,352.98,585.929992676,-35.363261,149.1652299
0.0,-0.07,352.98,586.1199951169999,-35.363261,149.16522980000005
-0.03,-0.06,352.98,586.3099975590001,-35.363261,149.16522980000005
-0.05,-0.05,352.99,586.5,-35.363261,149.16522980000005
-0.07,-0.04,352.99,586.6900024409999,-35.363261,149.16522980000005
-0.07,-0.03,352.99,586.8699951169999,-35.363261,149.16522980000005
-0.06,-0.02,352.99,587.039978027,-35.363261,149.16522980000005
-0.07,0.02,352.99,587.210021973,-35.363261,149.16522980000005
-0.28,0.24,352.98,587.359985352,-35.363261,149.16522980000005
-0.78,0.69,352.98,587.5,-35.363261,149.16522980000005
-1.52,1.32,352.96,587.6300048830001,-35.363261,149.16522980000005
-2.39,2.02,352.94,587.75,-35.363261,149.16522980000005
-3.28,2.73,352.92,587.849975586,-35.363261,149.16522969999997
-4.09,3.35,352.9,587.9400024409999,-35.363261,149.16522959999998
-4.74,3.84,352.89,588.020019531,-35.3632611,149.1652293
-5.19,4.2,352.9,588.099975586,-35.3632614,149.1652292
-5.52,4.46,352.91,588.159973145,-35.3632616,149.16522890000005
-5.78,4.69,352.93,588.2199707030001,-35.363262,149.1652284
-6.02,4.9,352.95,588.270019531,-35.36326229999999,149.16522790000005
-6.25,5.12,352.96,588.320007324,-35.363262799999994,149.1652274
-6.43,5.3,352.97,588.359985352,-35.3632633,149.16522690000005
-6.56,5.43,352.98,588.400024414,-35.3632639,149.1652263
-6.67,5.51,352.99,588.4400024409999,-35.3632645,149.1652255
-6.76,5.58,353.0,588.4699707030001,-35.3632651,149.1652248
-6.88,5.68,352.98,588.5100097659999,-35.3632659,149.1652239
-6.91,6.01,352.73,588.539978027,-35.36326649999999,149.165223
-6.87,6.58,351.62,588.570007324,-35.3632675,149.1652221
-7.02,7.12,349.02,588.599975586,-35.36326829999999,149.1652211
-7.52,7.29,344.77,588.640014648,-35.3632693,149.16522
-8.39,6.84,339.05,588.66998291,-35.3632702,149.16521880000005
-9.48,5.71,332.2,588.700012207,-35.36327139999999,149.1652178
-10.6,3.94,324.53,588.7399902340001,-35.3632726,149.1652165
-11.53,1.69,316.34,588.7800292969999,-35.36327379999999,149.16521540000005
-12.08,-0.78,307.85,588.820007324,-35.3632751,149.165214
-12.17,-3.31,299.29,588.859985352,-35.3632766,149.1652128
-11.78,-5.69,290.88,588.900024414,-35.363278,149.1652114
-10.97,-7.76,282.81,588.950012207,-35.36327960000001,149.1652097
-9.92,-9.46,275.24,588.9899902340001,-35.3632811,149.1652082
-8.79,-10.83,268.19,589.039978027,-35.363282700000006,149.1652064
-7.69,-11.87,261.81,589.099975586,-35.3632842,149.1652045
-6.66,-12.67,255.97,589.150024414,-35.3632859,149.1652026
-5.73,-13.25,250.58,589.200012207,-35.36328779999999,149.1652006
-4.86,-13.69,245.49,589.2600097659999,-35.3632895,149.1651986
-4.03,-14.05,240.57,589.320007324,-35.3632914,149.16519630000005
-3.15,-14.37,235.66,589.3800048830001,-35.3632932,149.16519419999997
-2.11,-14.66,230.65,589.4400024409999,-35.3632951,149.1651919
-0.56,-14.92,225.65,589.5,-35.363297,149.1651896
1.37,-15.03,221.13,589.5599975590001,-35.3632992,149.1651872
3.28,-14.97,217.58,589.6199951169999,-35.3633011,149.16518480000005
4.71,-14.81,215.27,589.6900024409999,-35.3633033,149.1651823
5.41,-14.68,214.22,589.75,-35.3633054,149.1651796
5.27,-14.66,214.31,589.8099975590001,-35.3633076,149.165177
4.43,-14.75,215.29,589.8800048830001,-35.3633096,149.1651742
3.11,-14.96,216.9,589.9400024409999,-35.3633118,149.16517140000005
1.62,-15.22,218.88,590.0100097659999,-35.36331389999999,149.1651685
0.2,-15.48,220.93,590.070007324,-35.3633162,149.1651656
-0.97,-15.66,222.82,590.140014648,-35.3633185,149.1651626
-1.79,-15.78,224.33,590.200012207,-35.3633207,149.16515969999998
-2.24,-15.82,225.35,590.270019531,-35.363323,149.16515680000003
-2.38,-15.81,225.85,590.340026855,-35.363325399999994,149.1651537
-2.25,-15.79,225.85,590.400024414,-35.3633279,149.16515080000005
-1.89,-15.78,225.45,590.4699707030001,-35.3633304,149.1651479
-1.39,-15.81,224.75,590.539978027,-35.36333300000001,149.1651449
-0.83,-15.88,223.89,590.599975586,-35.363335600000006,149.165142
-0.27,-15.99,222.98,590.66998291,-35.3633382,149.1651389
0.2,-16.07,222.14,590.729980469,-35.3633409,149.16513600000005
0.57,-16.1,221.45,590.799987793,-35.3633435,149.1651329
0.8,-16.12,220.96,590.8699951169999,-35.3633461,149.16512980000005
0.88,-16.15,220.69,590.929992676,-35.3633489,149.16512680000002
0.84,-16.17,220.62,591.0,-35.3633516,149.16512360000004
0.72,-16.2,220.73,591.0599975590001,-35.3633543,149.1651206
0.54,-16.24,220.98,591.1300048830001,-35.3633571,149.16511730000005
0.34,-16.28,221.3,591.200012207,-35.3633598,149.16511430000003
0.14,-16.3,221.66,591.2600097659999,-35.3633625,149.1651111
-0.03,-16.33,222.0,591.33001709,-35.3633654,149.16510780000004
-0.16,-16.36,222.3,591.390014648,-35.3633681,149.16510469999997
-0.27,-16.39,222.52,591.460021973,-35.363371,149.1651015
-0.34,-16.44,222.67,591.5300292969999,-35.3633739,149.1650982
-0.37,-16.48,222.73,591.590026855,-35.3633766,149.1650949
-0.33,-16.52,222.72,591.659973145,-35.3633796,149.1650918
-0.25,-16.54,222.65,591.729980469,-35.3633825,149.1650885
-0.15,-16.52,222.54,591.789978027,-35.3633854,149.1650852
-0.06,-16.5,222.43,591.859985352,-35.3633884,149.16508190000005
