2019-09-29 17:12:08.50: SIM {TimeUS : 40728702, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:09.59: SIM {TimeUS : 41828262, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:09.69: SIM {TimeUS : 41928222, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:09.79: SIM {TimeUS : 42028182, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:09.90: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.00: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.10: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.20: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.30: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.40: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.50: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.60: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.69: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.79: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.89: SIM {TimeUS : 43128575, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:10.99: SIM {TimeUS : 43228535, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.09: SIM {TimeUS : 43328495, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.19: SIM {TimeUS : 43428455, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.29: SIM {TimeUS : 43528415, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1100006104, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.39: SIM {TimeUS : 43628375, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1500015259, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.49: SIM {TimeUS : 43728335, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1999969482, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:12:11.59: SIM {TimeUS : 43828295, Roll : -0.09, Pitch : -0.1, Yaw : 170.0, Alt : 87.2600021362, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871453881264, Q2 : 0.000825864553917, Q3 : -0.00093916564947, Q4 : 0.996194839478}
2019-09-29 17:12:11.69: SIM {TimeUS : 43928255, Roll : -0.33, Pitch : -0.34, Yaw : 170.0, Alt : 87.3799972534, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871080160141, Q2 : 0.00271411542781, Q3 : -0.0031552517321, Q4 : 0.996190190315}
2019-09-29 17:12:11.79: SIM {TimeUS : 44028215, Roll : -0.54, Pitch : -0.55, Yaw : 170.01, Alt : 87.5500030518, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870481207967, Q2 : 0.00439749518409, Q3 : -0.00517252273858, Q4 : 0.9961810112}
2019-09-29 17:12:11.89: SIM {TimeUS : 44128175, Roll : -0.65, Pitch : -0.63, Yaw : 170.02, Alt : 87.7300033569, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0869672074914, Q2 : 0.00500180339441, Q3 : -0.00613689050078, Q4 : 0.996179759502}
2019-09-29 17:12:12.00: SIM {TimeUS : 44228968, Roll : -0.62, Pitch : -0.57, Yaw : 170.03, Alt : 87.9199981689, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0868738368154, Q2 : 0.00455093337223, Q3 : -0.00586239248514, Q4 : 0.996191680431}
2019-09-29 17:12:12.10: SIM {TimeUS : 44328928, Roll : -0.48, Pitch : -0.42, Yaw : 170.04, Alt : 88.1100006104, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867825224996, Q2 : 0.00333741190843, Q3 : -0.00457644416019, Q4 : 0.996211230755}
2019-09-29 17:12:12.20: SIM {TimeUS : 44428888, Roll : -0.3, Pitch : -0.25, Yaw : 170.05, Alt : 88.2900009155, Lat : 69.7758389, Lng : 19.5489294, Q1 : 0.0866974592209, Q2 : 0.00195590639487, Q3 : -0.0028343165759, Q4 : 0.99622875452}
2019-09-29 17:12:12.30: SIM {TimeUS : 44528848, Roll : -0.12, Pitch : -0.09, Yaw : 170.06, Alt : 88.4800033569, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0866237804294, Q2 : 0.000726767699234, Q3 : -0.00117968919221, Q4 : 0.996240139008}
2019-09-29 17:12:12.40: SIM {TimeUS : 44628808, Roll : 0.0, Pitch : 0.01, Yaw : 170.06, Alt : 88.6699981689, Lat : 69.7758389, Lng : 19.5489297, Q1 : 0.0865658521652, Q2 : -0.000178951668204, Q3 : -6.14036034676e-05, Q4 : 0.996246099472}
2019-09-29 17:12:12.50: SIM {TimeUS : 44728768, Roll : 0.03, Pitch : 0.06, Yaw : 170.07, Alt : 88.8700027466, Lat : 69.7758389, Lng : 19.5489298, Q1 : 0.0865264236927, Q2 : -0.000570103700738, Q3 : 0.000349994486896, Q4 : 0.996249318123}
2019-09-29 17:12:12.60: SIM {TimeUS : 44828728, Roll : 0.01, Pitch : 0.05, Yaw : 170.07, Alt : 89.0699996948, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0865127146244, Q2 : -0.000425346544944, Q3 : 0.00019953136507, Q4 : 0.996250629425}
2019-09-29 17:12:12.70: SIM {TimeUS : 44928688, Roll : -0.01, Pitch : 0.0, Yaw : 170.07, Alt : 89.2799987793, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0865187421441, Q2 : -7.20086463843e-05, Q3 : -0.000113242058433, Q4 : 0.996250212193}
2019-09-29 17:12:12.79: SIM {TimeUS : 45028648, Roll : -0.02, Pitch : -0.02, Yaw : 170.07, Alt : 89.4800033569, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865313336253, Q2 : 0.00022377082496, Q3 : -0.000279626459815, Q4 : 0.996249079704}
2019-09-29 17:12:12.89: SIM {TimeUS : 45128608, Roll : 0.0, Pitch : -0.04, Yaw : 170.06, Alt : 89.6900024414, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865585282445, Q2 : 0.000399240670959, Q3 : -3.06823094434e-05, Q4 : 0.996246695518}
2019-09-29 17:12:12.99: SIM {TimeUS : 45228568, Roll : 0.04, Pitch : -0.05, Yaw : 170.06, Alt : 89.9000015259, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865948274732, Q2 : 0.000498214329127, Q3 : 0.000371584610548, Q4 : 0.996243476868}
2019-09-29 17:12:13.09: SIM {TimeUS : 45328528, Roll : 0.12, Pitch : -0.01, Yaw : 170.06, Alt : 90.1100006104, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0866338536143, Q2 : 0.000193831830984, Q3 : 0.00105497962795, Q4 : 0.99623966217}
2019-09-29 17:12:13.19: SIM {TimeUS : 45428488, Roll : 0.2, Pitch : 0.07, Yaw : 170.05, Alt : 90.3199996948, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.086681433022, Q2 : -0.00050268729683, Q3 : 0.0018293739995, Q4 : 0.996234297752}
2019-09-29 17:12:13.29: SIM {TimeUS : 45528448, Roll : 0.25, Pitch : 0.16, Yaw : 170.05, Alt : 90.5299987793, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.086709998548, Q2 : -0.00122598011512, Q3 : 0.00232116202824, Q4 : 0.996230125427}
2019-09-29 17:12:13.39: SIM {TimeUS : 45628408, Roll : 0.24, Pitch : 0.21, Yaw : 170.04, Alt : 90.7399978638, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.086725525558, Q2 : -0.00169626728166, Q3 : 0.00232127401978, Q4 : 0.996228158474}
2019-09-29 17:12:13.49: SIM {TimeUS : 45728368, Roll : 0.2, Pitch : 0.21, Yaw : 170.04, Alt : 90.9499969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867452695966, Q2 : -0.00175451731775, Q3 : 0.00198014918715, Q4 : 0.996227025986}
2019-09-29 17:12:13.59: SIM {TimeUS : 45828328, Roll : 0.14, Pitch : 0.17, Yaw : 170.04, Alt : 91.1699981689, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867534503341, Q2 : -0.00143869570456, Q3 : 0.00142924999818, Q4 : 0.996227800846}
2019-09-29 17:12:13.69: SIM {TimeUS : 45928288, Roll : 0.1, Pitch : 0.1, Yaw : 170.04, Alt : 91.3899993896, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867545828223, Q2 : -0.000873929238878, Q3 : 0.000979037256911, Q4 : 0.99622887373}
2019-09-29 17:12:13.79: SIM {TimeUS : 46028248, Roll : 0.06, Pitch : 0.02, Yaw : 170.04, Alt : 91.5999984741, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867438688874, Q2 : -0.000156986730872, Q3 : 0.000598628714215, Q4 : 0.996230483055}
2019-09-29 17:12:13.89: SIM {TimeUS : 46128208, Roll : 0.05, Pitch : -0.03, Yaw : 170.04, Alt : 91.8199996948, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867259800434, Q2 : 0.000337135308655, Q3 : 0.000447789032478, Q4 : 0.996232092381}
2019-09-29 17:12:13.99: SIM {TimeUS : 46228168, Roll : 0.07, Pitch : -0.03, Yaw : 170.05, Alt : 92.0400009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.08669488132, Q2 : 0.000397552386858, Q3 : 0.000597654085141, Q4 : 0.99623465538}
2019-09-29 17:12:14.10: SIM {TimeUS : 46328961, Roll : 0.08, Pitch : -0.03, Yaw : 170.05, Alt : 92.2600021362, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866518393159, Q2 : 0.00034803172457, Q3 : 0.000698857591487, Q4 : 0.996238350868}
2019-09-29 17:12:14.20: SIM {TimeUS : 46428921, Roll : 0.06, Pitch : -0.03, Yaw : 170.06, Alt : 92.4800033569, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866059958935, Q2 : 0.000319564598612, Q3 : 0.000537041341886, Q4 : 0.996242463589}
2019-09-29 17:12:14.30: SIM {TimeUS : 46528881, Roll : 0.03, Pitch : -0.03, Yaw : 170.06, Alt : 92.6999969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0865759849548, Q2 : 0.000346867542248, Q3 : 0.000269669835689, Q4 : 0.996245205402}
2019-09-29 17:12:14.40: SIM {TimeUS : 46628841, Roll : 0.02, Pitch : -0.04, Yaw : 170.06, Alt : 92.9199981689, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0865661725402, Q2 : 0.00044849520782, Q3 : 0.000217591659748, Q4 : 0.996245980263}
2019-09-29 17:12:14.50: SIM {TimeUS : 46728801, Roll : 0.03, Pitch : -0.06, Yaw : 170.06, Alt : 93.1399993896, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086564540863, Q2 : 0.000585859874263, Q3 : 0.000292386568617, Q4 : 0.996246039867}
2019-09-29 17:12:14.60: SIM {TimeUS : 46828761, Roll : 0.02, Pitch : -0.07, Yaw : 170.06, Alt : 93.3700027466, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086552426219, Q2 : 0.000696551753208, Q3 : 0.000192354069441, Q4 : 0.996247053146}
2019-09-29 17:12:14.70: SIM {TimeUS : 46928721, Roll : 0.0, Pitch : -0.09, Yaw : 170.07, Alt : 93.5899963379, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0865385010839, Q2 : 0.000789207115304, Q3 : -6.97244695402e-06, Q4 : 0.996248185635}
2019-09-29 17:12:14.80: SIM {TimeUS : 47028681, Roll : 0.0, Pitch : -0.07, Yaw : 170.07, Alt : 93.8199996948, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0865427404642, Q2 : 0.000618767924607, Q3 : -0.000104482758616, Q4 : 0.996247947216}
2019-09-29 17:12:14.89: SIM {TimeUS : 47128641, Roll : -0.01, Pitch : -0.04, Yaw : 170.06, Alt : 94.0400009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0865743383765, Q2 : 0.000352561473846, Q3 : -0.000154616471264, Q4 : 0.996245384216}
2019-09-29 17:12:14.99: SIM {TimeUS : 47228601, Roll : -0.02, Pitch : -0.02, Yaw : 170.06, Alt : 94.2699966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866097509861, Q2 : 0.000230571808061, Q3 : -0.000209232792258, Q4 : 0.996242284775}
2019-09-29 17:12:15.09: SIM {TimeUS : 47328561, Roll : -0.01, Pitch : 0.0, Yaw : 170.05, Alt : 94.4899978638, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866463109851, Q2 : 5.88716720813e-05, Q3 : -0.000172369283973, Q4 : 0.996239125729}
2019-09-29 17:12:15.19: SIM {TimeUS : 47428521, Roll : 0.0, Pitch : 0.0, Yaw : 170.05, Alt : 94.7200012207, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866818279028, Q2 : 3.45790140273e-05, Q3 : -1.77077236003e-05, Q4 : 0.996236026287}
2019-09-29 17:12:15.29: SIM {TimeUS : 47528481, Roll : 0.04, Pitch : -0.03, Yaw : 170.05, Alt : 94.9499969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867138877511, Q2 : 0.000306564033963, Q3 : 0.000342670624377, Q4 : 0.996233165264}
2019-09-29 17:12:15.39: SIM {TimeUS : 47628441, Roll : 0.06, Pitch : -0.06, Yaw : 170.04, Alt : 95.1800003052, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867452323437, Q2 : 0.000582811888307, Q3 : 0.00055828387849, Q4 : 0.996230244637}
2019-09-29 17:12:15.49: SIM {TimeUS : 47728401, Roll : 0.06, Pitch : -0.07, Yaw : 170.04, Alt : 95.4100036621, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867728367448, Q2 : 0.000695744529366, Q3 : 0.00053191074403, Q4 : 0.996227800846}
2019-09-29 17:12:15.59: SIM {TimeUS : 47828361, Roll : 0.03, Pitch : -0.06, Yaw : 170.04, Alt : 95.6399993896, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867913886905, Q2 : 0.000587320770137, Q3 : 0.000249084696406, Q4 : 0.996226370335}
2019-09-29 17:12:15.69: SIM {TimeUS : 47928321, Roll : 0.01, Pitch : -0.05, Yaw : 170.04, Alt : 95.8700027466, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868038758636, Q2 : 0.000492468243465, Q3 : 6.38357378193e-05, Q4 : 0.996225297451}
2019-09-29 17:12:15.79: SIM {TimeUS : 48028281, Roll : 0.01, Pitch : -0.06, Yaw : 170.03, Alt : 96.0999984741, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868108347058, Q2 : 0.000558123923838, Q3 : 7.12223045412e-05, Q4 : 0.9962246418}
2019-09-29 17:12:15.89: SIM {TimeUS : 48128241, Roll : 0.0, Pitch : -0.06, Yaw : 170.03, Alt : 96.3300018311, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868119895458, Q2 : 0.000588934752159, Q3 : 1.61797488545e-05, Q4 : 0.996224522591}
2019-09-29 17:12:15.99: SIM {TimeUS : 48228201, Roll : 0.0, Pitch : -0.07, Yaw : 170.03, Alt : 96.5599975586, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868137180805, Q2 : 0.000662418431602, Q3 : -7.10394742782e-05, Q4 : 0.996224343777}
2019-09-29 17:12:16.09: SIM {TimeUS : 48328161, Roll : -0.01, Pitch : -0.07, Yaw : 170.03, Alt : 96.7900009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868112891912, Q2 : 0.00064084760379, Q3 : -0.000219460242079, Q4 : 0.996224522591}
2019-09-29 17:12:16.20: SIM {TimeUS : 48428954, Roll : -0.04, Pitch : -0.06, Yaw : 170.03, Alt : 97.0199966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0868087261915, Q2 : 0.000557553954422, Q3 : -0.000407854502555, Q4 : 0.996224761009}
2019-09-29 17:12:16.30: SIM {TimeUS : 48528914, Roll : -0.06, Pitch : -0.03, Yaw : 170.04, Alt : 97.2600021362, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086805716157, Q2 : 0.000301669118926, Q3 : -0.000554837111849, Q4 : 0.996225059032}
2019-09-29 17:12:16.40: SIM {TimeUS : 48628874, Roll : -0.07, Pitch : -0.01, Yaw : 170.04, Alt : 97.4899978638, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868017300963, Q2 : 9.15453347261e-05, Q3 : -0.000639088742901, Q4 : 0.996225357056}
2019-09-29 17:12:16.50: SIM {TimeUS : 48728834, Roll : -0.07, Pitch : 0.0, Yaw : 170.04, Alt : 97.7200012207, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867987722158, Q2 : -4.31926637248e-05, Q3 : -0.000690816959832, Q4 : 0.996225595474}
2019-09-29 17:12:16.60: SIM {TimeUS : 48828794, Roll : -0.08, Pitch : 0.0, Yaw : 170.04, Alt : 97.9499969482, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868026465178, Q2 : -1.95186403289e-05, Q3 : -0.000704286445398, Q4 : 0.996225237846}
2019-09-29 17:12:16.70: SIM {TimeUS : 48928754, Roll : -0.05, Pitch : -0.04, Yaw : 170.03, Alt : 98.1900024414, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868112742901, Q2 : 0.000314552511554, Q3 : -0.000496754131746, Q4 : 0.996224582195}
2019-09-29 17:12:16.80: SIM {TimeUS : 49028714, Roll : 0.0, Pitch : -0.07, Yaw : 170.03, Alt : 98.4199981689, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868255347013, Q2 : 0.000685068662278, Q3 : -0.00013350462541, Q4 : 0.996223270893}
2019-09-29 17:12:16.90: SIM {TimeUS : 49128674, Roll : 0.04, Pitch : -0.1, Yaw : 170.03, Alt : 98.6600036621, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868309140205, Q2 : 0.000914029194973, Q3 : 0.000287864444545, Q4 : 0.996222615242}
2019-09-29 17:12:16.99: SIM {TimeUS : 49228634, Roll : 0.07, Pitch : -0.09, Yaw : 170.03, Alt : 98.8899993896, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868220031261, Q2 : 0.000845620408654, Q3 : 0.000617362384219, Q4 : 0.996223270893}
2019-09-29 17:12:17.09: SIM {TimeUS : 49328594, Roll : 0.09, Pitch : -0.06, Yaw : 170.03, Alt : 99.1200027466, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868112966418, Q2 : 0.000615998753347, Q3 : 0.000776525819674, Q4 : 0.996224284172}
2019-09-29 17:12:17.19: SIM {TimeUS : 49428554, Roll : 0.07, Pitch : -0.03, Yaw : 170.03, Alt : 99.3600006104, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868159532547, Q2 : 0.000366054999176, Q3 : 0.000599832332227, Q4 : 0.996224105358}
2019-09-29 17:12:17.29: SIM {TimeUS : 49528514, Roll : 0.03, Pitch : -0.02, Yaw : 170.03, Alt : 99.5899963379, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868258029222, Q2 : 0.000200060399948, Q3 : 0.000269782729447, Q4 : 0.996223449707}
2019-09-29 17:12:17.39: SIM {TimeUS : 49628474, Roll : 0.0, Pitch : -0.03, Yaw : 170.03, Alt : 99.8300018311, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086840197444, Q2 : 0.000318520847941, Q3 : -3.24823085975e-05, Q4 : 0.996222198009}
2019-09-29 17:12:17.49: SIM {TimeUS : 49728434, Roll : -0.02, Pitch : -0.05, Yaw : 170.03, Alt : 100.059997559, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868621468544, Q2 : 0.000440553150838, Q3 : -0.00027439580299, Q4 : 0.996220231056}
2019-09-29 17:12:17.59: SIM {TimeUS : 49828394, Roll : -0.05, Pitch : -0.02, Yaw : 170.02, Alt : 100.300003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0869009941816, Q2 : 0.000174300628714, Q3 : -0.000476027606055, Q4 : 0.996216833591}
2019-09-29 17:12:17.69: SIM {TimeUS : 49928354, Roll : -0.07, Pitch : 0.04, Yaw : 170.02, Alt : 100.540000916, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0869277268648, Q2 : -0.000472061510663, Q3 : -0.000616702425759, Q4 : 0.996214330196}
2019-09-29 17:12:17.79: SIM {TimeUS : 50028314, Roll : -0.06, Pitch : 0.1, Yaw : 170.02, Alt : 100.769996643, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.08694563061, Q2 : -0.000984218437225, Q3 : -0.000503952847794, Q4 : 0.996212482452}
