2019-09-29 18:12:56.60: SIM {TimeUS : 40028982, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:13:03.89: SIM {TimeUS : 47328561, Roll : -0.01, Pitch : 0.0, Yaw : 170.05, Alt : 96.0199966431, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866699442267, Q2 : -7.60859620641e-05, Q3 : -0.00014476958313, Q4 : 0.996237039566}
2019-09-29 18:13:03.99: SIM {TimeUS : 47428521, Roll : 0.01, Pitch : 0.01, Yaw : 170.05, Alt : 96.25, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866781622171, Q2 : -8.79098442965e-05, Q3 : 0.000172997868503, Q4 : 0.996236383915}
2019-09-29 18:13:04.09: SIM {TimeUS : 47528481, Roll : 0.07, Pitch : -0.01, Yaw : 170.05, Alt : 96.4800033569, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866832360625, Q2 : 0.00020470932941, Q3 : 0.00066026247805, Q4 : 0.996235728264}
2019-09-29 18:13:04.19: SIM {TimeUS : 47628441, Roll : 0.1, Pitch : -0.05, Yaw : 170.05, Alt : 96.7099990845, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866805613041, Q2 : 0.00052830047207, Q3 : 0.000910277361982, Q4 : 0.996235609055}
2019-09-29 18:13:04.29: SIM {TimeUS : 47728401, Roll : 0.1, Pitch : -0.06, Yaw : 170.05, Alt : 96.9400024414, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866735205054, Q2 : 0.000607506255619, Q3 : 0.000870301329996, Q4 : 0.996236205101}
2019-09-29 18:13:04.39: SIM {TimeUS : 47828361, Roll : 0.06, Pitch : -0.05, Yaw : 170.05, Alt : 97.1699981689, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866582393646, Q2 : 0.000516604690347, Q3 : 0.000561205553822, Q4 : 0.996237814426}
2019-09-29 18:13:04.49: SIM {TimeUS : 47928321, Roll : 0.04, Pitch : -0.05, Yaw : 170.05, Alt : 97.4000015259, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.086649172008, Q2 : 0.000491069222335, Q3 : 0.00035771279363, Q4 : 0.996238708496}
2019-09-29 18:13:04.59: SIM {TimeUS : 48028281, Roll : 0.04, Pitch : -0.06, Yaw : 170.05, Alt : 97.6399993896, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866539776325, Q2 : 0.000564950052649, Q3 : 0.000362475664588, Q4 : 0.996238291264}
2019-09-29 18:13:04.69: SIM {TimeUS : 48128241, Roll : 0.04, Pitch : -0.06, Yaw : 170.05, Alt : 97.8700027466, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866589918733, Q2 : 0.000560642976779, Q3 : 0.000352500850568, Q4 : 0.996237814426}
2019-09-29 18:13:04.79: SIM {TimeUS : 48228201, Roll : 0.03, Pitch : -0.05, Yaw : 170.05, Alt : 98.0999984741, Lat : 69.7758384, Lng : 19.5489307, Q1 : 0.0866671353579, Q2 : 0.000487074168632, Q3 : 0.000281786953565, Q4 : 0.99623721838}
2019-09-29 18:13:04.89: SIM {TimeUS : 48328161, Roll : 0.0, Pitch : -0.02, Yaw : 170.05, Alt : 98.3399963379, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086679674685, Q2 : 0.000233025712078, Q3 : 6.29834248684e-05, Q4 : 0.996236264706}
2019-09-29 18:13:04.99: SIM {TimeUS : 48428954, Roll : -0.02, Pitch : 0.0, Yaw : 170.05, Alt : 98.5699996948, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866953060031, Q2 : -5.65016343899e-05, Q3 : -0.000196318738745, Q4 : 0.996234834194}
2019-09-29 18:13:05.09: SIM {TimeUS : 48528914, Roll : -0.05, Pitch : 0.04, Yaw : 170.05, Alt : 98.8099975586, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867172777653, Q2 : -0.000407356070355, Q3 : -0.000428318075137, Q4 : 0.996232807636}
2019-09-29 18:13:05.19: SIM {TimeUS : 48628874, Roll : -0.07, Pitch : 0.06, Yaw : 170.04, Alt : 99.0400009155, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867360904813, Q2 : -0.000616328092292, Q3 : -0.000588945287745, Q4 : 0.996230959892}
2019-09-29 18:13:05.29: SIM {TimeUS : 48728834, Roll : -0.08, Pitch : 0.06, Yaw : 170.04, Alt : 99.2699966431, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867565646768, Q2 : -0.000616804056335, Q3 : -0.000665795407258, Q4 : 0.996229171753}
2019-09-29 18:13:05.39: SIM {TimeUS : 48828794, Roll : -0.06, Pitch : 0.03, Yaw : 170.04, Alt : 99.5100021362, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867791250348, Q2 : -0.000391484383726, Q3 : -0.000576901424211, Q4 : 0.996227383614}
2019-09-29 18:13:05.49: SIM {TimeUS : 48928754, Roll : -0.04, Pitch : 0.0, Yaw : 170.04, Alt : 99.7399978638, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868024602532, Q2 : -7.67604869907e-05, Q3 : -0.000422896526288, Q4 : 0.996225476265}
2019-09-29 18:13:05.59: SIM {TimeUS : 49028714, Roll : -0.01, Pitch : -0.02, Yaw : 170.03, Alt : 99.9800033569, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086816303432, Q2 : 0.000236740263063, Q3 : -0.000125831371406, Q4 : 0.996224343777}
2019-09-29 18:13:05.69: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.05, Yaw : 170.03, Alt : 100.220001221, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868201181293, Q2 : 0.000494586071, Q3 : 0.000237781860051, Q4 : 0.99622386694}
2019-09-29 18:13:05.79: SIM {TimeUS : 49228634, Roll : 0.07, Pitch : -0.05, Yaw : 170.03, Alt : 100.449996948, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868117511272, Q2 : 0.000528949720319, Q3 : 0.000600764644332, Q4 : 0.996224403381}
2019-09-29 18:13:05.89: SIM {TimeUS : 49328594, Roll : 0.08, Pitch : -0.03, Yaw : 170.04, Alt : 100.690002441, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868004187942, Q2 : 0.000374966388335, Q3 : 0.000722891709302, Q4 : 0.996225357056}
