2019-09-29 17:58:43.60: SIM {TimeUS : 40428822, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:44.69: SIM {TimeUS : 41528382, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:44.79: SIM {TimeUS : 41628342, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:44.89: SIM {TimeUS : 41728302, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:44.99: SIM {TimeUS : 41828262, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.09: SIM {TimeUS : 41928222, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.19: SIM {TimeUS : 42028182, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.30: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.40: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.50: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.60: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.69: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.79: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.89: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:45.99: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.09: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.19: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.29: SIM {TimeUS : 43128575, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.39: SIM {TimeUS : 43228535, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.49: SIM {TimeUS : 43328495, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1299972534, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.59: SIM {TimeUS : 43428455, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1800003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:58:46.69: SIM {TimeUS : 43528415, Roll : -0.04, Pitch : -0.04, Yaw : 170.0, Alt : 87.2399978638, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871525630355, Q2 : 0.000350474205334, Q3 : -0.000416913069785, Q4 : 0.996194839478}
2019-09-29 17:58:46.79: SIM {TimeUS : 43628375, Roll : -0.25, Pitch : -0.25, Yaw : 170.0, Alt : 87.3399963379, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871230065823, Q2 : 0.00198336876929, Q3 : -0.00241613714024, Q4 : 0.996192634106}
2019-09-29 17:58:46.89: SIM {TimeUS : 43728335, Roll : -0.49, Pitch : -0.47, Yaw : 170.01, Alt : 87.4899978638, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087063498795, Q2 : 0.00376607710496, Q3 : -0.00465959543362, Q4 : 0.996184766293}
2019-09-29 17:58:46.99: SIM {TimeUS : 43828295, Roll : -0.64, Pitch : -0.63, Yaw : 170.02, Alt : 87.6800003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0869829133153, Q2 : 0.00502271577716, Q3 : -0.00609955238178, Q4 : 0.9961784482}
2019-09-29 17:58:47.09: SIM {TimeUS : 43928255, Roll : -0.65, Pitch : -0.65, Yaw : 170.03, Alt : 87.8700027466, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0868900045753, Q2 : 0.00519133731723, Q3 : -0.00623048655689, Q4 : 0.996184885502}
2019-09-29 17:58:47.19: SIM {TimeUS : 44028215, Roll : -0.54, Pitch : -0.54, Yaw : 170.04, Alt : 88.0500030518, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867948010564, Q2 : 0.00430247467011, Q3 : -0.00518225319684, Q4 : 0.996203482151}
2019-09-29 17:58:47.29: SIM {TimeUS : 44128175, Roll : -0.36, Pitch : -0.33, Yaw : 170.05, Alt : 88.2399978638, Lat : 69.7758389, Lng : 19.5489294, Q1 : 0.0867034867406, Q2 : 0.00262526213191, Q3 : -0.00343553256243, Q4 : 0.996224761009}
2019-09-29 17:58:47.40: SIM {TimeUS : 44228968, Roll : -0.17, Pitch : -0.11, Yaw : 170.06, Alt : 88.4300003052, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0866223052144, Q2 : 0.000827119336464, Q3 : -0.00159742578398, Q4 : 0.996239602566}
2019-09-29 17:58:47.50: SIM {TimeUS : 44328928, Roll : -0.02, Pitch : 0.05, Yaw : 170.06, Alt : 88.6200027466, Lat : 69.7758389, Lng : 19.5489297, Q1 : 0.086557045579, Q2 : -0.000511572347023, Q3 : -0.000134153480758, Q4 : 0.996246814728}
2019-09-29 17:58:47.60: SIM {TimeUS : 44428888, Roll : 0.06, Pitch : 0.12, Yaw : 170.07, Alt : 88.8199996948, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0865128338337, Q2 : -0.00105608941521, Q3 : 0.000682592974044, Q4 : 0.996249973774}
2019-09-29 17:58:47.70: SIM {TimeUS : 44528848, Roll : 0.08, Pitch : 0.12, Yaw : 170.07, Alt : 89.0199966431, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0864899754524, Q2 : -0.00100059935357, Q3 : 0.000841789296828, Q4 : 0.996251881123}
2019-09-29 17:58:47.79: SIM {TimeUS : 44628808, Roll : 0.05, Pitch : 0.08, Yaw : 170.07, Alt : 89.2300033569, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864893347025, Q2 : -0.000698808697052, Q3 : 0.000549079035409, Q4 : 0.99625235796}
2019-09-29 17:58:47.89: SIM {TimeUS : 44728768, Roll : 0.01, Pitch : 0.03, Yaw : 170.07, Alt : 89.4300003052, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864986181259, Q2 : -0.000294007884804, Q3 : 0.000149249550304, Q4 : 0.996251940727}
2019-09-29 17:58:47.99: SIM {TimeUS : 44828728, Roll : -0.02, Pitch : -0.01, Yaw : 170.07, Alt : 89.6399993896, Lat : 69.7758388, Lng : 19.5489303, Q1 : 0.0865136682987, Q2 : 0.000153975488502, Q3 : -0.000213720253669, Q4 : 0.996250629425}
2019-09-29 17:58:48.09: SIM {TimeUS : 44928688, Roll : -0.03, Pitch : -0.05, Yaw : 170.07, Alt : 89.8499984741, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865347981453, Q2 : 0.000445081299404, Q3 : -0.000319334998494, Q4 : 0.996248662472}
2019-09-29 17:58:48.19: SIM {TimeUS : 45028648, Roll : 0.0, Pitch : -0.05, Yaw : 170.06, Alt : 90.0599975586, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865604877472, Q2 : 0.000442772114184, Q3 : -9.0591784101e-05, Q4 : 0.996246516705}
2019-09-29 17:58:48.29: SIM {TimeUS : 45128608, Roll : 0.05, Pitch : -0.02, Yaw : 170.06, Alt : 90.2699966431, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0865869596601, Q2 : 0.000294977187878, Q3 : 0.000494590320159, Q4 : 0.996244132519}
2019-09-29 17:58:48.39: SIM {TimeUS : 45228568, Roll : 0.12, Pitch : 0.0, Yaw : 170.06, Alt : 90.4800033569, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866078957915, Q2 : 0.000139900512295, Q3 : 0.00107622123323, Q4 : 0.996241927147}
2019-09-29 17:58:48.49: SIM {TimeUS : 45328528, Roll : 0.18, Pitch : 0.04, Yaw : 170.06, Alt : 90.6900024414, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866332426667, Q2 : -0.000208801357076, Q3 : 0.00164889520966, Q4 : 0.99623888731}
2019-09-29 17:58:48.59: SIM {TimeUS : 45428488, Roll : 0.25, Pitch : 0.1, Yaw : 170.05, Alt : 90.9100036621, Lat : 69.7758387, Lng : 19.5489307, Q1 : 0.0866584181786, Q2 : -0.000740300980397, Q3 : 0.00225463695824, Q4 : 0.996235311031}
2019-09-29 17:58:48.69: SIM {TimeUS : 45528448, Roll : 0.27, Pitch : 0.16, Yaw : 170.05, Alt : 91.1200027466, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866821631789, Q2 : -0.00123985565733, Q3 : 0.00250671850517, Q4 : 0.996232092381}
2019-09-29 17:58:48.79: SIM {TimeUS : 45628408, Roll : 0.24, Pitch : 0.2, Yaw : 170.05, Alt : 91.3399963379, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866937190294, Q2 : -0.00157605134882, Q3 : 0.00230703968555, Q4 : 0.996231138706}
2019-09-29 17:58:48.89: SIM {TimeUS : 45728368, Roll : 0.19, Pitch : 0.18, Yaw : 170.05, Alt : 91.5500030518, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866889283061, Q2 : -0.00144959439058, Q3 : 0.00183719978668, Q4 : 0.996232688427}
2019-09-29 17:58:48.99: SIM {TimeUS : 45828328, Roll : 0.13, Pitch : 0.12, Yaw : 170.05, Alt : 91.7699966431, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866747200489, Q2 : -0.000986073515378, Q3 : 0.00123701081611, Q4 : 0.996235430241}
2019-09-29 17:58:49.09: SIM {TimeUS : 45928288, Roll : 0.07, Pitch : 0.04, Yaw : 170.05, Alt : 91.9899978638, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866486430168, Q2 : -0.000328690075548, Q3 : 0.00070147117367, Q4 : 0.996238648891}
2019-09-29 17:58:49.19: SIM {TimeUS : 46028248, Roll : 0.03, Pitch : -0.03, Yaw : 170.06, Alt : 92.2099990845, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866238921881, Q2 : 0.000356717035174, Q3 : 0.000298123020912, Q4 : 0.996240973473}
2019-09-29 17:58:49.29: SIM {TimeUS : 46128208, Roll : 0.03, Pitch : -0.07, Yaw : 170.06, Alt : 92.4300003052, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866031646729, Q2 : 0.000644878426101, Q3 : 0.000259001099039, Q4 : 0.996242642403}
2019-09-29 17:58:49.39: SIM {TimeUS : 46228168, Roll : 0.04, Pitch : -0.04, Yaw : 170.06, Alt : 92.6500015259, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865949615836, Q2 : 0.000460828479845, Q3 : 0.00039575775736, Q4 : 0.996243417263}
2019-09-29 17:58:49.50: SIM {TimeUS : 46328961, Roll : 0.03, Pitch : -0.01, Yaw : 170.06, Alt : 92.8799972534, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866023972631, Q2 : 0.000121613011288, Q3 : 0.000314808101393, Q4 : 0.996242880821}
2019-09-29 17:58:49.60: SIM {TimeUS : 46428921, Roll : 0.0, Pitch : 0.0, Yaw : 170.06, Alt : 93.0999984741, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866042301059, Q2 : 4.96351494803e-05, Q3 : 2.28547341976e-05, Q4 : 0.996242821217}
2019-09-29 17:58:49.70: SIM {TimeUS : 46528881, Roll : -0.01, Pitch : -0.01, Yaw : 170.06, Alt : 93.3199996948, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866069495678, Q2 : 0.000129368127091, Q3 : -0.000155572924996, Q4 : 0.996242582798}
2019-09-29 17:58:49.80: SIM {TimeUS : 46628841, Roll : 0.0, Pitch : -0.03, Yaw : 170.06, Alt : 93.5500030518, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866066217422, Q2 : 0.000289125455311, Q3 : -9.13075127755e-05, Q4 : 0.996242523193}
2019-09-29 17:58:49.89: SIM {TimeUS : 46728801, Roll : 0.02, Pitch : -0.06, Yaw : 170.06, Alt : 93.7699966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866043940187, Q2 : 0.000576447462663, Q3 : 0.000167115576915, Q4 : 0.996242642403}
2019-09-29 17:58:49.99: SIM {TimeUS : 46828761, Roll : 0.02, Pitch : -0.09, Yaw : 170.06, Alt : 94.0, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866189450026, Q2 : 0.00084803631762, Q3 : 0.000176403889782, Q4 : 0.996241152287}
2019-09-29 17:58:50.09: SIM {TimeUS : 46928721, Roll : 0.0, Pitch : -0.11, Yaw : 170.05, Alt : 94.2200012207, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086646720767, Q2 : 0.000967287633102, Q3 : -1.90424252651e-05, Q4 : 0.996238648891}
2019-09-29 17:58:50.19: SIM {TimeUS : 47028681, Roll : 0.0, Pitch : -0.09, Yaw : 170.05, Alt : 94.4499969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866739153862, Q2 : 0.000834126898553, Q3 : -8.58037674334e-05, Q4 : 0.996236383915}
2019-09-29 17:58:50.29: SIM {TimeUS : 47128641, Roll : 0.0, Pitch : -0.06, Yaw : 170.05, Alt : 94.6800003052, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866945832968, Q2 : 0.000590540235862, Q3 : -7.87462849985e-05, Q4 : 0.99623477459}
2019-09-29 17:58:50.39: SIM {TimeUS : 47228601, Roll : 0.0, Pitch : -0.04, Yaw : 170.05, Alt : 94.9000015259, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867103114724, Q2 : 0.000405336177209, Q3 : -8.73271637829e-05, Q4 : 0.996233463287}
2019-09-29 17:58:50.49: SIM {TimeUS : 47328561, Roll : 0.0, Pitch : -0.01, Yaw : 170.04, Alt : 95.1299972534, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867235809565, Q2 : 0.000164026292623, Q3 : 1.27744824567e-05, Q4 : 0.996232450008}
2019-09-29 17:58:50.59: SIM {TimeUS : 47428521, Roll : 0.01, Pitch : 0.0, Yaw : 170.04, Alt : 95.3600006104, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867292359471, Q2 : 4.89208723593e-05, Q3 : 0.000148265535245, Q4 : 0.996231913567}
2019-09-29 17:58:50.69: SIM {TimeUS : 47528481, Roll : 0.05, Pitch : -0.02, Yaw : 170.04, Alt : 95.5899963379, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867253765464, Q2 : 0.000246320152655, Q3 : 0.000462427968159, Q4 : 0.996232092381}
2019-09-29 17:58:50.79: SIM {TimeUS : 47628441, Roll : 0.07, Pitch : -0.04, Yaw : 170.05, Alt : 95.8199996948, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867145508528, Q2 : 0.000492143561132, Q3 : 0.000626585038844, Q4 : 0.996232926846}
2019-09-29 17:58:50.89: SIM {TimeUS : 47728401, Roll : 0.07, Pitch : -0.05, Yaw : 170.05, Alt : 96.0500030518, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866992995143, Q2 : 0.000569427094888, Q3 : 0.000567082432099, Q4 : 0.996234238148}
2019-09-29 17:58:50.99: SIM {TimeUS : 47828361, Roll : 0.03, Pitch : -0.05, Yaw : 170.05, Alt : 96.2799987793, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866860225797, Q2 : 0.000536186213139, Q3 : 0.000300698418869, Q4 : 0.996235489845}
2019-09-29 17:58:51.09: SIM {TimeUS : 47928321, Roll : 0.02, Pitch : -0.06, Yaw : 170.05, Alt : 96.5100021362, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866796672344, Q2 : 0.000574034755118, Q3 : 0.000128765299451, Q4 : 0.996236085892}
2019-09-29 17:58:51.19: SIM {TimeUS : 48028281, Roll : 0.02, Pitch : -0.07, Yaw : 170.05, Alt : 96.7399978638, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866775885224, Q2 : 0.000696927891113, Q3 : 0.000125838938402, Q4 : 0.996236205101}
2019-09-29 17:58:51.29: SIM {TimeUS : 48128241, Roll : 0.01, Pitch : -0.07, Yaw : 170.05, Alt : 96.9800033569, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866762027144, Q2 : 0.000685412378516, Q3 : 6.04066262895e-05, Q4 : 0.99623632431}
2019-09-29 17:58:51.39: SIM {TimeUS : 48228201, Roll : 0.0, Pitch : -0.07, Yaw : 170.05, Alt : 97.2099990845, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866813957691, Q2 : 0.000610512099229, Q3 : -4.68498037662e-05, Q4 : 0.996235907078}
2019-09-29 17:58:51.49: SIM {TimeUS : 48328161, Roll : -0.02, Pitch : -0.04, Yaw : 170.05, Alt : 97.4400024414, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866932347417, Q2 : 0.000358096702257, Q3 : -0.000236852181843, Q4 : 0.996235013008}
2019-09-29 17:58:51.60: SIM {TimeUS : 48428954, Roll : -0.05, Pitch : -0.01, Yaw : 170.05, Alt : 97.6800003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867068246007, Q2 : 7.34391869628e-05, Q3 : -0.000467593868962, Q4 : 0.996233761311}
2019-09-29 17:58:51.70: SIM {TimeUS : 48528914, Roll : -0.07, Pitch : 0.02, Yaw : 170.04, Alt : 97.9100036621, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867216661572, Q2 : -0.000274625432212, Q3 : -0.000654242001474, Q4 : 0.996232330799}
2019-09-29 17:58:51.80: SIM {TimeUS : 48628874, Roll : -0.09, Pitch : 0.04, Yaw : 170.04, Alt : 98.1399993896, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867327824235, Q2 : -0.00048787126434, Q3 : -0.00076750095468, Q4 : 0.996231198311}
2019-09-29 17:58:51.90: SIM {TimeUS : 48728834, Roll : -0.09, Pitch : 0.05, Yaw : 170.04, Alt : 98.3799972534, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867472887039, Q2 : -0.000541697663721, Q3 : -0.000827521027531, Q4 : 0.996229887009}
2019-09-29 17:58:51.99: SIM {TimeUS : 48828794, Roll : -0.09, Pitch : 0.03, Yaw : 170.04, Alt : 98.6100006104, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867679342628, Q2 : -0.00039254402509, Q3 : -0.00077877700096, Q4 : 0.996228218079}
2019-09-29 17:58:52.09: SIM {TimeUS : 48928754, Roll : -0.06, Pitch : 0.0, Yaw : 170.04, Alt : 98.8399963379, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867922604084, Q2 : -5.32346202817e-05, Q3 : -0.000570188916754, Q4 : 0.99622631073}
2019-09-29 17:58:52.19: SIM {TimeUS : 49028714, Roll : -0.02, Pitch : -0.03, Yaw : 170.03, Alt : 99.0800018311, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868118330836, Q2 : 0.000282878987491, Q3 : -0.000206383076147, Q4 : 0.9962246418}
2019-09-29 17:58:52.29: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.05, Yaw : 170.03, Alt : 99.3099975586, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868199542165, Q2 : 0.000529219862074, Q3 : 0.000227826443734, Q4 : 0.99622386694}
2019-09-29 17:58:52.39: SIM {TimeUS : 49228634, Roll : 0.07, Pitch : -0.05, Yaw : 170.03, Alt : 99.5500030518, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868164226413, Q2 : 0.000549356336705, Q3 : 0.000617201498244, Q4 : 0.996223986149}
2019-09-29 17:58:52.49: SIM {TimeUS : 49328594, Roll : 0.09, Pitch : -0.03, Yaw : 170.03, Alt : 99.7799987793, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868106260896, Q2 : 0.000405222177505, Q3 : 0.00077945337398, Q4 : 0.996224462986}
2019-09-29 17:58:52.59: SIM {TimeUS : 49428554, Roll : 0.07, Pitch : -0.01, Yaw : 170.04, Alt : 100.019996643, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868059247732, Q2 : 0.000227417200222, Q3 : 0.000599522783887, Q4 : 0.996225059032}
2019-09-29 17:58:52.69: SIM {TimeUS : 49528514, Roll : 0.03, Pitch : -0.01, Yaw : 170.04, Alt : 100.260002136, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868047326803, Q2 : 0.000138302420964, Q3 : 0.000261005101493, Q4 : 0.996225297451}
2019-09-29 17:58:52.79: SIM {TimeUS : 49628474, Roll : 0.0, Pitch : -0.03, Yaw : 170.04, Alt : 100.489997864, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868062153459, Q2 : 0.000335003831424, Q3 : -9.73645001068e-05, Q4 : 0.996225178242}
2019-09-29 17:58:52.89: SIM {TimeUS : 49728434, Roll : -0.03, Pitch : -0.06, Yaw : 170.03, Alt : 100.730003357, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868184939027, Q2 : 0.000520652160048, Q3 : -0.000379636971047, Q4 : 0.996223926544}
