2019-09-29 18:18:07.20: SIM {TimeUS : 40628742, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:08.70: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:08.80: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:08.90: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.00: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.10: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.20: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.29: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.39: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.49: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.59: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.69: SIM {TimeUS : 43128575, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.79: SIM {TimeUS : 43228535, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.89: SIM {TimeUS : 43328495, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:09.99: SIM {TimeUS : 43428455, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1100006104, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:10.09: SIM {TimeUS : 43528415, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1500015259, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:10.19: SIM {TimeUS : 43628375, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1999969482, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:18:10.29: SIM {TimeUS : 43728335, Roll : -0.09, Pitch : -0.1, Yaw : 170.0, Alt : 87.2600021362, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871439799666, Q2 : 0.000844927330036, Q3 : -0.000936821685173, Q4 : 0.996194958687}
2019-09-29 18:18:10.39: SIM {TimeUS : 43828295, Roll : -0.35, Pitch : -0.37, Yaw : 170.0, Alt : 87.3799972534, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087105974555, Q2 : 0.00302950851619, Q3 : -0.00334790814668, Q4 : 0.996188819408}
2019-09-29 18:18:10.49: SIM {TimeUS : 43928255, Roll : -0.58, Pitch : -0.61, Yaw : 170.01, Alt : 87.5500030518, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870388150215, Q2 : 0.00492785684764, Q3 : -0.00555751984939, Q4 : 0.996177256107}
2019-09-29 18:18:10.59: SIM {TimeUS : 44028215, Roll : -0.68, Pitch : -0.71, Yaw : 170.02, Alt : 87.7300033569, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0869527757168, Q2 : 0.00565308239311, Q3 : -0.00653097964823, Q4 : 0.996174991131}
2019-09-29 18:18:10.69: SIM {TimeUS : 44128175, Roll : -0.65, Pitch : -0.63, Yaw : 170.03, Alt : 87.9199981689, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.0868600830436, Q2 : 0.00499190762639, Q3 : -0.00612965412438, Q4 : 0.996189177036}
2019-09-29 18:18:10.80: SIM {TimeUS : 44228968, Roll : -0.5, Pitch : -0.44, Yaw : 170.04, Alt : 88.1100006104, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867671221495, Q2 : 0.00350643135607, Q3 : -0.00471773929894, Q4 : 0.996211290359}
2019-09-29 18:18:10.90: SIM {TimeUS : 44328928, Roll : -0.3, Pitch : -0.22, Yaw : 170.05, Alt : 88.2900009155, Lat : 69.7758389, Lng : 19.5489294, Q1 : 0.0866824537516, Q2 : 0.00173486943822, Q3 : -0.00279029621743, Q4 : 0.996230602264}
2019-09-29 18:18:11.00: SIM {TimeUS : 44428888, Roll : -0.1, Pitch : -0.05, Yaw : 170.06, Alt : 88.4800033569, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0866151601076, Q2 : 0.000368406617781, Q3 : -0.000982161611319, Q4 : 0.996241271496}
2019-09-29 18:18:11.10: SIM {TimeUS : 44528848, Roll : 0.01, Pitch : 0.04, Yaw : 170.06, Alt : 88.6800003052, Lat : 69.7758389, Lng : 19.5489297, Q1 : 0.0865661799908, Q2 : -0.000415821967181, Q3 : 0.000197827510419, Q4 : 0.996245980263}
2019-09-29 18:18:11.20: SIM {TimeUS : 44628808, Roll : 0.05, Pitch : 0.08, Yaw : 170.07, Alt : 88.8700027466, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0865363106132, Q2 : -0.000730956846382, Q3 : 0.000576645426918, Q4 : 0.996248245239}
2019-09-29 18:18:11.30: SIM {TimeUS : 44728768, Roll : 0.03, Pitch : 0.07, Yaw : 170.07, Alt : 89.0699996948, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0865203812718, Q2 : -0.0006370076444, Q3 : 0.000334041396854, Q4 : 0.996249854565}
2019-09-29 18:18:11.39: SIM {TimeUS : 44828728, Roll : -0.02, Pitch : 0.02, Yaw : 170.07, Alt : 89.2799987793, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865102484822, Q2 : -0.000236892286921, Q3 : -0.000180534581887, Q4 : 0.996250927448}
2019-09-29 18:18:11.49: SIM {TimeUS : 44928688, Roll : -0.05, Pitch : -0.02, Yaw : 170.07, Alt : 89.4800033569, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865123271942, Q2 : 0.000217544016778, Q3 : -0.000519121589605, Q4 : 0.996250629425}
2019-09-29 18:18:11.59: SIM {TimeUS : 45028648, Roll : -0.04, Pitch : -0.05, Yaw : 170.07, Alt : 89.6900024414, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865228995681, Q2 : 0.000420891039539, Q3 : -0.000455207860796, Q4 : 0.996249735355}
2019-09-29 18:18:11.69: SIM {TimeUS : 45128608, Roll : 0.02, Pitch : -0.05, Yaw : 170.07, Alt : 89.9000015259, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865461230278, Q2 : 0.000459009141196, Q3 : 0.000135431342642, Q4 : 0.996247768402}
2019-09-29 18:18:11.79: SIM {TimeUS : 45228568, Roll : 0.09, Pitch : -0.03, Yaw : 170.06, Alt : 90.0999984741, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865763872862, Q2 : 0.00040425590123, Q3 : 0.000818115135189, Q4 : 0.99624478817}
2019-09-29 18:18:11.89: SIM {TimeUS : 45328528, Roll : 0.17, Pitch : 0.01, Yaw : 170.06, Alt : 90.3099975586, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866171270609, Q2 : 4.86736053062e-06, Q3 : 0.00149390625302, Q4 : 0.99624055624}
2019-09-29 18:18:11.99: SIM {TimeUS : 45428488, Roll : 0.23, Pitch : 0.09, Yaw : 170.05, Alt : 90.5199966431, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866666585207, Q2 : -0.000666070380248, Q3 : 0.00212722201832, Q4 : 0.996234893799}
2019-09-29 18:18:12.09: SIM {TimeUS : 45528448, Roll : 0.26, Pitch : 0.16, Yaw : 170.05, Alt : 90.7399978638, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0867211446166, Q2 : -0.00126840430312, Q3 : 0.00240108766593, Q4 : 0.996228933334}
2019-09-29 18:18:12.19: SIM {TimeUS : 45628408, Roll : 0.24, Pitch : 0.2, Yaw : 170.04, Alt : 90.9499969482, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867627337575, Q2 : -0.00158969778568, Q3 : 0.00227384152822, Q4 : 0.996225118637}
2019-09-29 18:18:12.29: SIM {TimeUS : 45728368, Roll : 0.18, Pitch : 0.18, Yaw : 170.04, Alt : 91.1600036621, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867907553911, Q2 : -0.00148269045167, Q3 : 0.00177744275425, Q4 : 0.99622386694}
2019-09-29 18:18:12.39: SIM {TimeUS : 45828328, Roll : 0.12, Pitch : 0.13, Yaw : 170.04, Alt : 91.3799972534, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867968648672, Q2 : -0.00110061466694, Q3 : 0.00115567818284, Q4 : 0.996224761009}
2019-09-29 18:18:12.49: SIM {TimeUS : 45928288, Roll : 0.07, Pitch : 0.06, Yaw : 170.04, Alt : 91.5999984741, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.086778357625, Q2 : -0.000528475036845, Q3 : 0.00072058144724, Q4 : 0.996227264404}
2019-09-29 18:18:12.59: SIM {TimeUS : 46028248, Roll : 0.04, Pitch : 0.0, Yaw : 170.04, Alt : 91.8099975586, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867499932647, Q2 : 8.135628741e-05, Q3 : 0.000427392602433, Q4 : 0.996230065823}
2019-09-29 18:18:12.69: SIM {TimeUS : 46128208, Roll : 0.04, Pitch : -0.04, Yaw : 170.05, Alt : 92.0299987793, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0867202207446, Q2 : 0.000400873250328, Q3 : 0.000374648516299, Q4 : 0.996232569218}
2019-09-29 18:18:12.79: SIM {TimeUS : 46228168, Roll : 0.06, Pitch : -0.02, Yaw : 170.05, Alt : 92.25, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.086686886847, Q2 : 0.000250318000326, Q3 : 0.00053516344633, Q4 : 0.996235430241}
2019-09-29 18:18:12.90: SIM {TimeUS : 46328961, Roll : 0.06, Pitch : 0.0, Yaw : 170.05, Alt : 92.4700012207, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866597518325, Q2 : 1.04374294096e-06, Q3 : 0.00054974941304, Q4 : 0.996237814426}
2019-09-29 18:18:13.00: SIM {TimeUS : 46428921, Roll : 0.03, Pitch : 0.0, Yaw : 170.06, Alt : 92.6900024414, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866311565042, Q2 : -4.7617169912e-05, Q3 : 0.000306762813125, Q4 : 0.996240377426}
2019-09-29 18:18:13.10: SIM {TimeUS : 46528881, Roll : 0.01, Pitch : 0.0, Yaw : 170.06, Alt : 92.9199981689, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866021364927, Q2 : 7.89362093201e-06, Q3 : 0.000114992792078, Q4 : 0.996243000031}
2019-09-29 18:18:13.20: SIM {TimeUS : 46628841, Roll : 0.01, Pitch : -0.01, Yaw : 170.06, Alt : 93.1399993896, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865844711661, Q2 : 0.000163588556461, Q3 : 0.00013443393982, Q4 : 0.996244490147}
2019-09-29 18:18:13.30: SIM {TimeUS : 46728801, Roll : 0.03, Pitch : -0.04, Yaw : 170.06, Alt : 93.3600006104, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865721851587, Q2 : 0.000444563309429, Q3 : 0.000290090276394, Q4 : 0.996245443821}
2019-09-29 18:18:13.40: SIM {TimeUS : 46828761, Roll : 0.03, Pitch : -0.08, Yaw : 170.06, Alt : 93.5899963379, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865838527679, Q2 : 0.000753731525037, Q3 : 0.000204406358534, Q4 : 0.996244251728}
2019-09-29 18:18:13.49: SIM {TimeUS : 46928721, Roll : 0.01, Pitch : -0.1, Yaw : 170.06, Alt : 93.8099975586, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866163000464, Q2 : 0.000952743634116, Q3 : 2.31383273785e-05, Q4 : 0.996241271496}
2019-09-29 18:18:13.59: SIM {TimeUS : 47028681, Roll : 0.0, Pitch : -0.09, Yaw : 170.05, Alt : 94.0400009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866599231958, Q2 : 0.000857569335494, Q3 : -2.11781316466e-05, Q4 : 0.996237576008}
2019-09-29 18:18:13.69: SIM {TimeUS : 47128641, Roll : 0.0, Pitch : -0.06, Yaw : 170.05, Alt : 94.2600021362, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866923928261, Q2 : 0.000605909968726, Q3 : 1.57150188898e-05, Q4 : 0.996234953403}
2019-09-29 18:18:13.79: SIM {TimeUS : 47228601, Roll : 0.0, Pitch : -0.04, Yaw : 170.05, Alt : 94.4899978638, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867164507508, Q2 : 0.000429047417128, Q3 : 2.20243109652e-05, Q4 : 0.99623298645}
2019-09-29 18:18:13.89: SIM {TimeUS : 47328561, Roll : 0.01, Pitch : -0.01, Yaw : 170.04, Alt : 94.7200012207, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867362320423, Q2 : 0.000176373854629, Q3 : 0.000116380993859, Q4 : 0.996231257915}
2019-09-29 18:18:13.99: SIM {TimeUS : 47428521, Roll : 0.02, Pitch : 0.0, Yaw : 170.04, Alt : 94.9400024414, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086749650538, Q2 : 6.77306379657e-05, Q3 : 0.000241359201027, Q4 : 0.996230125427}
2019-09-29 18:18:14.09: SIM {TimeUS : 47528481, Roll : 0.06, Pitch : -0.02, Yaw : 170.04, Alt : 95.1699981689, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867535099387, Q2 : 0.000275616766885, Q3 : 0.000545935588889, Q4 : 0.99622964859}
2019-09-29 18:18:14.19: SIM {TimeUS : 47628441, Roll : 0.08, Pitch : -0.04, Yaw : 170.04, Alt : 95.4000015259, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867479220033, Q2 : 0.000490206701215, Q3 : 0.000670900684781, Q4 : 0.996229946613}
2019-09-29 18:18:14.29: SIM {TimeUS : 47728401, Roll : 0.07, Pitch : -0.05, Yaw : 170.04, Alt : 95.6299972534, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867387503386, Q2 : 0.000574990757741, Q3 : 0.000570987234823, Q4 : 0.996230781078}
2019-09-29 18:18:14.39: SIM {TimeUS : 47828361, Roll : 0.03, Pitch : -0.06, Yaw : 170.04, Alt : 95.8600006104, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867303237319, Q2 : 0.000570041418541, Q3 : 0.000239741202677, Q4 : 0.996231615543}
2019-09-29 18:18:14.49: SIM {TimeUS : 47928321, Roll : 0.0, Pitch : -0.06, Yaw : 170.04, Alt : 96.0899963379, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867231935263, Q2 : 0.00059428717941, Q3 : 1.37569240906e-05, Q4 : 0.996232271194}
2019-09-29 18:18:14.59: SIM {TimeUS : 48028281, Roll : 0.0, Pitch : -0.08, Yaw : 170.05, Alt : 96.3199996948, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867154374719, Q2 : 0.000726134574506, Q3 : 8.27527946967e-06, Q4 : 0.996232867241}
2019-09-29 18:18:14.69: SIM {TimeUS : 48128241, Roll : 0.0, Pitch : -0.08, Yaw : 170.05, Alt : 96.5500030518, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867068096995, Q2 : 0.000731552951038, Q3 : -2.06005515793e-05, Q4 : 0.996233642101}
2019-09-29 18:18:14.79: SIM {TimeUS : 48228201, Roll : 0.0, Pitch : -0.08, Yaw : 170.05, Alt : 96.7799987793, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867062658072, Q2 : 0.000706612307113, Q3 : -6.55076801195e-05, Q4 : 0.996233701706}
2019-09-29 18:18:14.89: SIM {TimeUS : 48328161, Roll : -0.01, Pitch : -0.06, Yaw : 170.05, Alt : 97.0199966431, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867109969258, Q2 : 0.000523282331415, Q3 : -0.000207591860089, Q4 : 0.996233344078}
2019-09-29 18:18:15.00: SIM {TimeUS : 48428954, Roll : -0.04, Pitch : -0.03, Yaw : 170.05, Alt : 97.25, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867160111666, Q2 : 0.000310701259878, Q3 : -0.000405370345106, Q4 : 0.996232926846}
2019-09-29 18:18:15.10: SIM {TimeUS : 48528914, Roll : -0.06, Pitch : -0.01, Yaw : 170.04, Alt : 97.4800033569, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867232829332, Q2 : 4.70549384772e-05, Q3 : -0.000613709853496, Q4 : 0.996232271194}
2019-09-29 18:18:15.20: SIM {TimeUS : 48628874, Roll : -0.09, Pitch : 0.0, Yaw : 170.04, Alt : 97.7200012207, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867302566767, Q2 : -0.000106017367216, Q3 : -0.000787657801993, Q4 : 0.996231555939}
2019-09-29 18:18:15.30: SIM {TimeUS : 48728834, Roll : -0.1, Pitch : 0.01, Yaw : 170.04, Alt : 97.9499969482, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867380723357, Q2 : -0.000167948615854, Q3 : -0.00091774383327, Q4 : 0.996230721474}
2019-09-29 18:18:15.40: SIM {TimeUS : 48828794, Roll : -0.1, Pitch : 0.0, Yaw : 170.04, Alt : 98.1800003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867444500327, Q2 : -0.000109024469566, Q3 : -0.000894986093044, Q4 : 0.996230185032}
2019-09-29 18:18:15.50: SIM {TimeUS : 48928754, Roll : -0.07, Pitch : -0.01, Yaw : 170.04, Alt : 98.4199981689, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867601707578, Q2 : 0.000118097515951, Q3 : -0.000625936838333, Q4 : 0.996229052544}
2019-09-29 18:18:15.59: SIM {TimeUS : 49028714, Roll : -0.02, Pitch : -0.04, Yaw : 170.04, Alt : 98.6500015259, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867848396301, Q2 : 0.000359344179742, Q3 : -0.000219267691136, Q4 : 0.996227025986}
2019-09-29 18:18:15.69: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.06, Yaw : 170.04, Alt : 98.8899993896, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086806833744, Q2 : 0.000549676769879, Q3 : 0.000236341860727, Q4 : 0.996224999428}
2019-09-29 18:18:15.79: SIM {TimeUS : 49228634, Roll : 0.07, Pitch : -0.05, Yaw : 170.03, Alt : 99.1200027466, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868182182312, Q2 : 0.000515119521879, Q3 : 0.000612054718658, Q4 : 0.99622386694}
2019-09-29 18:18:15.89: SIM {TimeUS : 49328594, Roll : 0.09, Pitch : -0.03, Yaw : 170.03, Alt : 99.3499984741, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868229866028, Q2 : 0.000358053133823, Q3 : 0.000772981904447, Q4 : 0.996223390102}
2019-09-29 18:18:15.99: SIM {TimeUS : 49428554, Roll : 0.06, Pitch : -0.01, Yaw : 170.03, Alt : 99.5899963379, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086829520762, Q2 : 0.000209185571293, Q3 : 0.000592797179706, Q4 : 0.99622297287}
2019-09-29 18:18:16.09: SIM {TimeUS : 49528514, Roll : 0.03, Pitch : -0.01, Yaw : 170.03, Alt : 99.8300018311, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868381038308, Q2 : 0.00015739184164, Q3 : 0.000255604507402, Q4 : 0.996222376823}
2019-09-29 18:18:16.19: SIM {TimeUS : 49628474, Roll : 0.0, Pitch : -0.04, Yaw : 170.03, Alt : 100.059997559, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868455916643, Q2 : 0.000347970199073, Q3 : -0.000106439292722, Q4 : 0.996221721172}
2019-09-29 18:18:16.29: SIM {TimeUS : 49728434, Roll : -0.03, Pitch : -0.06, Yaw : 170.03, Alt : 100.300003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868589729071, Q2 : 0.000504870258737, Q3 : -0.000393639260437, Q4 : 0.99622040987}
2019-09-29 18:18:16.39: SIM {TimeUS : 49828394, Roll : -0.07, Pitch : -0.03, Yaw : 170.03, Alt : 100.529998779, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868946015835, Q2 : 0.000241686793743, Q3 : -0.000636626209598, Q4 : 0.996217250824}
2019-09-29 18:18:16.49: SIM {TimeUS : 49928354, Roll : -0.09, Pitch : 0.04, Yaw : 170.02, Alt : 100.769996643, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086930975318, Q2 : -0.000420939089963, Q3 : -0.000774610147346, Q4 : 0.996213972569}
