2019-09-29 18:34:41.30: SIM {TimeUS : 40728702, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.40: SIM {TimeUS : 40828662, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.49: SIM {TimeUS : 40928622, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.59: SIM {TimeUS : 41028582, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.69: SIM {TimeUS : 41128542, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.79: SIM {TimeUS : 41228502, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.89: SIM {TimeUS : 41328462, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:41.99: SIM {TimeUS : 41428422, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.09: SIM {TimeUS : 41528382, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.19: SIM {TimeUS : 41628342, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.29: SIM {TimeUS : 41728302, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.39: SIM {TimeUS : 41828262, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.49: SIM {TimeUS : 41928222, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.59: SIM {TimeUS : 42028182, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.70: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.80: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:42.90: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.00: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.10: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.20: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.30: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.40: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.49: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.59: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.69: SIM {TimeUS : 43128575, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.79: SIM {TimeUS : 43228535, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.89: SIM {TimeUS : 43328495, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:43.99: SIM {TimeUS : 43428455, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:44.09: SIM {TimeUS : 43528415, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:44.19: SIM {TimeUS : 43628375, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1299972534, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:44.29: SIM {TimeUS : 43728335, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1800003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 18:34:44.39: SIM {TimeUS : 43828295, Roll : -0.04, Pitch : -0.04, Yaw : 170.0, Alt : 87.2399978638, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871519446373, Q2 : 0.000353055016603, Q3 : -0.000422276032623, Q4 : 0.996194958687}
2019-09-29 18:34:44.49: SIM {TimeUS : 43928255, Roll : -0.25, Pitch : -0.26, Yaw : 170.0, Alt : 87.3399963379, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871224924922, Q2 : 0.00206727767363, Q3 : -0.0024093661923, Q4 : 0.996192574501}
2019-09-29 18:34:44.59: SIM {TimeUS : 44028215, Roll : -0.49, Pitch : -0.5, Yaw : 170.01, Alt : 87.5, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870625153184, Q2 : 0.00397233618423, Q3 : -0.00466973800212, Q4 : 0.996183991432}
2019-09-29 18:34:44.69: SIM {TimeUS : 44128175, Roll : -0.64, Pitch : -0.62, Yaw : 170.02, Alt : 87.6800003052, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0869815871119, Q2 : 0.00494270259514, Q3 : -0.00609826063737, Q4 : 0.996179044247}
2019-09-29 18:34:44.80: SIM {TimeUS : 44228968, Roll : -0.66, Pitch : -0.61, Yaw : 170.03, Alt : 87.8700027466, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.08688993752, Q2 : 0.00481942063197, Q3 : -0.00623263418674, Q4 : 0.99618679285}
2019-09-29 18:34:44.90: SIM {TimeUS : 44328928, Roll : -0.55, Pitch : -0.48, Yaw : 170.04, Alt : 88.0599975586, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867946967483, Q2 : 0.00380907906219, Q3 : -0.0051612299867, Q4 : 0.996205568314}
2019-09-29 18:34:45.00: SIM {TimeUS : 44428888, Roll : -0.36, Pitch : -0.31, Yaw : 170.05, Alt : 88.25, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867041498423, Q2 : 0.00246917456388, Q3 : -0.00342313200235, Q4 : 0.996225178242}
2019-09-29 18:34:45.10: SIM {TimeUS : 44528848, Roll : -0.17, Pitch : -0.14, Yaw : 170.06, Alt : 88.4400024414, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.086622685194, Q2 : 0.00112179736607, Q3 : -0.00164887018036, Q4 : 0.996239244938}
2019-09-29 18:34:45.20: SIM {TimeUS : 44628808, Roll : -0.04, Pitch : 0.0, Yaw : 170.06, Alt : 88.6299972534, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0865581780672, Q2 : 4.64855984319e-05, Q3 : -0.000369308632798, Q4 : 0.996246755123}
2019-09-29 18:34:45.30: SIM {TimeUS : 44728768, Roll : 0.01, Pitch : 0.05, Yaw : 170.07, Alt : 88.8300018311, Lat : 69.7758389, Lng : 19.5489298, Q1 : 0.0865146517754, Q2 : -0.000497746572364, Q3 : 0.000198783847736, Q4 : 0.996250450611}
2019-09-29 18:34:45.40: SIM {TimeUS : 44828728, Roll : 0.01, Pitch : 0.05, Yaw : 170.07, Alt : 89.0400009155, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0864888876677, Q2 : -0.00046739471145, Q3 : 0.000178017726284, Q4 : 0.996252715588}
2019-09-29 18:34:45.50: SIM {TimeUS : 44928688, Roll : -0.01, Pitch : 0.01, Yaw : 170.07, Alt : 89.2399978638, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0864861086011, Q2 : -0.000124783822685, Q3 : -8.29229829833e-05, Q4 : 0.996253013611}
2019-09-29 18:34:45.59: SIM {TimeUS : 45028648, Roll : -0.02, Pitch : -0.02, Yaw : 170.07, Alt : 89.4499969482, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864966884255, Q2 : 0.000161480886163, Q3 : -0.000263889873167, Q4 : 0.996252059937}
2019-09-29 18:34:45.69: SIM {TimeUS : 45128608, Roll : 0.0, Pitch : -0.04, Yaw : 170.07, Alt : 89.6600036621, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0865258350968, Q2 : 0.000370371039025, Q3 : -7.61049304856e-05, Q4 : 0.996249556541}
2019-09-29 18:34:45.79: SIM {TimeUS : 45228568, Roll : 0.03, Pitch : -0.05, Yaw : 170.06, Alt : 89.8700027466, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.0865679979324, Q2 : 0.000492754566949, Q3 : 0.000270816293778, Q4 : 0.996245801449}
2019-09-29 18:34:45.89: SIM {TimeUS : 45328528, Roll : 0.1, Pitch : -0.01, Yaw : 170.06, Alt : 90.0800018311, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0866143107414, Q2 : 0.000183211697731, Q3 : 0.000881426327396, Q4 : 0.996241509914}
