2019-09-29 17:24:39.20: SIM {TimeUS : 40228902, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.29: SIM {TimeUS : 41328462, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.39: SIM {TimeUS : 41428422, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.49: SIM {TimeUS : 41528382, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.59: SIM {TimeUS : 41628342, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.69: SIM {TimeUS : 41728302, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.79: SIM {TimeUS : 41828262, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.89: SIM {TimeUS : 41928222, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:40.99: SIM {TimeUS : 42028182, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.10: SIM {TimeUS : 42128975, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.20: SIM {TimeUS : 42228935, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.29: SIM {TimeUS : 42328895, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.39: SIM {TimeUS : 42428855, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.49: SIM {TimeUS : 42528815, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.59: SIM {TimeUS : 42628775, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.69: SIM {TimeUS : 42728735, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.79: SIM {TimeUS : 42828695, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.89: SIM {TimeUS : 42928655, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.0999984741, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:41.99: SIM {TimeUS : 43028615, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1100006104, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:42.09: SIM {TimeUS : 43128575, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1500015259, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:42.19: SIM {TimeUS : 43228535, Roll : 0.0, Pitch : 0.0, Yaw : 169.99, Alt : 87.1999969482, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087155804038, Q2 : 0.0, Q3 : 0.0, Q4 : 0.996194720268}
2019-09-29 17:24:42.29: SIM {TimeUS : 43328495, Roll : -0.09, Pitch : -0.07, Yaw : 170.0, Alt : 87.2600021362, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0871463939548, Q2 : 0.00060519046383, Q3 : -0.00084885006072, Q4 : 0.996195018291}
2019-09-29 17:24:42.39: SIM {TimeUS : 43428455, Roll : -0.37, Pitch : -0.3, Yaw : 170.0, Alt : 87.3700027466, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.087106205523, Q2 : 0.00239808205515, Q3 : -0.00350042595528, Q4 : 0.996190011501}
2019-09-29 17:24:42.49: SIM {TimeUS : 43528415, Roll : -0.66, Pitch : -0.54, Yaw : 170.01, Alt : 87.5299987793, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0870336294174, Q2 : 0.00425489107147, Q3 : -0.00621103402227, Q4 : 0.996176958084}
2019-09-29 17:24:42.59: SIM {TimeUS : 43628375, Roll : -0.8, Pitch : -0.67, Yaw : 170.02, Alt : 87.7200012207, Lat : 69.7758389, Lng : 19.5489289, Q1 : 0.0869440808892, Q2 : 0.00526292063296, Q3 : -0.00752427568659, Q4 : 0.996170938015}
2019-09-29 17:24:42.69: SIM {TimeUS : 43728335, Roll : -0.75, Pitch : -0.64, Yaw : 170.03, Alt : 87.9000015259, Lat : 69.7758389, Lng : 19.5489291, Q1 : 0.086847089231, Q2 : 0.00505881756544, Q3 : -0.00706243980676, Q4 : 0.996183812618}
2019-09-29 17:24:42.79: SIM {TimeUS : 43828295, Roll : -0.56, Pitch : -0.51, Yaw : 170.04, Alt : 88.0800018311, Lat : 69.7758389, Lng : 19.5489292, Q1 : 0.0867497622967, Q2 : 0.00407832255587, Q3 : -0.00532926479355, Q4 : 0.996207535267}
2019-09-29 17:24:42.89: SIM {TimeUS : 43928255, Roll : -0.31, Pitch : -0.32, Yaw : 170.05, Alt : 88.2699966431, Lat : 69.7758389, Lng : 19.5489294, Q1 : 0.0866595804691, Q2 : 0.00260397652164, Q3 : -0.00298450281844, Q4 : 0.996230125427}
2019-09-29 17:24:42.99: SIM {TimeUS : 44028215, Roll : -0.08, Pitch : -0.12, Yaw : 170.06, Alt : 88.4499969482, Lat : 69.7758389, Lng : 19.5489295, Q1 : 0.0865818858147, Q2 : 0.00103740114719, Q3 : -0.00079774169717, Q4 : 0.9962438941}
2019-09-29 17:24:43.09: SIM {TimeUS : 44128175, Roll : 0.07, Pitch : 0.04, Yaw : 170.07, Alt : 88.6399993896, Lat : 69.7758389, Lng : 19.5489297, Q1 : 0.0865245983005, Q2 : -0.000351432187017, Q3 : 0.000647076230962, Q4 : 0.996249496937}
2019-09-29 17:24:43.20: SIM {TimeUS : 44228968, Roll : 0.12, Pitch : 0.14, Yaw : 170.07, Alt : 88.8399963379, Lat : 69.7758388, Lng : 19.5489298, Q1 : 0.0864902436733, Q2 : -0.00115941895638, Q3 : 0.00117758719716, Q4 : 0.996251344681}
2019-09-29 17:24:43.30: SIM {TimeUS : 44328928, Roll : 0.1, Pitch : 0.16, Yaw : 170.07, Alt : 89.0400009155, Lat : 69.7758388, Lng : 19.54893, Q1 : 0.0864793434739, Q2 : -0.00138036964927, Q3 : 0.00101317279041, Q4 : 0.996252179146}
2019-09-29 17:24:43.39: SIM {TimeUS : 44428888, Roll : 0.05, Pitch : 0.12, Yaw : 170.07, Alt : 89.2399978638, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864858478308, Q2 : -0.00106565584429, Q3 : 0.000562851375435, Q4 : 0.99625235796}
2019-09-29 17:24:43.49: SIM {TimeUS : 44528848, Roll : 0.01, Pitch : 0.06, Yaw : 170.07, Alt : 89.4400024414, Lat : 69.7758388, Lng : 19.5489301, Q1 : 0.0864986851811, Q2 : -0.000555997248739, Q3 : 0.000144146732055, Q4 : 0.996251821518}
2019-09-29 17:24:43.59: SIM {TimeUS : 44628808, Roll : -0.01, Pitch : 0.01, Yaw : 170.07, Alt : 89.6399993896, Lat : 69.7758387, Lng : 19.5489303, Q1 : 0.086519561708, Q2 : -0.000153814413352, Q3 : -8.71727315825e-05, Q4 : 0.996250152588}
2019-09-29 17:24:43.69: SIM {TimeUS : 44728768, Roll : -0.02, Pitch : -0.01, Yaw : 170.06, Alt : 89.8499984741, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865497663617, Q2 : 0.000112440997327, Q3 : -0.000191608909518, Q4 : 0.996247529984}
2019-09-29 17:24:43.79: SIM {TimeUS : 44828728, Roll : 0.0, Pitch : -0.02, Yaw : 170.06, Alt : 90.0599975586, Lat : 69.7758387, Lng : 19.5489304, Q1 : 0.0865805596113, Q2 : 0.000225334544666, Q3 : -8.22208894533e-05, Q4 : 0.996244847775}
2019-09-29 17:24:43.89: SIM {TimeUS : 44928688, Roll : 0.02, Pitch : -0.02, Yaw : 170.06, Alt : 90.2699966431, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866070464253, Q2 : 0.000202910552616, Q3 : 0.0001883929217, Q4 : 0.996242523193}
2019-09-29 17:24:43.99: SIM {TimeUS : 45028648, Roll : 0.06, Pitch : 0.0, Yaw : 170.05, Alt : 90.4800033569, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.086634427309, Q2 : 1.54006502271e-05, Q3 : 0.000524864415638, Q4 : 0.996240019798}
2019-09-29 17:24:44.09: SIM {TimeUS : 45128608, Roll : 0.12, Pitch : 0.03, Yaw : 170.05, Alt : 90.6900024414, Lat : 69.7758387, Lng : 19.5489305, Q1 : 0.0866514965892, Q2 : -0.000176224697498, Q3 : 0.00108332885429, Q4 : 0.996238052845}
2019-09-29 17:24:44.19: SIM {TimeUS : 45228568, Roll : 0.18, Pitch : 0.03, Yaw : 170.05, Alt : 90.9000015259, Lat : 69.7758387, Lng : 19.5489307, Q1 : 0.0866545364261, Q2 : -0.000209121863008, Q3 : 0.00161686143838, Q4 : 0.996237099171}
2019-09-29 17:24:44.29: SIM {TimeUS : 45328528, Roll : 0.22, Pitch : 0.07, Yaw : 170.05, Alt : 91.1100006104, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866460502148, Q2 : -0.000510255980771, Q3 : 0.00200800504535, Q4 : 0.996236979961}
2019-09-29 17:24:44.39: SIM {TimeUS : 45428488, Roll : 0.24, Pitch : 0.13, Yaw : 170.06, Alt : 91.3300018311, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866292268038, Q2 : -0.000951763533521, Q3 : 0.00225249840878, Q4 : 0.996237635612}
2019-09-29 17:24:44.49: SIM {TimeUS : 45528448, Roll : 0.23, Pitch : 0.17, Yaw : 170.06, Alt : 91.5400009155, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865976810455, Q2 : -0.00131407938898, Q3 : 0.00215174024925, Q4 : 0.996240198612}
2019-09-29 17:24:44.59: SIM {TimeUS : 45628408, Roll : 0.18, Pitch : 0.18, Yaw : 170.06, Alt : 91.7600021362, Lat : 69.7758386, Lng : 19.5489308, Q1 : 0.0865629538894, Q2 : -0.00144026638009, Q3 : 0.00176223076414, Q4 : 0.996243774891}
2019-09-29 17:24:44.69: SIM {TimeUS : 45728368, Roll : 0.13, Pitch : 0.15, Yaw : 170.07, Alt : 91.9700012207, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865472406149, Q2 : -0.00123043078929, Q3 : 0.00128807523288, Q4 : 0.996246159077}
2019-09-29 17:24:44.79: SIM {TimeUS : 45828328, Roll : 0.08, Pitch : 0.1, Yaw : 170.06, Alt : 92.1900024414, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865495055914, Q2 : -0.000814048806205, Q3 : 0.000810452154838, Q4 : 0.996246874332}
2019-09-29 17:24:44.89: SIM {TimeUS : 45928288, Roll : 0.04, Pitch : 0.03, Yaw : 170.06, Alt : 92.4100036621, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865644216537, Q2 : -0.00025939338957, Q3 : 0.000412586377934, Q4 : 0.996246159077}
2019-09-29 17:24:44.99: SIM {TimeUS : 46028248, Roll : 0.01, Pitch : -0.03, Yaw : 170.06, Alt : 92.6299972534, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865797400475, Q2 : 0.000314373261062, Q3 : 0.000119620468467, Q4 : 0.996244907379}
2019-09-29 17:24:45.09: SIM {TimeUS : 46128208, Roll : 0.01, Pitch : -0.06, Yaw : 170.06, Alt : 92.8499984741, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0865900442004, Q2 : 0.000560098851565, Q3 : 8.19017514004e-05, Q4 : 0.9962438941}
2019-09-29 17:24:45.19: SIM {TimeUS : 46228168, Roll : 0.03, Pitch : -0.04, Yaw : 170.06, Alt : 93.0699996948, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.086604014039, Q2 : 0.00043011046364, Q3 : 0.000268735428108, Q4 : 0.996242702007}
2019-09-29 17:24:45.30: SIM {TimeUS : 46328961, Roll : 0.03, Pitch : -0.02, Yaw : 170.06, Alt : 93.3000030518, Lat : 69.7758386, Lng : 19.5489307, Q1 : 0.0866184607148, Q2 : 0.000212552273297, Q3 : 0.000309935072437, Q4 : 0.99624145031}
2019-09-29 17:24:45.40: SIM {TimeUS : 46428921, Roll : 0.01, Pitch : -0.02, Yaw : 170.06, Alt : 93.5199966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866289436817, Q2 : 0.000244739261689, Q3 : 9.40930549405e-05, Q4 : 0.996240615845}
2019-09-29 17:24:45.49: SIM {TimeUS : 46528881, Roll : 0.0, Pitch : -0.05, Yaw : 170.05, Alt : 93.75, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866450071335, Q2 : 0.000435393041698, Q3 : -0.00010580856906, Q4 : 0.996239185333}
2019-09-29 17:24:45.59: SIM {TimeUS : 46628841, Roll : 0.0, Pitch : -0.07, Yaw : 170.05, Alt : 93.9700012207, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866462513804, Q2 : 0.000643266132101, Q3 : -0.000120132259326, Q4 : 0.996238946915}
2019-09-29 17:24:45.69: SIM {TimeUS : 46728801, Roll : 0.02, Pitch : -0.1, Yaw : 170.06, Alt : 94.1999969482, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866307392716, Q2 : 0.000919207523111, Q3 : 0.000116899071145, Q4 : 0.996240019798}
2019-09-29 17:24:45.79: SIM {TimeUS : 46828761, Roll : 0.02, Pitch : -0.12, Yaw : 170.06, Alt : 94.4199981689, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866292193532, Q2 : 0.00114738091361, Q3 : 0.000151109081344, Q4 : 0.996239960194}
2019-09-29 17:24:45.89: SIM {TimeUS : 46928721, Roll : 0.0, Pitch : -0.12, Yaw : 170.05, Alt : 94.6500015259, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866431966424, Q2 : 0.0010886976961, Q3 : -0.000117061805213, Q4 : 0.996238768101}
2019-09-29 17:24:45.99: SIM {TimeUS : 47028681, Roll : -0.01, Pitch : -0.09, Yaw : 170.05, Alt : 94.8799972534, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866588950157, Q2 : 0.00081429927377, Q3 : -0.000244885974098, Q4 : 0.996237695217}
2019-09-29 17:24:46.09: SIM {TimeUS : 47128641, Roll : -0.02, Pitch : -0.06, Yaw : 170.05, Alt : 95.1100006104, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866723880172, Q2 : 0.000513452105224, Q3 : -0.000283296802081, Q4 : 0.996236681938}
2019-09-29 17:24:46.19: SIM {TimeUS : 47228601, Roll : -0.03, Pitch : -0.03, Yaw : 170.05, Alt : 95.3300018311, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866819322109, Q2 : 0.000286304100882, Q3 : -0.000311216281261, Q4 : 0.996235966682}
2019-09-29 17:24:46.29: SIM {TimeUS : 47328561, Roll : -0.02, Pitch : 0.0, Yaw : 170.05, Alt : 95.5599975586, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866956114769, Q2 : 5.88077382417e-05, Q3 : -0.000187150813872, Q4 : 0.996234834194}
2019-09-29 17:24:46.39: SIM {TimeUS : 47428521, Roll : 0.0, Pitch : 0.0, Yaw : 170.05, Alt : 95.7900009155, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.086704723537, Q2 : -1.62251035363e-06, Q3 : 3.2837731851e-05, Q4 : 0.996234059334}
2019-09-29 17:24:46.49: SIM {TimeUS : 47528481, Roll : 0.05, Pitch : -0.02, Yaw : 170.05, Alt : 96.0199966431, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867069214582, Q2 : 0.000248106487561, Q3 : 0.000455548317404, Q4 : 0.996233761311}
2019-09-29 17:24:46.59: SIM {TimeUS : 47628441, Roll : 0.08, Pitch : -0.05, Yaw : 170.05, Alt : 96.25, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0867035835981, Q2 : 0.000549442775082, Q3 : 0.000687478983309, Q4 : 0.996233820915}
2019-09-29 17:24:46.69: SIM {TimeUS : 47728401, Roll : 0.08, Pitch : -0.06, Yaw : 170.05, Alt : 96.4800033569, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866959244013, Q2 : 0.00063193886308, Q3 : 0.000664331775624, Q4 : 0.996234416962}
2019-09-29 17:24:46.79: SIM {TimeUS : 47828361, Roll : 0.05, Pitch : -0.05, Yaw : 170.05, Alt : 96.7099990845, Lat : 69.7758386, Lng : 19.5489305, Q1 : 0.0866804346442, Q2 : 0.000552111829165, Q3 : 0.000392460991861, Q4 : 0.996235966682}
2019-09-29 17:24:46.89: SIM {TimeUS : 47928321, Roll : 0.02, Pitch : -0.05, Yaw : 170.05, Alt : 96.9499969482, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866703018546, Q2 : 0.000542245339602, Q3 : 0.000213566207094, Q4 : 0.996236920357}
2019-09-29 17:24:46.99: SIM {TimeUS : 48028281, Roll : 0.03, Pitch : -0.07, Yaw : 170.05, Alt : 97.1800003052, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866715088487, Q2 : 0.000646598753519, Q3 : 0.000220795016503, Q4 : 0.996236741543}
2019-09-29 17:24:47.09: SIM {TimeUS : 48128241, Roll : 0.02, Pitch : -0.07, Yaw : 170.05, Alt : 97.4100036621, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866754278541, Q2 : 0.000630830647424, Q3 : 0.000183949174243, Q4 : 0.996236383915}
2019-09-29 17:24:47.19: SIM {TimeUS : 48228201, Roll : 0.01, Pitch : -0.06, Yaw : 170.05, Alt : 97.6399993896, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0866841003299, Q2 : 0.000556135666557, Q3 : 0.000100318124169, Q4 : 0.996235728264}
2019-09-29 17:24:47.29: SIM {TimeUS : 48328161, Roll : 0.0, Pitch : -0.04, Yaw : 170.05, Alt : 97.8799972534, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.086696818471, Q2 : 0.000364469859051, Q3 : -0.000112843335955, Q4 : 0.996234714985}
2019-09-29 17:24:47.40: SIM {TimeUS : 48428954, Roll : -0.04, Pitch : -0.02, Yaw : 170.05, Alt : 98.1100006104, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867124199867, Q2 : 0.000150629668497, Q3 : -0.000365883752238, Q4 : 0.996233284473}
2019-09-29 17:24:47.50: SIM {TimeUS : 48528914, Roll : -0.06, Pitch : 0.01, Yaw : 170.04, Alt : 98.3499984741, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867362841964, Q2 : -0.000144371224451, Q3 : -0.00056767265778, Q4 : 0.996231138706}
2019-09-29 17:24:47.59: SIM {TimeUS : 48628874, Roll : -0.08, Pitch : 0.03, Yaw : 170.04, Alt : 98.5800018311, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867600217462, Q2 : -0.000355728639988, Q3 : -0.000693612440955, Q4 : 0.996228933334}
2019-09-29 17:24:47.69: SIM {TimeUS : 48728834, Roll : -0.09, Pitch : 0.04, Yaw : 170.04, Alt : 98.8099975586, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867851302028, Q2 : -0.000438063725596, Q3 : -0.000757628353313, Q4 : 0.996226727962}
2019-09-29 17:24:47.79: SIM {TimeUS : 48828794, Roll : -0.07, Pitch : 0.03, Yaw : 170.03, Alt : 99.0500030518, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868107005954, Q2 : -0.000325751811033, Q3 : -0.000668438849971, Q4 : 0.996224582195}
2019-09-29 17:24:47.89: SIM {TimeUS : 48928754, Roll : -0.05, Pitch : 0.0, Yaw : 170.03, Alt : 99.2799987793, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868306979537, Q2 : -2.58633917838e-05, Q3 : -0.00049476424465, Q4 : 0.99622297287}
2019-09-29 17:24:47.99: SIM {TimeUS : 49028714, Roll : -0.01, Pitch : -0.03, Yaw : 170.03, Alt : 99.5199966431, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868434980512, Q2 : 0.000285730842734, Q3 : -0.000151121013914, Q4 : 0.996221959591}
2019-09-29 17:24:48.09: SIM {TimeUS : 49128674, Roll : 0.03, Pitch : -0.05, Yaw : 170.03, Alt : 99.75, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868452712893, Q2 : 0.000513530860189, Q3 : 0.000270574499154, Q4 : 0.996221661568}
2019-09-29 17:24:48.19: SIM {TimeUS : 49228634, Roll : 0.08, Pitch : -0.05, Yaw : 170.03, Alt : 99.9899978638, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868340730667, Q2 : 0.000529882614501, Q3 : 0.000657842552755, Q4 : 0.996222436428}
2019-09-29 17:24:48.29: SIM {TimeUS : 49328594, Roll : 0.09, Pitch : -0.03, Yaw : 170.03, Alt : 100.220001221, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868182256818, Q2 : 0.000381342426408, Q3 : 0.00080244865967, Q4 : 0.99622374773}
2019-09-29 17:24:48.39: SIM {TimeUS : 49428554, Roll : 0.07, Pitch : -0.01, Yaw : 170.04, Alt : 100.459999084, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0868009328842, Q2 : 0.000189765967662, Q3 : 0.000615905621089, Q4 : 0.996225476265}
2019-09-29 17:24:48.49: SIM {TimeUS : 49528514, Roll : 0.03, Pitch : 0.0, Yaw : 170.04, Alt : 100.690002441, Lat : 69.7758384, Lng : 19.5489305, Q1 : 0.0867900773883, Q2 : 8.08581753518e-05, Q3 : 0.000278144347249, Q4 : 0.996226608753}
